Row ID;Row Name;Base FP Recovery Time;Base Stamina Recovery Time;Characer Head Land - Damage Reduction;Runes;Equipped Weapon: Right Primary;Equipped Weapon: Right Secondary;Equipped Weapon: Left Primary;Equipped Weapon: Left Secondary;Equipped Armor: Head;Equipped Armor: Chest;Equipped Armor: Arms;Equipped Armor: Legs;Equipped Ammunition: Arrow Primary;Equipped Ammunition: Bolt Primary;Equipped Ammunition: Arrow Secondary;Equipped Ammunition: Bolt Secondary;Equipped Accessory: Slot 1;Equipped Accessory: Slot 2;Equipped Accessory: Slot 3;Equipped Accessory: Slot 4;Elixir Material 1;Elixir Material 2;Elixir Material 3;Equipped Spell: Slot 1;Equipped Spell: Slot 2;Equipped Spell: Slot 3;Equipped Spell: Slot 4;Equipped Spell: Slot 5;Equipped Spell: Slot 6;Equipped Spell: Slot 7;Equipped Item: Slot 1;Equipped Item: Slot 2;Equipped Item: Slot 3;Equipped Item: Slot 4;Equipped Item: Slot 5;Equipped Item: Slot 6;Equipped Item: Slot 7;Equipped Item: Slot 8;Equipped Item: Slot 9;Equipped Item: Slot 10;NPC Player - Face Gen ID;NPC Player - Think ID;Base HP;Base FP;Base Stamina;Equipped Ammunition: Arrow Primary Count;Equipped Ammunition: Bolt Primary Count;Equipped Ammunition: Arrow Secondary Count;Equipped Ammunition: Bolt Secondary Count;Level;Vigor;Attunement;Endurance;Strength;Dexterity;Intelligence;Faith;Arcane;Humanity;Vitality;Equipped Item: Slot 1 Amount;Equipped Item: Slot 2 Amount;Equipped Item: Slot 3 Amount;Equipped Item: Slot 4 Amount;Equipped Item: Slot 5 Amount;Equipped Item: Slot 6 Amount;Equipped Item: Slot 7 Amount;Equipped Item: Slot 8 Amount;Equipped Item: Slot 9 Amount;Equipped Item: Slot 10 Amount;Equipped Gesture: Slot 1;Equipped Gesture: Slot 2;Equipped Gesture: Slot 3;Equipped Gesture: Slot 4;Equipped Gesture: Slot 5;Equipped Gesture: Slot 6;Equipped Gesture: Slot 7;NPC Player - Type;NPC Player - Draw Type;NPC Player - Sex;Vow Type: 1;Vow Type: 2;Vow Type: 3;Vow Type: 4;Is Sync Target;Weapon Param Type - Right Primary;Weapon Param Type - Right Secondary;Weapon Param Type - Right Tertiary;Weapon Param Type - Left Primary;Weapon Param Type - Left Secondary;Weapon Param Type - Left Tertiary;Equipped Weapon: Right Tertiary;Equipped Weapon: Left Tertiary;Stored Item: Slot 1;Stored Item: Slot 2;Stored Item: Slot 3;Stored Item: Slot 4;Stored Item: Slot 5;Stored Item: Slot 6;Stored Item: Slot 1 Count;Stored Item: Slot 2 Count;Stored Item: Slot 3 Count;Stored Item: Slot 4 Count;Stored Item: Slot 5 Count;Stored Item: Slot 6 Count;HP Flask - Max Possession Limit;FP Flask - Max Possession Limit;Voice Type
4757;;0;0;0;50000;14080000;14000000;31000000;14080000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4759;;0;0;0;50000;14100000;14000000;31000000;14100000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4760;;0;0;0;50000;14110000;14000000;31000000;14110000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4761;;0;0;0;50000;14120000;14000000;31000000;14120000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4763;;0;0;0;50000;14140000;14000000;31000000;14140000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4800;;0;0;0;50000;15000000;15000000;31000000;15000000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4801;;0;0;0;50000;15010000;15000000;31000000;15010000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4802;;0;0;0;50000;15020000;15000000;31000000;15020000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4803;;0;0;0;50000;15030000;15000000;31000000;15030000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4804;;0;0;0;50000;15040000;15000000;31000000;15040000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4805;;0;0;0;50000;15050000;15000000;31000000;15050000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4806;;0;0;0;50000;15060000;15000000;31000000;15060000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4808;;0;0;0;50000;15080000;15000000;31000000;15080000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4811;;0;0;0;50000;15110000;15000000;31000000;15110000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4812;;0;0;0;50000;15120000;15000000;31000000;15120000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4813;;0;0;0;50000;15130000;15000000;31000000;15130000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4814;;0;0;0;50000;15140000;15000000;31000000;15140000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4850;;0;0;0;50000;23000000;23000000;31000000;23000000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4851;;0;0;0;50000;23010000;23000000;31000000;23010000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4852;;0;0;0;50000;23020000;23000000;31000000;23020000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4853;;0;0;0;50000;23030000;23000000;31000000;23030000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4854;;0;0;0;50000;23040000;23000000;31000000;23040000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4855;;0;0;0;50000;23050000;23000000;31000000;23050000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4856;;0;0;0;50000;23060000;23000000;31000000;23060000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4857;;0;0;0;50000;23070000;23000000;31000000;23070000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4858;;0;0;0;50000;23080000;23000000;31000000;23080000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4860;;0;0;0;50000;23100000;23000000;31000000;23100000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4861;;0;0;0;50000;23110000;23000000;31000000;23110000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4862;;0;0;0;50000;23120000;23000000;31000000;23120000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4863;;0;0;0;50000;23150000;23000000;31000000;23150000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4864;;0;0;0;50000;23140000;23000000;31000000;23140000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4865;;0;0;0;50000;23130000;23000000;31000000;23130000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4900;;0;0;0;50000;16000000;16000000;31000000;16000000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4901;;0;0;0;50000;16010000;16000000;31000000;16010000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4902;;0;0;0;50000;16020000;16000000;31000000;16020000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4903;;0;0;0;50000;16030000;16000000;31000000;16030000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4904;;0;0;0;50000;16040000;16000000;31000000;16040000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4905;;0;0;0;50000;16050000;16000000;31000000;16050000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4906;;0;0;0;50000;16060000;16000000;31000000;16060000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4907;;0;0;0;50000;16070000;16000000;31000000;16070000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4908;;0;0;0;50000;16080000;16000000;31000000;16080000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4909;;0;0;0;50000;16090000;16000000;31000000;16090000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4911;;0;0;0;50000;16110000;16000000;31000000;16110000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4912;;0;0;0;50000;16120000;16000000;31000000;16120000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4913;;0;0;0;50000;16130000;16000000;31000000;16130000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
4914;;0;0;0;50000;16140000;16000000;31000000;16140000;860000;861100;860200;860300;50000000;52000000;50010000;52020000;1032;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1001;1051;130;300;1700;1400;900;-1;9500;-1;1;0;0;0;0;99;99;99;99;371;50;50;50;50;50;50;50;50;2;50;3;3;1;3;40;99;99;0;3;0;0;1;2;3;4;5;6;0;0;1;False;False;False;False;False;0;0;0;0;0;0;-1;24000000;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;3;3;0
