Row ID;Row Name;physicsAtkRate;magicAtkRate;fireAtkRate;thunderAtkRate;staminaAtkRate;saWeaponAtkRate;saDurabilityRate;correctStrengthRate;correctAgilityRate;correctMagicRate;correctFaithRate;physicsGuardCutRate;magicGuardCutRate;fireGuardCutRate;thunderGuardCutRate;poisonGuardResistRate;diseaseGuardResistRate;bloodGuardResistRate;curseGuardResistRate;staminaGuardDefRate;spEffectId1;spEffectId2;spEffectId3;residentSpEffectId1;residentSpEffectId2;residentSpEffectId3;materialSetId;maxReinforceLevel;darkAtkRate;darkGuardCutRate;correctLuckRate;freezeGuardDefRate;reinforcePriceRate;baseChangePriceRate;enableGemRank;sleepGuardDefRate;madnessGuardDefRate;baseAtkRate
3113;Standard - Crossbow/Ballista +13;2.512;2.512;2.512;2.512;1.52;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;13;13;2.512;1;0;1;3.6;1;0;1;1;2.56;
3114;Standard - Crossbow/Ballista +14;2.636;2.636;2.636;2.636;1.56;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;14;14;2.636;1;0;1;3.8;1;0;1;1;2.68;
3115;Standard - Crossbow/Ballista +15;2.76;2.76;2.76;2.76;1.6;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;15;15;2.76;1;0;1;4;1;0;1;1;2.8;
3116;Standard - Crossbow/Ballista +16;2.884;2.884;2.884;2.884;1.64;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;16;16;2.884;1;0;1;4.2;1;0;1;1;2.92;
3117;Standard - Crossbow/Ballista +17;3.008;3.008;3.008;3.008;1.68;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;17;17;3.008;1;0;1;4.4;1;0;1;1;3.04;
3118;Standard - Crossbow/Ballista +18;3.132;3.132;3.132;3.132;1.72;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;18;18;3.132;1;0;1;4.6;1;0;1;1;3.16;
3119;Standard - Crossbow/Ballista +19;3.256;3.256;3.256;3.256;1.76;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;19;19;3.256;1;0;1;4.8;1;0;1;1;3.28;
3120;Standard - Crossbow/Ballista +20;3.38;3.38;3.38;3.38;1.8;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;20;20;3.38;1;0;1;5;1;0;1;1;3.4;
3121;Standard - Crossbow/Ballista +21;3.504;3.504;3.504;3.504;1.84;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;21;21;3.504;1;0;1;5.2;1;0;1;1;3.52;
3122;Standard - Crossbow/Ballista +22;3.628;3.628;3.628;3.628;1.88;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;22;22;3.628;1;0;1;5.4;1;0;1;1;3.64;
3123;Standard - Crossbow/Ballista +23;3.752;3.752;3.752;3.752;1.92;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;23;23;3.752;1;0;1;5.6;1;0;1;1;3.76;
3124;Standard - Crossbow/Ballista +24;3.876;3.876;3.876;3.876;1.96;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;24;24;3.876;1;0;1;5.8;1;0;1;1;3.88;
3125;Standard - Crossbow/Ballista +25;4;4;4;4;2;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;25;25;4;1;0;1;6;1;0;1;1;4;
3200;Unique - Crossbow/Ballista +0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;
3201;Unique - Crossbow/Ballista +1;1.25;1.25;1.25;1.25;1.1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.25;1;0;1;1;1;0;1;1;1.3;
3202;Unique - Crossbow/Ballista +2;1.5;1.5;1.5;1.5;1.2;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.5;1;0;1;1.2;1;0;1;1;1.6;
3203;Unique - Crossbow/Ballista +3;1.75;1.75;1.75;1.75;1.3;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.75;1;0;1;1.4;1;0;1;1;1.9;
3204;Unique - Crossbow/Ballista +4;2;2;2;2;1.4;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;2;1;0;1;1.6;1;0;1;1;2.2;
3205;Unique - Crossbow/Ballista +5;2.25;2.25;2.25;2.25;1.5;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;2.25;1;0;1;1.8;1;0;1;1;2.5;
3206;Unique - Crossbow/Ballista +6;2.5;2.5;2.5;2.5;1.6;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;2.5;1;0;1;2;1;0;1;1;2.8;
3207;Unique - Crossbow/Ballista +7;2.75;2.75;2.75;2.75;1.7;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;2.75;1;0;1;2.2;1;0;1;1;3.1;
3208;Unique - Crossbow/Ballista +8;3;3;3;3;1.8;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;3;1;0;1;2.4;1;0;1;1;3.4;
3209;Unique - Crossbow/Ballista +9;3.25;3.25;3.25;3.25;1.9;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;3.25;1;0;1;2.6;1;0;1;1;3.7;
3210;Unique - Crossbow/Ballista +10;3.5;3.5;3.5;3.5;2;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;3.5;1;0;1;3;1;0;1;1;4;
3300;Pulley Crossbow +0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;
3301;Pulley Crossbow +1;1.125;1.125;1.125;1.125;1.1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.125;1;0;1;1;1;0;1;1;1.3;
3302;Pulley Crossbow +2;1.25;1.25;1.25;1.25;1.2;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.25;1;0;1;1.2;1;0;1;1;1.6;
3303;Pulley Crossbow +3;1.375;1.375;1.375;1.375;1.3;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.375;1;0;1;1.4;1;0;1;1;1.9;
3304;Pulley Crossbow +4;1.5;1.5;1.5;1.5;1.4;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;1.5;1;0;1;1.6;1;0;1;1;2.2;
3305;Pulley Crossbow +5;1.625;1.625;1.625;1.625;1.5;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;1.625;1;0;1;1.8;1;0;1;1;2.5;
3306;Pulley Crossbow +6;1.75;1.75;1.75;1.75;1.6;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;1.75;1;0;1;2;1;0;1;1;2.8;
3307;Pulley Crossbow +7;1.875;1.875;1.875;1.875;1.7;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;1.875;1;0;1;2.2;1;0;1;1;3.1;
3308;Pulley Crossbow +8;2;2;2;2;1.8;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;2;1;0;1;2.4;1;0;1;1;3.4;
3309;Pulley Crossbow +9;2.125;2.125;2.125;2.125;1.9;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;2.125;1;0;1;2.6;1;0;1;1;3.7;
3310;Pulley Crossbow +10;2.25;2.25;2.25;2.25;2;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;2.25;1;0;1;3;1;0;1;1;4;
4000;;0.95;1;1;1;1;1;1;1.5;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1.5;1;0;1;1;1;
4001;;1.04;1.1;1.1;1.1;1.1;1;1;1.59;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.1;1;1;1;1.5;1;0;1;1;1.3;
4002;;1.13;1.2;1.2;1.2;1.2;1;1;1.68;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.2;1;1;1;1.75;1;0;1;1;1.6;
4003;;1.22;1.3;1.3;1.3;1.3;1;1;1.77;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.3;1;1;1;2;1;0;1;1;1.9;
4004;;1.31;1.4;1.4;1.4;1.4;1;1;1.86;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;1.4;1;1;1;2.25;1;0;1;1;2.2;
4005;;1.4;1.5;1.5;1.5;1.5;1;1;1.88;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;1.5;1;1;1;2.5;1;0;1;1;2.5;
4006;;1.49;1.6;1.6;1.6;1.6;1;1;1.9;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;1.6;1;1;1;2.75;1;0;1;1;2.8;
4007;;1.58;1.7;1.7;1.7;1.7;1;1;1.92;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;1.7;1;1;1;3;1;0;1;1;3.1;
4008;;1.67;1.8;1.8;1.8;1.8;1;1;1.94;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;1.8;1;1;1;3.25;1;0;1;1;3.4;
4009;;1.76;1.9;1.9;1.9;1.9;1;1;1.96;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;1.9;1;1;1;3.5;1;0;1;1;3.7;
4010;;1.85;2;2;2;2;1;1;2;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;2;1;1;1;4;1;0;1;1;4;
4100;;0.95;1;1;1;1;1;1;1.1;1.1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1.5;1;0;1;1;1;
4101;;1.04;1.1;1.1;1.1;1.1;1;1;1.13;1.13;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.1;1;1;1;1.5;1;0;1;1;1.3;
4102;;1.13;1.2;1.2;1.2;1.2;1;1;1.16;1.16;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.2;1;1;1;1.75;1;0;1;1;1.6;
4103;;1.22;1.3;1.3;1.3;1.3;1;1;1.19;1.19;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.3;1;1;1;2;1;0;1;1;1.9;
4104;;1.31;1.4;1.4;1.4;1.4;1;1;1.21;1.21;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;1.4;1;1;1;2.25;1;0;1;1;2.2;
4105;;1.4;1.5;1.5;1.5;1.5;1;1;1.22;1.22;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;12;1.5;1;1;1;2.5;1;0;1;1;2.5;
4106;;1.49;1.6;1.6;1.6;1.6;1;1;1.23;1.23;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;6;15;1.6;1;1;1;2.75;1;0;1;1;2.8;
4107;;1.58;1.7;1.7;1.7;1.7;1;1;1.24;1.24;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;7;17;1.7;1;1;1;3;1;0;1;1;3.1;
4108;;1.67;1.8;1.8;1.8;1.8;1;1;1.25;1.25;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;8;20;1.8;1;1;1;3.25;1;0;1;1;3.4;
4109;;1.76;1.9;1.9;1.9;1.9;1;1;1.26;1.26;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;9;22;1.9;1;1;1;3.5;1;0;1;1;3.7;
4110;;1.85;2;2;2;2;1;1;1.25;1.25;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;10;25;2;1;1;1;4;1;0;1;1;4;
4500;;1.1;1.1;1.1;1.1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1.1;1;1;1;1;1;0;1;1;1;
4501;;1.28;1.28;1.28;1.28;1.2;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.28;1;1.08;1;1;1;0;1;1;1;
4502;;1.46;1.46;1.46;1.46;1.4;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;4;1.46;1;1.16;1;1.6;1;0;1;1;1;
4503;;1.64;1.64;1.64;1.64;1.6;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;6;1.64;1;1.24;1;2.2;1;0;1;1;1;
4504;;1.82;1.82;1.82;1.82;1.8;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;8;1.82;1;1.32;1;2.8;1;0;1;1;1;
4505;;2;2;2;2;2;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;10;2;1;1.4;1;4;1;0;1;1;1;
4600;;1.15;1.15;1.15;1.15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1.15;1;1;1;1;1;0;1;1;1;
4601;;1.28;1.28;1.28;1.28;1.2;1;1;1.08;1.08;1.08;1.08;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.28;1;1.08;1;1;1;0;1;1;1;
4602;;1.37;1.37;1.37;1.37;1.4;1;1;1.16;1.16;1.16;1.16;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;4;1.37;1;1.16;1;1.4;1;0;1;1;1;
4603;;1.6;1.6;1.6;1.6;1.6;1;1;1.24;1.24;1.24;1.24;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;6;1.6;1;1.24;1;1.8;1;0;1;1;1;
4604;;1.8;1.8;1.8;1.8;1.8;1;1;1.32;1.32;1.32;1.32;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;8;1.8;1;1.32;1;2.2;1;0;1;1;1;
4605;;2;2;2;2;2;1;1;1.4;1.4;1.4;1.4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;5;10;2;1;1.4;1;3;1;0;1;1;1;
5000;Special - Keen +0;0.95;0.95;0.95;0.95;0.95;1;1;0.5;1.5;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0.95;1;1;1;1.5;1;0;1;1;1;
5001;Special - Keen +1;1;1;1;1;1;1;1;0.53;1.55;1.04;1.04;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;1;1;1;1;1.04;1;1.5;1;0;1;1;1.12;
5002;Special - Keen +2;1.05;1.05;1.05;1.05;1.05;1;1;0.56;1.6;1.08;1.08;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;2;2;1.05;1;1.08;1;1.75;1;0;1;1;1.24;
5003;Special - Keen +3;1.1;1.1;1.1;1.1;1.1;1;1;0.59;1.65;1.12;1.12;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;3;3;1.1;1;1.12;1;2;1;0;1;1;1.36;
5004;Special - Keen +4;1.15;1.15;1.15;1.15;1.15;1;1;0.62;1.7;1.16;1.16;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;4;4;1.15;1;1.16;1;2.25;1;0;1;1;1.48;
5005;Special - Keen +5;1.2;1.2;1.2;1.2;1.2;1;1;0.65;1.75;1.2;1.2;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;5;5;1.2;1;1.2;1;2.5;1;0;1;1;1.6;
5006;Special - Keen +6;1.25;1.25;1.25;1.25;1.25;1;1;0.68;1.8;1.24;1.24;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;6;6;1.25;1;1.24;1;2.75;1;0;1;1;1.72;
5007;Special - Keen +7;1.3;1.3;1.3;1.3;1.3;1;1;0.71;1.85;1.28;1.28;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;7;7;1.3;1;1.28;1;3;1;0;1;1;1.84;
5008;Special - Keen +8;1.35;1.35;1.35;1.35;1.35;1;1;0.74;1.9;1.32;1.32;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;8;8;1.35;1;1.32;1;3.25;1;0;1;1;1.96;
5009;Special - Keen +9;1.4;1.4;1.4;1.4;1.4;1;1;0.77;1.95;1.36;1.36;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;9;9;1.4;1;1.36;1;3.5;1;0;1;1;2.08;
5010;Special - Keen +10;1.45;1.45;1.45;1.45;1.45;1;1;0.8;2;1.4;1.4;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;10;10;1.45;1;1.4;1;4;1;0;1;1;2.2;
5011;Special - Keen +11;1.5;1.5;1.5;1.5;1.5;1;1;0.84;2.04;1.43;1.43;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;11;11;1.5;1;1.43;1;1.5;1;0;1;1;2.32;
5012;Special - Keen +12;1.55;1.55;1.55;1.55;1.55;1;1;0.88;2.08;1.46;1.46;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;12;12;1.55;1;1.46;1;1.5;1;0;1;1;2.44;
5013;Special - Keen +13;1.6;1.6;1.6;1.6;1.6;1;1;0.92;2.12;1.49;1.49;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;13;13;1.6;1;1.49;1;1.75;1;0;1;1;2.56;
5014;Special - Keen +14;1.65;1.65;1.65;1.65;1.65;1;1;0.96;2.16;1.52;1.52;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;14;14;1.65;1;1.52;1;2;1;0;1;1;2.68;
5015;Special - Keen +15;1.7;1.7;1.7;1.7;1.7;1;1;1;2.2;1.55;1.55;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;15;15;1.7;1;1.55;1;2.25;1;0;1;1;2.8;
5016;Special - Keen +16;1.75;1.75;1.75;1.75;1.75;1;1;1.04;2.24;1.58;1.58;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;16;16;1.75;1;1.58;1;2.5;1;0;1;1;2.92;
5017;Special - Keen +17;1.8;1.8;1.8;1.8;1.8;1;1;1.08;2.28;1.61;1.61;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;17;17;1.8;1;1.61;1;2.75;1;0;1;1;3.04;
5018;Special - Keen +18;1.85;1.85;1.85;1.85;1.85;1;1;1.12;2.32;1.64;1.64;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;18;18;1.85;1;1.64;1;3;1;0;1;1;3.16;
5019;Special - Keen +19;1.9;1.9;1.9;1.9;1.9;1;1;1.16;2.36;1.67;1.67;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;19;19;1.9;1;1.67;1;3.25;1;0;1;1;3.28;
5020;Special - Keen +20;1.95;1.95;1.95;1.95;1.95;1;1;1.2;2.4;1.7;1.7;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;20;20;1.95;1;1.7;1;3.5;1;0;1;1;3.4;
5021;Special - Keen +21;2;2;2;2;2;1;1;1.22;2.42;1.72;1.72;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;21;21;2;1;1.72;1;4;1;0;1;1;3.52;
5022;Special - Keen +22;2.05;2.05;2.05;2.05;2.05;1;1;1.24;2.44;1.74;1.74;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;22;22;2.05;1;1.74;1;3;1;0;1;1;3.64;
5023;Special - Keen +23;2.1;2.1;2.1;2.1;2.1;1;1;1.26;2.46;1.76;1.76;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;23;23;2.1;1;1.76;1;3.25;1;0;1;1;3.76;
5024;Special - Keen +24;2.15;2.15;2.15;2.15;2.15;1;1;1.28;2.48;1.78;1.78;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;24;24;2.15;1;1.78;1;3.5;1;0;1;1;3.88;
5025;Special - Keen +25;2.2;2.2;2.2;2.2;2.2;1;1;1.3;2.5;1.8;1.8;1;1;1;1;1;1;1;1;1.1;0;0;0;0;0;0;25;25;2.2;1;1.8;1;4;1;0;1;1;4;
6000;Special - Heavy +0;0.95;0.95;0.95;0.95;0.95;1;1;1.4;0.5;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0.95;1;1;1;1.5;1;0;1;1;1;
6001;Special - Heavy +1;1;1;1;1;1;1;1;1.46;0.53;1.04;1.04;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;1;1;1;1;1.04;1;1.5;1;0;1;1;1.12;
6002;Special - Heavy +2;1.05;1.05;1.05;1.05;1.05;1;1;1.52;0.56;1.08;1.08;1;1;1;1;1;1;1;1;1.01;0;0;0;0;0;0;2;2;1.05;1;1.08;1;1.75;1;0;1;1;1.24;
6003;Special - Heavy +3;1.1;1.1;1.1;1.1;1.1;1;1;1.58;0.59;1.12;1.12;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;3;3;1.1;1;1.12;1;2;1;0;1;1;1.36;
6004;Special - Heavy +4;1.15;1.15;1.15;1.15;1.15;1;1;1.64;0.62;1.16;1.16;1;1;1;1;1;1;1;1;1.02;0;0;0;0;0;0;4;4;1.15;1;1.16;1;2.25;1;0;1;1;1.48;
6005;Special - Heavy +5;1.2;1.2;1.2;1.2;1.2;1;1;1.7;0.65;1.2;1.2;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;5;5;1.2;1;1.2;1;2.5;1;0;1;1;1.6;
6006;Special - Heavy +6;1.25;1.25;1.25;1.25;1.25;1;1;1.76;0.68;1.24;1.24;1;1;1;1;1;1;1;1;1.03;0;0;0;0;0;0;6;6;1.25;1;1.24;1;2.75;1;0;1;1;1.72;
6007;Special - Heavy +7;1.3;1.3;1.3;1.3;1.3;1;1;1.82;0.71;1.28;1.28;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;7;7;1.3;1;1.28;1;3;1;0;1;1;1.84;
6008;Special - Heavy +8;1.35;1.35;1.35;1.35;1.35;1;1;1.88;0.74;1.32;1.32;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;8;8;1.35;1;1.32;1;3.25;1;0;1;1;1.96;
6009;Special - Heavy +9;1.4;1.4;1.4;1.4;1.4;1;1;1.94;0.77;1.36;1.36;1;1;1;1;1;1;1;1;1.04;0;0;0;0;0;0;9;9;1.4;1;1.36;1;3.5;1;0;1;1;2.08;
6010;Special - Heavy +10;1.45;1.45;1.45;1.45;1.45;1;1;2;0.8;1.4;1.4;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;10;10;1.45;1;1.4;1;4;1;0;1;1;2.2;
6011;Special - Heavy +11;1.5;1.5;1.5;1.5;1.5;1;1;2.05;0.83;1.43;1.43;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;11;11;1.5;1;1.43;1;1.5;1;0;1;1;2.32;
6012;Special - Heavy +12;1.55;1.55;1.55;1.55;1.55;1;1;2.1;0.86;1.46;1.46;1;1;1;1;1;1;1;1;1.05;0;0;0;0;0;0;12;12;1.55;1;1.46;1;1.5;1;0;1;1;2.44;
6013;Special - Heavy +13;1.6;1.6;1.6;1.6;1.6;1;1;2.15;0.89;1.49;1.49;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;13;13;1.6;1;1.49;1;1.75;1;0;1;1;2.56;
6014;Special - Heavy +14;1.65;1.65;1.65;1.65;1.65;1;1;2.2;0.92;1.52;1.52;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;14;14;1.65;1;1.52;1;2;1;0;1;1;2.68;
6015;Special - Heavy +15;1.7;1.7;1.7;1.7;1.7;1;1;2.25;0.95;1.55;1.55;1;1;1;1;1;1;1;1;1.06;0;0;0;0;0;0;15;15;1.7;1;1.55;1;2.25;1;0;1;1;2.8;
6016;Special - Heavy +16;1.75;1.75;1.75;1.75;1.75;1;1;2.3;0.98;1.58;1.58;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;16;16;1.75;1;1.58;1;2.5;1;0;1;1;2.92;
6017;Special - Heavy +17;1.8;1.8;1.8;1.8;1.8;1;1;2.35;1.01;1.61;1.61;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;17;17;1.8;1;1.61;1;2.75;1;0;1;1;3.04;
6018;Special - Heavy +18;1.85;1.85;1.85;1.85;1.85;1;1;2.4;1.04;1.64;1.64;1;1;1;1;1;1;1;1;1.07;0;0;0;0;0;0;18;18;1.85;1;1.64;1;3;1;0;1;1;3.16;
6019;Special - Heavy +19;1.9;1.9;1.9;1.9;1.9;1;1;2.45;1.07;1.67;1.67;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;19;19;1.9;1;1.67;1;3.25;1;0;1;1;3.28;
6020;Special - Heavy +20;1.95;1.95;1.95;1.95;1.95;1;1;2.5;1.1;1.7;1.7;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;20;20;1.95;1;1.7;1;3.5;1;0;1;1;3.4;
6021;Special - Heavy +21;2;2;2;2;2;1;1;2.52;1.12;1.72;1.72;1;1;1;1;1;1;1;1;1.08;0;0;0;0;0;0;21;21;2;1;1.72;1;4;1;0;1;1;3.52;
6022;Special - Heavy +22;2.05;2.05;2.05;2.05;2.05;1;1;2.54;1.14;1.74;1.74;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;22;22;2.05;1;1.74;1;3;1;0;1;1;3.64;
6023;Special - Heavy +23;2.1;2.1;2.1;2.1;2.1;1;1;2.56;1.16;1.76;1.76;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;23;23;2.1;1;1.76;1;3.25;1;0;1;1;3.76;
6024;Special - Heavy +24;2.15;2.15;2.15;2.15;2.15;1;1;2.58;1.18;1.78;1.78;1;1;1;1;1;1;1;1;1.09;0;0;0;0;0;0;24;24;2.15;1;1.78;1;3.5;1;0;1;1;3.88;
6025;Special - Heavy +25;2.2;2.2;2.2;2.2;2.2;1;1;2.6;1.2;1.8;1.8;1;1;1;1;1;1;1;1;1.1;0;0;0;0;0;0;25;25;2.2;1;1.8;1;4;1;0;1;1;4;
6100;;0.95;1;1;1;1;1;1;1.3;1.3;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1.5;1;0;1;1;1;
6101;;1.03;1.1;1.1;1.1;1.1;1;1;1.39;1.39;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;2;1.1;1;1;1;1.5;1;0;1;1;1.3;
6102;;1.11;1.2;1.2;1.2;1.2;1;1;1.48;1.48;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;5;1.2;1;1;1;1.75;1;0;1;1;1.6;
6103;;1.19;1.3;1.3;1.3;1.3;1;1;1.57;1.57;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;3;7;1.3;1;1;1;2;1;0;1;1;1.9;
6104;;1.27;1.4;1.4;1.4;1.4;1;1;1.66;1.66;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;4;10;1.4;1;1;1;2.25;1;0;1;1;2.2;
