Row ID;Row Name;lotItemId01;lotItemId02;lotItemId03;lotItemId04;lotItemId05;lotItemId06;lotItemId07;lotItemId08;lotItemCategory01;lotItemCategory02;lotItemCategory03;lotItemCategory04;lotItemCategory05;lotItemCategory06;lotItemCategory07;lotItemCategory08;lotItemBasePoint01;lotItemBasePoint02;lotItemBasePoint03;lotItemBasePoint04;lotItemBasePoint05;lotItemBasePoint06;lotItemBasePoint07;lotItemBasePoint08;cumulateLotPoint01;cumulateLotPoint02;cumulateLotPoint03;cumulateLotPoint04;cumulateLotPoint05;cumulateLotPoint06;cumulateLotPoint07;cumulateLotPoint08;getItemFlagId01;getItemFlagId02;getItemFlagId03;getItemFlagId04;getItemFlagId05;getItemFlagId06;getItemFlagId07;getItemFlagId08;getItemFlagId;cumulateNumFlagId;cumulateNumMax;lotItem_Rarity;lotItemNum01;lotItemNum02;lotItemNum03;lotItemNum04;lotItemNum05;lotItemNum06;lotItemNum07;lotItemNum08;enableLuck01;enableLuck02;enableLuck03;enableLuck04;enableLuck05;enableLuck06;enableLuck07;enableLuck08;cumulateReset01;cumulateReset02;cumulateReset03;cumulateReset04;cumulateReset05;cumulateReset06;cumulateReset07;cumulateReset08;GameClearOffset;canExecByFriendlyGhost;canExecByHostileGhost;PAD1;PAD2
350000300;[Skeleton (Curved Sword)] Sun Realm Shield;0;31050000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
350000301;[Skeleton (Curved Sword)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
350000400;[Skeleton (Curved Sword)] Bandit's Curved Sword;0;7040000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
350000401;[Skeleton (Curved Sword)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
350000402;[Skeleton (Curved Sword)] Bandit's Curved Sword;0;7040000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;990;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000000;[Skeleton (Scimitar)] Scimitar;0;7140000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000001;[Skeleton (Scimitar)] Scripture Wooden Shield;0;30080000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000002;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000003;[Skeleton (Scimitar)] Smoldering Butterfly;0;20802;0;0;0;0;0;0;0;1;0;0;0;0;0;0;920;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000004;[Skeleton (Scimitar)] Mushroom;0;20760;0;0;0;0;0;0;0;1;0;0;0;0;0;0;920;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000100;[Skeleton (Scimitar)] Scimitar;0;7140000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000101;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000200;[Skeleton (Scimitar)] Scimitar;0;7140000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000201;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000300;[Skeleton (Scimitar)] Grossmesser;0;7150000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000301;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000400;[Skeleton (Scimitar)] Grossmesser;0;7150000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000401;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000500;[Skeleton (Scimitar)] Longbow;0;41000000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000501;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000502;[Skeleton (Scimitar)] Arrow;0;50000000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;900;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000600;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000601;[Skeleton (Scimitar)] Smoldering Butterfly;0;20802;0;0;0;0;0;0;0;1;0;0;0;0;0;0;920;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000602;[Skeleton (Scimitar)] Mushroom;0;20760;0;0;0;0;0;0;0;1;0;0;0;0;0;0;920;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000700;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000701;[Skeleton (Scimitar)] Smoldering Butterfly;0;20802;0;0;0;0;0;0;0;1;0;0;0;0;0;0;920;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000702;[Skeleton (Scimitar)] Mushroom;0;20760;0;0;0;0;0;0;0;1;0;0;0;0;0;0;920;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000800;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000801;[Skeleton (Scimitar)] Grave Violet;0;20654;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000900;[Skeleton (Scimitar)] Human Bone Shard;0;15100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
351000901;[Skeleton (Scimitar)] Grave Violet;0;20654;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
355000000;[Sanguine Noble] Bloodrose;0;20723;0;0;0;0;0;0;0;1;0;0;0;0;0;0;850;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
356000000;[Godskin Apostle] None;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
357000000;[Godskin Noble] None;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
360000010;[Alabaster Lord] [Sorcery] Gravity Well;4720;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14007995;0;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;
360000020;[Alabaster Lord] Alabaster Lord's Sword;3070000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32117700;0;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;
360010000;[Alabaster Lord] Ash of War: Gravitas;20900;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1043357500;0;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;
360062000;[Alabaster Lord] Alabaster Lord's Sword;3070000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12017999;0;0;-1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;
360052100;[Alabaster Lord] None;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
361000000;[Oracle Envoy] Envoy's Horn;0;11100000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
361000001;[Oracle Envoy] Strip of White Flesh;0;15160;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
361000100;[Oracle Envoy] Envoy's Long Horn;0;12160000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
361000101;[Oracle Envoy] Strip of White Flesh;0;15160;0;0;0;0;0;0;0;1;0;0;0;0;0;0;940;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
361000200;[Oracle Envoy] Envoy's Greathorn;0;23030000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
361000201;[Oracle Envoy] Strip of White Flesh;0;15160;0;0;0;0;0;0;0;1;0;0;0;0;0;0;800;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000000;[Erdtree Guardian] Guardian's Swordspear;0;18110000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000001;[Erdtree Guardian] Guardian Mask;0;330000;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000002;[Erdtree Guardian] Guardian Garb;0;331100;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000003;[Erdtree Guardian] Guardian Bracers;0;330200;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000004;[Erdtree Guardian] Guardian Greaves;0;330300;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000005;[Erdtree Guardian] Tarnished Golden Sunflower;0;20685;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000100;[Erdtree Guardian] Guardian's Swordspear;0;18110000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000101;[Erdtree Guardian] Guardian Mask;0;330000;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000102;[Erdtree Guardian] Guardian Garb (Full Bloom);0;330100;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000103;[Erdtree Guardian] Guardian Bracers;0;330200;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000104;[Erdtree Guardian] Guardian Greaves;0;330300;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000105;[Erdtree Guardian] Tarnished Golden Sunflower;0;20685;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365033100;[Erdtree Guardian] Golden Centipede;0;20820;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365033101;[Erdtree Guardian] Guardian's Swordspear;0;18110000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365033102;[Erdtree Guardian] Guardian Mask;0;330000;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365033103;[Erdtree Guardian] Guardian Garb;0;331100;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365033104;[Erdtree Guardian] Guardian Bracers;0;330200;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365033105;[Erdtree Guardian] Guardian Greaves;0;330300;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365033106;[Erdtree Guardian] Tarnished Golden Sunflower;0;20685;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000200;[Erdtree Guardian] Guardian's Swordspear;0;18110000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000201;[Erdtree Guardian] Guardian Mask;0;330000;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000202;[Erdtree Guardian] Guardian Garb;0;331100;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000203;[Erdtree Guardian] Guardian Bracers;0;330200;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000204;[Erdtree Guardian] Guardian Greaves;0;330300;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
365000205;[Erdtree Guardian] Tarnished Golden Sunflower;0;20685;0;0;0;0;0;0;0;1;0;0;0;0;0;0;960;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
366000000;[Commoner] Weathered Straight Sword;0;2050000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
366000001;[Commoner] Commoner's Headband (Altered);0;811000;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
366000002;[Commoner] Commoner's Garb;0;810100;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
366000003;[Commoner] Commoner's Shoes;0;810300;0;0;0;0;0;0;0;3;0;0;0;0;0;0;985;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
366000004;[Commoner] Glass Shard;0;10000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;950;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
366000100;[Commoner] Weathered Straight Sword;0;2050000;0;0;0;0;0;0;0;2;0;0;0;0;0;0;980;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;1;0;0;0;
