Row ID,Row Name,AtkParam ID,Projectile FX ID,Impact FX ID,Flick FX ID,Duration,Attenuation Range,Shoot Interval,Gravity: In Range,Gravity: Out of Range,Homing Stop Range,Initial Velocity,Acceleration: In Range,Acceleration: Out of Range,Max Velocity,Min Velocity,Acceleration Duration,Homing Start Distance,Initial Hit Radius,Final Hit Radius,Radius Spread Time,Explosion Delay,Homing Offset Range,Hitbox Duration,External Force,Owner SpEffect ID,Bullet AI,Hit Bullet ID,Target SpEffect ID 0,Target SpEffect ID 1,Target SpEffect ID 2,Target SpEffect ID 3,Target SpEffect ID 4,Bullet Count,Homing Angle,Horizontal Shoot Angle,Shoot Angle - Horizontal Interval,Shoot Angle - Vertical Interval,Damage Falloff: Physical,Damage Falloff: Magic,Damage Falloff: Fire,Damage Falloff: Lightning,Damage Falloff: Stamina,Damage Falloff: Knockback,Vertical Shoot Angle,Lock Shoot Limit Angle,Is Object Penetration,Previous Velocity Direction Rate,Attack Attribute,Effect Attribute,Material Attack Type,Material Attack Material,Material Size,Launch Condition Type,Follow Type: Soulmass,Follow Type: Catalyst,Follow Type: Follow Floor,Emitter Type: Player Feet,Emitter Type: Parent Bullet,Emitter Type: Nearest Enemy Feet,Persistent Attack FX,Continuous Hitbox,Penetrate Map,Hit Both Teams,Use Shared Hit List,Use Multiple Model Points,Attach Effect Type 0,Attach Effect Type 1,Can be Deflected by Magic,Ignore FX On Water Hit,Ignore State Transition On Water Hit,Can Be Deflected By Bullet Deflection,Transfer Effect to Child Bullet,Transfer Speed to Child Bullet,Is Lock Module,Is Search For Target,Is Emitted Bullet,Transfer Duration to Child Bullet,Damage Falloff: Dark Damage,Bullet Hit Type 0,Bullet Hit Type 1,Sp Homing Y Angle,Emitted Bullet - Random Angle XZ,Emitted Bullet - Random Angle Y,Bullet Emitter: Bullet ID,Bullet Emitter: Shoot Interval 1,Bullet Emitter: Initial Shoot Interval,Sp Homing Y Angle For Enemy,Bullet Emitter: Shoot Interval 2,Launch Type,Limit Bullet Param ID,Counter Hit Type,Is Position Hit Bullet,Is Attach Attack SFX,Is Sp Correction 0,Is Sp Correction 1,Is Penetrate Target,Is Sp Correction 2,Is Disable Int Scale,Unk1,Emitter Position Radius,Hit Object ID,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12a,Unk12b,Unk13,Unk14,Unk15,Unk16a,Unk16b,Unk17,Unk18,Unk19,Unk20,Unk21
4350680,[Castle Knight],4350680,-1,-1,-1,0.1,999,0,0,0,0,200,0,0,200,200,0,0,0.1,-1,0,0,0,0.1,0,0,0,4350681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350681,[Castle Knight],4350681,-1,-1,-1,10,999,0,0,0,2,10,0,0,10,10,0,0,0.1,-1,0,0,0,0.1,0,0,0,-1,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,12,0,0,4350682,0.1,0.1,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350682,[Castle Knight],4350682,-1,-1,-1,0.1,999,0,0,0,0,15,0,0,15,15,0,0,0.1,-1,0,0,0,0.1,0,0,0,4350683,0,0,0,0,0,3,0,0,120,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350683,[Castle Knight],4350683,-1,-1,-1,0.2,999,0,0,0,0,1,0,0,1,1,0,0,0.1,-1,0,0,0,0.1,0,0,0,4350684,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350684,[Castle Knight],4350684,643546,643547,643548,1.5,20,0,50,50,0,0.1,0,0,40,40,0,0,0.75,-1,0,0,0,0.1,0,0,0,-1,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,360,25,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,101010101,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350685,[Castle Knight],4350685,643544,-1,-1,0.15,999,0,0,0,0,200,0,0,200,200,0,0,0.1,-1,0,0,0,0.1,0,0,0,-1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,75,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,15,15,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350780,[Castle Knight],4350780,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,0.06,0,0,0,0,0,0,-1,14496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350790,[Castle Knight],4350790,643575,643578,-1,-1,30,0,0,0,0,15,0,0,1,1,0,0,0.3,-1,0,0,0,0,0,0,1000100,4350791,0,0,0,0,0,3,90,0,0,0,0,0,0,0,0,0,0,45,0,0,254,254,254,254,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,215,0,1,0,0,0
4350791,[Castle Knight],4350791,643576,643577,-1,1,12,0,0,0,1,8,40,40,19,6,0.32,1,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350810,[Castle Knight],4350810,643616,643617,-1,2,0,0,0,0,0.5,20,0,0,20,0,0,0,0.1,0.5,0.06,0,0,1,0,0,0,4350811,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,45,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,-0.5,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,325000004,-1,325000204,325000204,0,0,0,0,-1,0,-1,0,1,0,0,0
4350811,[Castle Knight],4350811,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.5,0.06,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350820,[Castle Knight],4350820,643642,-1,-1,0.05,0,0.1,0,0,0,8,0,0,38,13,0,0,0.1,-1,0,0,0,1,0,0,0,4350823,26005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,246,30,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,20,20,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0.05,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350821,[Castle Knight],4350821,643642,-1,-1,0.05,0,0.1,0,0,0,8,0,0,38,13,0,0,0.1,-1,0,0,0,1,0,0,0,4350823,26005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,30,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,40,20,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0.07,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350822,[Castle Knight],4350822,643642,-1,-1,0.05,0,0.05,0,0,0,8,0,0,38,13,0,0,0.1,-1,0,0,0,1,0,0,0,4350823,26005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,30,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,60,20,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0.1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350823,[Castle Knight],4350823,643642,-1,-1,1,0,0,50,150,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,1,0,0,0,4350824,26005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4350824,[Castle Knight],4350824,643643,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.5,0.06,0,0,1,0,0,0,-1,26005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370110,[Castle Foot Soldier],4370110,643711,643712,-1,4,4,0,10,15,0,13,2,-2,50,10,0,0,0.1,-1,0,0,0,5,0,0,0,4370111,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,20,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370111,[Castle Foot Soldier],4370110,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1.4,-1,0,0,0,5,0,-1,0,-1,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370120,[Castle Foot Soldier],0,300361,-1,-1,4,0,0,0,12,0,13,0,-8,50,10,0,0,0.1,-1,0,0,0,0,0,0,0,4370121,-1,-1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,45,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370121,[Castle Foot Soldier],0,300362,-1,-1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7,1.2,0,0,0,0,-1,0,-1,500610,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370130,[Castle Foot Soldier],4370130,300171,-1,-1,4,4,0,10,15,0,13,2,-2,50,10,0,0,0.1,-1,0,0,0,5,0,0,0,4370131,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,20,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370131,[Castle Foot Soldier],4370130,300172,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.4,-1,0,0,0,5,0,-1,0,-1,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4370132,0.05,0.15,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370132,[Castle Foot Soldier],1,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,4370133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370133,[Castle Foot Soldier],4370131,-1,300173,-1,0.2,0.2,0,80,150,0,15,0,0,15,0,0,0,0.5,-1,0,0,0,1,0,0,0,4370134,0,0,0,0,0,16,0,0,22,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370134,[Castle Foot Soldier],4370131,-1,300173,-1,0.2,0.2,0,80,150,0,15,0,0,15,0,0,0,0.5,-1,0,0,0,1,0,0,0,4370135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370135,[Castle Foot Soldier],4370131,-1,300173,-1,0.2,0.2,0,80,150,0,15,0,0,15,0,0,0,0.5,-1,0,0,0,1,0,0,0,4370136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370136,[Castle Foot Soldier],4370131,-1,300173,-1,0.2,0.2,0,80,150,0,15,0,0,15,0,0,0,0.5,-1,0,0,0,1,0,0,0,4370137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370137,[Castle Foot Soldier],4370131,-1,300173,-1,0.2,0.2,0,80,150,0,15,0,0,15,0,0,0,0.5,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370140,[Castle Foot Soldier],4370140,300111,-1,-1,4,4,0,10,15,0,13,2,-2,50,10,0,0,0.1,-1,0,0,0,5,0,0,0,4370141,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,20,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370141,[Castle Foot Soldier],4370140,300112,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,-1,0,0,0,5,0,-1,0,-1,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370150,[Castle Foot Soldier],4370150,643721,643722,643723,30,40,0,0.5,9,0,20,2,-2,60,20,0,0,0.02,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,80,0,0,254,254,254,254,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,101010101,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370260,[Castle Foot Soldier],4370260,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370270,[Castle Foot Soldier],4370270,300241,-1,-1,4,4,0,10,15,1,13,2,-2,50,10,0,0,0.1,-1,0,0,0,0,0,0,0,4370271,3120,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,20,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370271,[Castle Foot Soldier],4370270,300242,-1,-1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.4,0.6,0,0,0,0,0,0,-1,3120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370280,[Castle Foot Soldier],4370280,300191,300192,300192,4,4,0,10,15,1,13,2,-2,50,10,0,0,0.1,-1,0,0,0,0,0,3121,0,4370281,3120,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,20,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370281,[Castle Foot Soldier],4370280,-1,-1,-1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.4,0.6,0,0,0,0,0,0,-1,3120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370290,[Castle Foot Soldier],0,300221,300222,-1,4,4,0,10,15,0,13,2,-2,50,10,0,0,0.1,-1,0,0,0,0,0,0,0,4370291,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,15,20,0,0,254,254,254,254,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370291,[Castle Foot Soldier],4370290,300223,300224,-1,0.2,12,0,0,0,1,0,1,1,3,3,0,1,0.1,-1,0,0,0,1,0,0,0,4370292,0,0,0,0,0,2,180,0,0,40,0,0,0,0,0,0,70,30,0,0,254,254,254,254,0,4,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370292,[Castle Foot Soldier],4370290,-1,300224,-1,2.8,12,0,0,0,1,0,0,0,3,3,0,0.2,0.1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,30,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370370,[Castle Foot Soldier],4370370,643182,-1,-1,0.05,0,0,0,0,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,1,0,0,0,4370371,26004,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,90,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,75,20,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0.12,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370371,[Castle Foot Soldier],4370370,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,1,0,0,0,4370372,26004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370372,[Castle Foot Soldier],4370370,643185,-1,-1,5,0,0,999,999,0,10,0,0,50,25,0,0,0.1,-1,0,0,0,1,0,0,0,4370373,26004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370373,[Castle Foot Soldier],4370371,643183,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1,0,0,0,1,0,0,0,-1,26004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
4370704,[Castle Foot Soldier],1,-1,-1,-1,5,999,0.09,999,999,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.3,0,0,0,4370705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,1,0,0,0
