Row ID,Row Name,Unk1,Effect ID - Right Hand,Unk2,Unk3,Base Price,Sell Value,Behavior ID,Replace Item ID,Sort ID,Unk4,Dialog Message ID,Unk5,Icon ID,Model ID,Shop Level,Comp Trophy Sed ID,Trophy Seq ID,Max Amount,Consume Hero Point,Over Dexterity,Goods Type,Reference Type,SpEffect Category,Goods Category,Goods Use Animation,Interaction Menu Type,Use Limit Category,Undetermined,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Vow Type 9,Vow Type 10,Vow Type 11,Vow Type 12,Vow Type 13,Vow Type 14,Vow Type 15,Enable Host Player,Enable as Phantom,Enable as Friendly Phantom,Enable as Hostile Phantom,Enable in Multiplayer,Enable Online Only,Is Equippable,Is Usable,Is Auto Equipped,Is Guidance Item,Is Unique,Is Drop,Can be Deposited,Is Exclusive,Is Travel Item,Is Regenerative Item,Is Regenerative Item,Is Weapon Buff Item,Undetermined,Disable Dropping in Multiplayer,Disable Usage in Multiplayer Arena,Undetermined,Has Rapid Application,Is Throwable Item,Is Crimson Tear,Is Cerulean Tear,Undetermined,Undetermined,Undetermined,Unk1,Unk2,Unk3,Effect ID - Left Hand,Reinforce Param Weapon ID,Vagrant Item Lot ID,Vagrant (Enemy) Item Lot ID,Vagrant (Enemy) Item Lot ID,Use VFX 1,Use VFX 2,Use VFX 3,Is Not Great Rune/Physick Item,Undetermined,Can be used on Ladder,Is Activatable Item,Display Use Selected option,Affect Left-hand,Is Pureblood Knight's Medal,Undetermined,Regenerative Item Type,Item Display Type,Can be Dropped,Max Number Stored in Itembox,Undetermined,Undetermined,Undetermined,Undetermined,Unk10,Unk11,Unk12,Unk13,Unk14,Reinforcement Replacement ID,Reinforcement Material Set ID,Reinforcement Cost,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22
2080,,1,10208000,98,0,0,-1,0,-1,5100,-1,-1,16711680,94,0,-1,-1,-1,1,0,50,0,1,0,0,62,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,60,0,0,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2090,,1,-1,98,0,0,-1,0,-1,204300,-1,-1,16711680,557,0,-1,-1,-1,99,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,50,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2100,,1,10210000,-1,0,0,10,0,-1,7050,-1,-1,16711680,591,0,-1,-1,-1,99,0,50,0,1,5,0,66,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,302211,302210,True,False,False,True,False,False,False,False,0,2,True,600,80,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2120,,1,502120,-1,0,0,10,0,-1,7060,-1,-1,16711680,592,0,-1,-1,-1,99,0,50,0,2,0,0,5,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,300640,-1,-1,True,False,False,True,False,False,False,False,0,2,True,600,80,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2130,,1,-1,-1,0,0,100,0,-1,204340,-1,-1,16711680,624,0,-1,-1,-1,99,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,50,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2140,,0,10214000,-1,0,0,-1,0,-1,5080,-1,-1,16711680,597,0,-1,-1,-1,1,0,50,0,1,0,0,64,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,60,0,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2150,,1,10215000,-1,0,0,-1,0,-1,5090,-1,-1,16711680,598,0,-1,-1,-1,1,0,50,0,1,0,0,64,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,600,60,0,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2160,,1,502161,-1,0,0,-1,0,-1,8000,-1,10010840,16711680,625,0,-1,-1,-1,1,0,50,0,2,0,0,40,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,302200,-1,True,False,False,False,False,False,True,False,0,0,False,600,90,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2190,,1,502190,-1,0,0,-1,0,-1,8010,-1,10010830,16712148,630,0,-1,-1,-1,1,0,50,0,2,0,0,43,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302190,302191,-1,True,False,False,False,False,False,False,False,0,0,False,600,90,1,0,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2200,,1,10220000,-1,0,0,-1,0,-1,7110,-1,-1,16711680,95,0,-1,-1,-1,1,0,50,0,1,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302500,302501,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2201,,1,10220100,-1,0,0,-1,0,-1,7120,-1,-1,16711680,96,0,-1,-1,-1,1,0,50,0,1,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302510,302511,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2202,,1,10220200,-1,0,0,-1,0,-1,7130,-1,-1,16711680,97,0,-1,-1,-1,1,0,50,0,1,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302520,302521,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2203,,1,10220300,-1,0,0,-1,0,-1,7140,-1,-1,16711680,98,0,-1,-1,-1,1,0,50,0,1,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302530,302531,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2204,,1,10220400,-1,0,0,-1,0,-1,7150,-1,-1,16711680,99,0,-1,-1,-1,1,0,50,0,1,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302540,302541,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2205,,1,10220500,-1,0,0,-1,0,-1,7160,-1,-1,16711680,100,0,-1,-1,-1,1,0,50,0,1,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302550,302551,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2206,,1,10220600,-1,0,0,-1,0,-1,7170,-1,-1,16711680,101,0,-1,-1,-1,1,0,50,0,1,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302560,302561,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2207,,1,9690,-1,0,0,-1,0,-1,7180,-1,-1,16711680,631,0,-1,-1,-1,1,0,50,0,2,5,0,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,302570,302571,-1,True,False,False,True,False,False,False,False,0,0,False,600,80,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2900,,0,3269,60,0,0,200,0,-1,9010,-1,-1,16711680,143,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304000,304001,304002,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2901,,0,3270,60,0,0,400,0,-1,9020,-1,-1,16711680,144,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304010,304011,304012,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2902,,0,3271,60,0,0,800,0,-1,9030,-1,-1,16711680,145,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304010,304011,304012,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2903,,0,3272,61,0,0,1200,0,-1,9040,-1,-1,16711680,146,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304010,304011,304012,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2904,,0,3273,61,0,0,1600,0,-1,9050,-1,-1,16711680,147,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304010,304011,304012,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2905,,1,3274,62,0,0,2000,0,-1,9060,-1,-1,16711680,148,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304020,304021,304022,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2906,,1,3275,62,0,0,2500,0,-1,9070,-1,-1,16711680,149,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304020,304021,304022,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2907,,1,3276,63,0,0,3000,0,-1,9080,-1,-1,16711680,150,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304020,304021,304022,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2908,,1,3277,63,0,0,3800,0,-1,9090,-1,-1,16711680,151,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304020,304021,304022,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2909,,1,3278,64,0,0,5000,0,-1,9100,-1,-1,16711680,152,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304020,304021,304022,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2910,,1,3279,65,0,0,6250,0,-1,9110,-1,-1,16711680,153,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304030,304031,304032,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2911,,1,3280,65,0,0,7500,0,-1,9120,-1,-1,16711680,154,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304030,304031,304032,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2912,,1,3281,65,0,0,10000,0,-1,9130,-1,-1,16711680,155,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304030,304031,304032,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2913,,1,3282,65,0,0,12500,0,-1,9140,-1,-1,16711680,156,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304040,304041,304042,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2914,,1,3283,65,0,0,15000,0,-1,9150,-1,-1,16711680,157,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304040,304041,304042,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2915,,1,3284,65,0,0,20000,0,-1,9160,-1,-1,16711680,158,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304040,304041,304042,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2916,,1,3285,65,0,0,25000,0,-1,9170,-1,-1,16711680,159,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304040,304041,304042,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2917,,1,3286,65,0,0,30000,0,-1,9180,-1,-1,16711680,160,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304050,304051,304052,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2918,,1,3287,65,0,0,35000,0,-1,9190,-1,-1,16711680,161,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304050,304051,304052,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2919,,1,3288,65,0,0,50000,0,-1,9200,-1,-1,16711680,162,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304050,304051,304052,True,False,True,True,True,False,False,False,0,1,True,600,100,1,0,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2950,,1,3720,66,0,0,20000,0,-1,10040,-1,10010801,16711680,163,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304070,304071,304072,True,False,True,True,False,False,False,False,0,0,False,600,110,1,0,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
2951,,1,3721,66,0,0,40000,0,-1,10070,-1,10010802,16711680,164,0,-1,-1,-1,99,0,50,3,2,0,0,9,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,304070,304071,304072,True,False,True,True,False,False,False,False,0,0,False,600,110,1,0,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
