Row ID;Row Name;Unk0;Logic ID;Battle Goal ID;Unk1;Unk2;Unk3;Unk4;Retreat Time after NPC Wall Collision;Goal ID - To Caution (Sound);Animation ID - Attack Cannot Move;Goal ID - To Find (Sight);Call Help - Action Animation ID;Call Help - Call Action ID;Distance - Sight;Distance - Listen;Listen - Sound Cut Distance;Distance - Sense;Retreat Home - Max Distance;Retreat Home - Distance;Retreat Home - Battle Distance;Non-Battle Act Life;Retreat Home - Look for Target Time;Retreat Home - Look for Target Distance;Target - Sight Forget Time;Target - Listen Forget Time;Battle - Start Distance;Call Help - My Peer ID;Call Help - Call Peer ID;Target System - Damage Effect Rate;Team Attack Effectivity;Sight - Angle X;Sight - Angle Y;State 0;State 1;Call Help - Valid Target Min Distance;Call Help - Valid Target Range;Call Help - Forget Time by Arrival;Call Help - Min Wait Time;Call Help - Max Wait Time;Goal Action - To Caution (Sound);Goal Action - To Find (Sight);Call Help - Reply Behavior Type;Ignore Navmesh;Skip Arrival Visibility Check;Think Attribute - Do Admirer;Navigation - Edge;Navigation - Large Space;Navigation - Ladder;Navigation - Hole;Navigation - Door;Navigation - Ignore Navmesh Wall;Navigation - Ordinary Edge;Navigation - Reserve;Sight Distance (Dark);Battle - Start Distance (Dark);Sight Distance (Pitch Dark);Battle - Start Distance (Pitch Dark);Platoon - Reply Time;Platoon - Reply Add Random Time;Sight - Back Offset Distance;Sight - Begin Distance;Target Arrival Distance;Point Arrival Distance;Change State Action - To Find;Change State Action - To Caution;Change State Action - To Battle;Goal Action - To Disappear;Disable Local Steering;Act Type On Failed Path;Interest Category;Goal Action - To Interest;Unk5;Listen - Angle X;Listen - Angle Y;Change State Action - To Interest;Change State Action - to Normal;Unk6;Unk7;Unk8;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27
39011100;;0;10000;390010;67436547;-1;5;8;5;9;3000;0.1;0;0;18;0;0;1;85;30;20;1;7;12;0;16448;20;0;0;100;70;45;50;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;-1;33619968;131073;5;3030;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39100000;Fire Prelate;0;10000;391000;67436549;-1;5;8;5;16;3010;0.1;0;0;21;0;0;1;85;30;20;1;7;12;0;16448;25;0;0;100;60;25;55;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;-1;33619968;131073;5;3027;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39100100;Fire Prelate;0;10000;391020;67436549;-1;5;8;5;16;3010;0.1;0;0;21;0;0;1;85;30;20;1;7;12;0;16448;25;0;0;100;60;25;55;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;-1;33619968;131073;5;3025;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39101000;Fire Prelate;0;10000;391010;67436549;-1;5;8;5;16;3010;0.1;0;0;21;0;0;1;85;30;20;1;7;12;0;16448;25;0;0;100;60;25;55;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;-1;33619968;131073;5;3027;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39101100;Fire Prelate;0;10000;391030;67436549;-1;5;8;5;16;3010;0.1;0;0;21;0;0;1;85;30;20;1;7;12;0;16448;25;0;0;100;60;25;55;0;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;-1;33619968;131073;5;3025;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39500000;Man-Serpent;0;10000;395000;68419590;-1;5;8;5;8;3000;0.1;-1;-1;14;0;0;0;85;30;12;1;7;12;0;16448;15;0;0;100;80;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;True;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;-1;33619968;131073;5;-1;66048;0;395000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39500100;Man-Serpent;0;395000;395000;68419590;-1;5;8;5;8;3000;0.1;-1;-1;14;0;0;0;85;30;12;1;7;12;0;16448;15;0;0;100;80;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;True;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;-1;33619968;131073;5;-1;66048;0;395000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39502000;Man-Serpent;0;10000;395010;68419590;-1;5;8;5;8;3010;0.1;-1;-1;14;1;0;0;85;30;12;1;7;12;0;16448;15;0;0;100;80;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;True;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;-1;33619968;131073;5;-1;66048;0;395000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39502100;Man-Serpent;0;395000;395010;68419590;-1;5;8;5;8;3010;0.1;-1;-1;14;1;0;0;85;30;12;1;7;12;0;16448;15;0;0;100;80;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;True;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;-1;33619968;131073;5;-1;66048;0;395000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39504000;Man-Serpent;0;10000;395020;68419590;-1;5;8;5;8;3003;0.1;-1;-1;14;0;0;0;85;30;12;1;7;12;0;16448;15;0;0;100;80;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;True;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;-1;33619968;131073;5;3004;66048;0;395000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39509000;Man-Serpent;0;10000;395020;68419590;-1;5;8;5;8;3003;0.1;-1;-1;14;0;0;0;85;30;12;1;7;12;0;16448;15;0;0;100;80;60;45;0;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;True;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;2;-1;33619968;131073;5;-1;66048;0;395000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39700000;Azula Beastman;0;397000;397000;67436550;-1;5;8;5;8;3021;0.1;-1;-1;18;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;60;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39701000;Azula Beastman;0;397000;397010;67436550;-1;5;8;5;8;3000;0.1;-1;-1;18;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;60;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39701100;Azula Beastman;0;397000;397010;67436550;-1;5;8;5;9999;3000;0.1;-1;-1;18;0;0;9999;9999;9999;12;1;7;12;15360;17948;20;0;0;100;60;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;9999;-1;16843264;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39701200;Azula Beastman;0;397000;397010;67436550;-1;5;8;5;9999;3000;0.1;-1;-1;18;0;0;0;9999;9999;12;1;7;12;15360;17948;20;0;0;100;60;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;9999;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39702000;Azula Beastman;0;397000;397020;67436550;-1;5;8;5;8;3021;0.1;-1;-1;18;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;35;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39702100;Azula Beastman;0;397000;397020;67436550;-1;5;8;5;9999;3021;0.1;-1;-1;18;0;0;0;150;150;150;1;7;12;15360;17948;20;0;0;100;35;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;False;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;9999;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39703000;Azula Beastman;0;397000;397000;67436550;-1;5;8;5;8;3021;0.1;-1;-1;18;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;60;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39703100;Azula Beastman;0;397000;397000;67436550;-1;5;8;5;8;3021;0.1;-1;-1;30;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;60;70;80;1;0;5;15;0;0;0;1;128;0;0;0;0;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39703200;;0;397000;397000;67436550;-1;5;8;5;1;3021;0.1;-1;-1;18;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;60;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;0;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39703300;;0;397000;397000;67436550;-1;5;8;5;8;3021;0.1;-1;-1;60;0;0;0;85;30;12;1;7;12;0;16448;20;0;0;100;60;30;80;1;0;5;15;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;5;-1;66048;0;397000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40000000;Royal Rider;0;10000;400000;68419592;-1;5;8;5;20;3000;0.1;0;0;16;0;0;0;85;30;12;3;7;50;0;16448;30;0;0;100;0;90;55;1;0;0;0;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;2;-1;33619968;131072;2;-1;512;0;400001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40000100;Royal Rider;0;10000;400000;68419592;-1;5;8;5;20;3000;0.1;0;0;30;0;0;0;85;30;12;3;7;50;0;16448;30;0;0;100;0;90;55;1;0;0;0;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;2;-1;33619968;131072;2;-1;512;0;400001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40001000;Royal Rider;0;400000;400000;68419592;-1;5;8;5;20;3000;0.1;0;0;16;0;0;0;85;30;12;3;7;50;0;16448;30;0;0;100;0;90;55;1;0;0;0;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;2;-1;33619968;131072;2;-1;512;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40200000;Royal Revenant;0;402000;402000;85196812;-1;5;8;5;15;3000;0.1;0;0;20;0;0;0;100;30;20;1;7;50;0;16752;15;0;0;100;0;60;45;1;0;0;0;0;0;0;14;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;16;-1;34537472;131072;10;-1;16777216;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40200100;Royal Revenant;0;402000;402000;85196812;-1;5;8;5;15;3000;0.1;0;0;20;0;0;0;30;30;20;1;7;50;0;16752;15;0;0;100;0;60;45;1;0;0;0;0;0;0;14;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;16;-1;34537472;131072;10;-1;16777216;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40400000;Slug;0;10000;404000;68419588;-1;5;8;5;8;3003;0.1;-1;-1;12;0;0;0;85;30;12;1;7;50;0;16448;40;0;0;100;40;30;72;0;0;5;15;0;0;0;0;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;2;-1;33554432;131072;5;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40400100;;0;10000;404000;68419589;-1;5;8;5;8;3003;0.1;-1;-1;5;0;0;0;85;30;12;1;7;50;0;16448;40;0;0;100;40;30;72;0;0;5;15;0;0;0;0;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;2;-1;33554432;131072;5;-1;0;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40500000;Kaiden Sellsword;0;10000;405000;68419594;-1;2;2;5;8;3002;0.1;0;0;16;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;2;-1;66048;0;450000;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40500100;Kaiden Sellsword;0;10000;405000;68419594;-1;2;2;5;8;3002;0.1;0;0;16;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;2;-1;66048;0;450000;-1;900000;-1;-1;430000;430001;430002;-1;-1;-1;-1;-1
40500900;;0;10000;405000;68419584;-1;2;2;5;9999;3002;0.1;0;0;50;1;0;0;9999;9999;9999;3;7;50;15360;17948;50;0;0;100;80;60;45;1;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;9999;-1;16843264;0;450000;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40501000;;0;10000;405000;68419594;-1;2;2;5;8;3002;0.1;0;0;16;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;0;128;0;0;0;1;True;True;True;False;True;False;False;False;-1;-1;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;0;257;2;-1;66048;0;-1;-1;900000;-1;-1;430003;430004;430005;-1;-1;-1;-1;-1
40502000;;0;405000;405000;68419594;-1;2;2;5;8;3002;0.1;0;0;16;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;2;-1;66048;0;450000;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40507500;;0;10000;405000;67764229;-1;2;2;5;15;3002;0.1;0;0;24;1;0;0;85;30;20;3;7;50;0;16544;20;0;0;100;80;40;45;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;2;-1;117571584;196609;1;-1;66050;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40508000;;0;10000;405000;68419589;-1;2;2;5;3;3002;0.1;0;0;16;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;33619968;131073;2;-1;66048;0;-1;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40508100;;0;10000;405000;68419589;-1;2;2;5;3;3002;0.1;0;0;16;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;0;128;0;0;0;1;True;True;True;False;True;False;False;False;-1;-1;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;0;1;2;-1;66048;0;-1;-1;900000;-1;-1;430000;430001;430002;-1;-1;-1;-1;-1
40509000;;0;900000;405000;68419604;-1;5;8;0;2;3002;0.1;0;0;20;0;0;0;85;30;20;3;7;50;0;16384;0;0;0;100;80;60;45;0;1;0;0;0;0;0;0;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;-1;0;1;5;-1;66048;0;-1;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40509100;;0;10000;405000;67764234;-1;5;8;5;8;3002;0.1;0;0;26;1;0;0;85;30;20;3;7;50;0;16384;0;0;0;100;80;60;30;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;3;2;-1;33619968;65537;1;-1;66048;0;407000;-1;900000;-1;-1;430003;430004;430005;-1;-1;-1;-1;-1
40509200;;0;10000;405000;68419604;-1;5;8;5;8;3002;0.1;0;0;22;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;117571584;65537;5;-1;66048;0;-1;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40509300;;0;405090;405000;67764234;-1;5;8;5;8;3002;0.1;0;0;26;1;0;0;85;30;20;3;7;50;0;16384;0;0;0;100;80;60;30;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;3;2;-1;33619968;65537;1;-1;66048;0;-1;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40509900;;0;10000;10000;68419604;-1;5;8;5;8;3002;0.1;0;0;22;1;0;0;85;30;20;3;7;50;0;16448;15;0;0;100;80;60;45;0;1;0;0;0;0;0;1;128;0;0;0;1;True;True;True;False;True;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;-1;117571584;65537;5;-1;66048;0;-1;-1;900000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40600000;Horse;0;10000;406000;67764234;-1;2;2;5;10;-1;0.1;0;0;16;0;0;0;85;30;20;3;7;50;0;16672;20;0;0;100;0;45;130;1;1;0;0;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;-1;0;1;2;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40609900;;0;10000;10000;67764234;-1;2;2;5;10;-1;0.1;0;0;16;0;0;0;85;30;20;3;7;50;0;16672;20;0;0;100;0;45;130;1;1;0;0;0;0;0;0;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33554432;131073;2;-1;66048;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40700000;Wolf;0;10000;407000;68419594;-1;2;2;5;10;3000;0.1;0;0;11;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40700100;Wolf;0;10000;407000;68419587;-1;2;2;5;10;3000;0.1;0;0;10;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;20;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40700200;;0;10000;407000;67764229;-1;2;2;5;10;3000;0.1;0;0;3;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;30;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;-1;16842752;65538;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40700300;;0;10000;407000;68419594;-1;2;2;5;10;3000;20;0;0;11;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40700500;;0;10000;407000;67764236;-1;2;2;5;10;3000;0.1;0;0;20;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;30;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40700510;;0;10000;407000;67764236;-1;2;2;5;10;3000;0.1;0;0;20;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;30;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;-1;50528256;196610;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40700600;;0;10000;407000;68419594;-1;2;2;5;10;3000;0.1;0;0;11;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;-1;50528256;196610;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40701000;Wolf;0;10000;407000;67895306;-1;2;2;5;10;3000;0.1;0;0;10;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40702000;Wolf;0;407100;407000;68419594;-1;2;2;5;10;3000;0.1;0;0;11;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40703000;;0;10000;407000;68419594;-1;2;2;5;10;3000;0.1;0;0;10;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40704000;;0;10000;407000;68419594;-1;2;2;5;10;3000;0.1;0;0;11;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;407001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40704052;;0;10000;407000;68419584;-1;2;2;5;10;3000;0.1;0;0;32;0;0;0;85;30;12;1;7;12;0;16672;17;0;0;100;34;55;30;1;0;0;0;0;0;0;1;128;0;0;0;1;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;407001;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40708000;Wolf;0;10000;407000;68419604;-1;2;2;5;10;3000;0.1;0;0;20;0;0;0;9999;9999;9999;1;7;12;0;16672;17;0;0;100;20;55;30;1;0;0;0;0;0;0;1;128;0;0;0;0;True;True;False;False;False;False;False;False;5;0;35;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;-1;33619968;131074;2;-1;131584;0;450002;407000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
