Row ID;Row Name;disableParam_NT;msgId;voiceId;spEffectId0;motionId0;spEffectId1;motionId1;returnPos;reactionId;eventId;msgId_female;voiceId_female;lipSyncStart;lipSyncTime;timeout;talkAnimationId;isForceDisp
22401200;Brave Tarnished. Here to put my old bones to work again?;0;224012000;224012000;-1;-1;-1;-1;0;-1;-1;224012000;224012000;0;-1;-1;-1;0;
22401300;Brave Tarnished. A word of warning, if you please.;0;224013000;224013000;-1;-1;-1;-1;0;-1;-1;224013000;224013000;0;-1;-1;-1;0;
22401301;This territory once belonged to the Carian royal family. Their manor lies not far beyond this point.;0;224013010;224013010;-1;-1;-1;-1;0;-1;-1;224013010;224013010;0;-1;-1;-1;0;
22401302;When the Raya Lucaria Academy turned on the Carians, the Knights of the Cuckoo descended on this tract.;0;224013020;224013020;-1;-1;-1;-1;0;-1;-1;224013020;224013020;0;-1;-1;-1;0;
22401303;After leveling it, they carried on to the manor.;0;224013030;224013030;-1;-1;-1;-1;0;-1;-1;224013030;224013030;0;-1;-1;-1;0;
22401304;The Carians were taken off guard, but their strength had not waned, and they repelled the knights' onslaught...;0;224013040;224013040;-1;-1;-1;-1;0;-1;-1;224013040;224013040;0;-1;-1;-1;0;
22401305;By conjuring an enchanted snare that remains potent to this day.;0;224013050;224013050;-1;-1;-1;-1;0;-1;-1;224013050;224013050;0;-1;-1;-1;0;
22401306;That is why I say, Tarnished. Don't go near the manor.;0;224013060;224013060;-1;-1;-1;-1;0;-1;-1;224013060;224013060;0;-1;-1;-1;0;
22401307;Unless you wish to lie with the corpses of the heedless Knights of the Cuckoo.;0;224013070;224013070;-1;-1;-1;-1;0;-1;-1;224013070;224013070;0;-1;-1;-1;0;
22401400;Oh, watch out, there.;0;224014000;224014000;-1;-1;-1;-1;0;-1;-1;224014000;224014000;0;-1;-1;-1;0;
22401401;When I'm absorbed in my smithing, I lose sight of all else.;0;224014010;224014010;-1;-1;-1;-1;0;-1;-1;224014010;224014010;0;-1;-1;-1;0;
22401402;If you come too close, I'm apt to cause you harm.;0;224014020;224014020;-1;-1;-1;-1;0;-1;-1;224014020;224014020;0;-1;-1;-1;0;
22401403;I am, after all, terribly large compared to you, Tarnished.;0;224014030;224014030;-1;-1;-1;-1;0;-1;-1;224014030;224014030;0;-1;-1;-1;0;
22401404;You don't know how hard it is not to break anything while I work.;0;224014040;224014040;-1;-1;-1;-1;0;-1;-1;224014040;224014040;0;-1;-1;-1;0;
22401500;Something else for you?;0;224015000;224015000;-1;-1;-1;-1;0;-1;-1;224015000;224015000;0;-1;-1;-1;0;
22401600;I've explained the peril.;0;224016000;224016000;-1;-1;-1;-1;0;-1;-1;224016000;224016000;0;-1;-1;-1;0;
22401601;Of the enchanted snare that remains at the royal Carian Manor.;0;224016010;224016010;-1;-1;-1;-1;0;-1;-1;224016010;224016010;0;-1;-1;-1;0;
22401602;Whatever you do, brave Tarnished, stay away from that deathtrap.;0;224016020;224016020;-1;-1;-1;-1;0;-1;-1;224016020;224016020;0;-1;-1;-1;0;
22401700;Blaidd actually did that, did he?;0;224017000;224017000;-1;-1;-1;-1;0;-1;-1;224017000;224017000;0;-1;-1;-1;0;
22401701;Quite a rare occurrence, for such a guarded soul as he.;0;224017010;224017010;-1;-1;-1;-1;0;-1;-1;224017010;224017010;0;-1;-1;-1;0;
22401702;Perhaps he sensed something unusual about you.;0;224017020;224017020;-1;-1;-1;-1;0;-1;-1;224017020;224017020;0;-1;-1;-1;0;
22401703;At any rate, if you're friendly with Blaidd,;0;224017030;224017030;-1;-1;-1;-1;0;-1;-1;224017030;224017030;0;-1;-1;-1;0;
22401704;I've something else that might suit you.;0;224017050;224017050;-1;-1;-1;-1;0;-1;-1;224017050;224017050;0;-1;-1;-1;0;
22402000;Oh, so you were the one. Lady Ranni has explained everything.;0;224020000;224020000;-1;-1;-1;-1;0;-1;-1;224020000;224020000;0;-1;-1;-1;0;
22402001;Again, I am Iji.;0;224020040;224020040;-1;-1;-1;-1;0;-1;-1;224020040;224020040;0;-1;-1;-1;0;
22402002;The Carian royal family's dedicated blacksmith, and Lady Ranni's war counsellor.;0;224020050;224020050;-1;-1;-1;-1;0;-1;-1;224020050;224020050;0;-1;-1;-1;0;
22402003;I am told that you are searching for Nokron with Blaidd.;0;224020060;224020060;-1;-1;-1;-1;0;-1;-1;224020060;224020060;0;-1;-1;-1;0;
22402004;I will give you whatever guidance I can. And pray, for your success.;0;224020070;224020070;-1;-1;-1;-1;0;-1;-1;224020070;224020070;0;-1;-1;-1;0;
22402400;Oh, then you must be the one. Lady Ranni has explained everything.;0;224024000;224024000;-1;-1;-1;-1;0;-1;-1;224024000;224024000;0;-1;-1;-1;0;
22402401;The pleasure is mine. I am Iji.;0;224024010;224024010;-1;-1;-1;-1;0;-1;-1;224024010;224024010;0;-1;-1;-1;0;
22402402;The Carian royal family's dedicated blacksmith, and Lady Ranni's war counsellor.;0;224020050;224020050;-1;-1;-1;-1;0;-1;-1;224020050;224020050;0;-1;-1;-1;0;
22402403;I am told that you are searching for Nokron with Blaidd.;0;224020060;224020060;-1;-1;-1;-1;0;-1;-1;224020060;224020060;0;-1;-1;-1;0;
22402404;I will give you whatever guidance I can. And pray, for your success.;0;224020070;224020070;-1;-1;-1;-1;0;-1;-1;224020070;224020070;0;-1;-1;-1;0;
22403000;I take it you've heard of the Eternal City of Nokstella?;0;224030000;224030000;-1;-1;-1;-1;0;-1;-1;224030000;224030000;0;-1;-1;-1;0;
22403001;Well, it has a twin, known as Nokron. The other Eternal City.;0;224030010;224030010;-1;-1;-1;-1;0;-1;-1;224030010;224030010;0;-1;-1;-1;0;
22403002;After years of expeditions, we've determined the location of Nokron.;0;224030020;224030020;-1;-1;-1;-1;0;-1;-1;224030020;224030020;0;-1;-1;-1;0;
22403003;By going underground through the well in the Mistwood of Limgrave, you can see Nokron up above.;0;224030030;224030030;-1;-1;-1;-1;0;-1;-1;224030030;224030030;0;-1;-1;-1;0;
22403004;Only, we've failed to find a path leading to the city.;0;224030040;224030040;-1;-1;-1;-1;0;-1;-1;224030040;224030040;0;-1;-1;-1;0;
22403005;Blaidd's made a good go of it, but I'm afraid this has him quite stumped.;0;224030050;224030050;-1;-1;-1;-1;0;-1;-1;224030050;224030050;0;-1;-1;-1;0;
22403006;To be honest, I'm not sure where to go from here...;0;224030060;224030060;-1;-1;-1;-1;0;-1;-1;224030060;224030060;0;-1;-1;-1;0;
22403100;Blaidd is Lady Ranni's stepbrother.;0;224031000;224031000;-1;-1;-1;-1;0;-1;-1;224031000;224031000;0;-1;-1;-1;0;
22403101;Ranni's mother, Queen Rennala, approved of him, and they played like siblings from childhood.;0;224031010;224031010;-1;-1;-1;-1;0;-1;-1;224031010;224031010;0;-1;-1;-1;0;
22403102;They were always happy to have me tag along, as well.;0;224031020;224031020;-1;-1;-1;-1;0;-1;-1;224031020;224031020;0;-1;-1;-1;0;
22403103;When Lady Ranni renounced her flesh, and chose the dark path of the Empyrean,;0;224031030;224031030;-1;-1;-1;-1;0;-1;-1;224031030;224031030;0;-1;-1;-1;0;
22403104;Blaidd and I swore allegiance as vassals,;0;224031040;224031040;-1;-1;-1;-1;0;-1;-1;224031040;224031040;0;-1;-1;-1;0;
22403105;but none of us will ever forget our earliest days together.;0;224031050;224031050;-1;-1;-1;-1;0;-1;-1;224031050;224031050;0;-1;-1;-1;0;
22403106;Promise to look after Blaidd for me, will you?;0;224031060;224031060;-1;-1;-1;-1;0;-1;-1;224031060;224031060;0;-1;-1;-1;0;
22403107;The man is honest to a fault. But fortunately, now he has you.;0;224031070;224031070;-1;-1;-1;-1;0;-1;-1;224031070;224031070;0;-1;-1;-1;0;
22403200;Jerren. Now, that's a name I haven't heard for a while.;0;224032000;224032000;-1;-1;-1;-1;0;-1;-1;224032000;224032000;0;-1;-1;-1;0;
22403201;Before taking up the banner of General Radahn, he was a guest of the Carian royal family.;0;224032010;224032010;-1;-1;-1;-1;0;-1;-1;224032010;224032010;0;-1;-1;-1;0;
22403202;An expert swordsman, to be sure, but ever the eccentric.;0;224032020;224032020;-1;-1;-1;-1;0;-1;-1;224032020;224032020;0;-1;-1;-1;0;
22403203;No surprise he'd get wrapped up in some festival.;0;224032030;224032030;-1;-1;-1;-1;0;-1;-1;224032030;224032030;0;-1;-1;-1;0;
22403204;Oh, no, wait...;0;224032040;224032040;-1;-1;-1;-1;0;-1;-1;224032040;224032040;0;-1;-1;-1;0;
22403205;How did I not see it before!;0;224032050;224032050;-1;-1;-1;-1;0;-1;-1;224032050;224032050;0;-1;-1;-1;0;
22403206;I ought to retire as war counsellor for such a gross oversight!;0;224032060;224032060;-1;-1;-1;-1;0;-1;-1;224032060;224032060;0;-1;-1;-1;0;
22403207;Let me explain. The fate of the Carian royal family is guided by the stars.;0;224032070;224032070;-1;-1;-1;-1;0;-1;-1;224032070;224032070;0;-1;-1;-1;0;
22403208;As is the fate of Lady Ranni, first heir in the Carian royal line.;0;224032080;224032080;-1;-1;-1;-1;0;-1;-1;224032080;224032080;0;-1;-1;-1;0;
22403209;But General Radahn is the conqueror of the stars.;0;224032090;224032090;-1;-1;-1;-1;0;-1;-1;224032090;224032090;0;-1;-1;-1;0;
22403210;Who stood up to the swirling constellations, halting their movement in a smashing victory.;0;224032100;224032100;-1;-1;-1;-1;0;-1;-1;224032100;224032100;0;-1;-1;-1;0;
22403211;And so, if General Radahn were defeated, the stars would once again resume their movement.;0;224032110;224032110;-1;-1;-1;-1;0;-1;-1;224032110;224032110;0;-1;-1;-1;0;
22403212;As would Lady Ranni's destiny.;0;224032120;224032120;-1;-1;-1;-1;0;-1;-1;224032120;224032120;0;-1;-1;-1;0;
22403213;Perhaps, even, revealing the elusive path. That leads to Nokron.;0;224032130;224032130;-1;-1;-1;-1;0;-1;-1;224032130;224032130;0;-1;-1;-1;0;
22403250;Jerren. Now, that's a name I haven't heard for a while.;0;224032000;224032000;-1;-1;-1;-1;0;-1;-1;224032000;224032000;0;-1;-1;-1;0;
22403251;Before taking up the banner of General Radahn, he was a guest of the Carian royal family.;0;224032010;224032010;-1;-1;-1;-1;0;-1;-1;224032010;224032010;0;-1;-1;-1;0;
22403252;An expert swordsman, to be sure, but ever the eccentric.;0;224032020;224032020;-1;-1;-1;-1;0;-1;-1;224032020;224032020;0;-1;-1;-1;0;
22403253;No surprise he'd get wrapped up in some festival.;0;224032030;224032030;-1;-1;-1;-1;0;-1;-1;224032030;224032030;0;-1;-1;-1;0;
22403300;My apologies for the misleading words of warning.;0;224033000;224033000;-1;-1;-1;-1;0;-1;-1;224033000;224033000;0;-1;-1;-1;0;
22403301;I never imagined that an audience, let alone service to Lady Ranni was in your fate.;0;224033010;224033010;-1;-1;-1;-1;0;-1;-1;224033010;224033010;0;-1;-1;-1;0;
22403302;I, for one, should have seen it, but I did not.;0;224033020;224033020;-1;-1;-1;-1;0;-1;-1;224033020;224033020;0;-1;-1;-1;0;
22403303;Do forgive me, my fellow.;0;224033030;224033030;-1;-1;-1;-1;0;-1;-1;224033030;224033030;0;-1;-1;-1;0;
22403304;Let us give all that we can of ourselves.;0;224033040;224033040;-1;-1;-1;-1;0;-1;-1;224033040;224033040;0;-1;-1;-1;0;
22403305;Together, for Lady Ranni.;0;224033050;224033050;-1;-1;-1;-1;0;-1;-1;224033050;224033050;0;-1;-1;-1;0;
22403400;Let us give all that we can of ourselves.;0;224034000;224034000;-1;-1;-1;-1;0;-1;-1;224034000;224034000;0;-1;-1;-1;0;
22403401;Together, for Lady Ranni.;0;224034010;224034010;-1;-1;-1;-1;0;-1;-1;224034010;224034010;0;-1;-1;-1;0;
22403500;Let us give all that we can of ourselves.;0;224035000;224035000;-1;-1;-1;-1;0;-1;-1;224035000;224035000;0;-1;-1;-1;0;
22403501;Together, for Lady Ranni.;0;224035010;224035010;-1;-1;-1;-1;0;-1;-1;224035010;224035010;0;-1;-1;-1;0;
22403600;Well, my fellow. How may I serve you?;0;224036000;224036000;-1;-1;-1;-1;0;-1;-1;224036000;224036000;0;-1;-1;-1;0;
22403601;As war counsellor, or as blacksmith?;0;224036010;224036010;-1;-1;-1;-1;0;-1;-1;224036010;224036010;0;-1;-1;-1;0;
22403700;Greetings, my fellow. How can I help?;0;224037000;224037000;-1;-1;-1;-1;0;-1;-1;224037000;224037000;0;-1;-1;-1;0;
22403800;Something else for you?;0;224038000;224038000;-1;-1;-1;-1;0;-1;-1;224038000;224038000;0;-1;-1;-1;0;
22403900;Go with Blaidd to the festival grounds.;0;224039000;224039000;-1;-1;-1;-1;0;-1;-1;224039000;224039000;0;-1;-1;-1;0;
22403901;Should General Radahn be defeated, the stars would once again resume their movement.;0;224039010;224039010;-1;-1;-1;-1;0;-1;-1;224039010;224039010;0;-1;-1;-1;0;
22403902;Perhaps revealing the elusive path to Nokron.;0;224039020;224039020;-1;-1;-1;-1;0;-1;-1;224039020;224039020;0;-1;-1;-1;0;
22404000;Ah, you've finally come. Blaidd told me everything.;0;224040000;224040000;-1;-1;-1;-1;0;-1;-1;224040000;224040000;0;-1;-1;-1;0;
22404001;You've defeated General Radahn, unlocking the stars.;0;224040010;224040010;-1;-1;-1;-1;0;-1;-1;224040010;224040010;0;-1;-1;-1;0;
22404002;The General was blighted by scarlet rot and driven to madness, but not long ago he was hailed as the mightiest demigod of them all.;0;224040020;224040020;-1;-1;-1;-1;0;-1;-1;224040020;224040020;0;-1;-1;-1;0;
22404003;There is no parallel to your achievement. Nor to Lady Ranni's acute judgement of character.;0;224040030;224040030;-1;-1;-1;-1;0;-1;-1;224040030;224040030;0;-1;-1;-1;0;
22404004;Thanks to you, Lady Ranni's fate once again stirs, and the path to Nokron has opened.;0;224040040;224040040;-1;-1;-1;-1;0;-1;-1;224040040;224040040;0;-1;-1;-1;0;
22404005;Descend underground where the fallen star struck Limgrave.;0;224040050;224040050;-1;-1;-1;-1;0;-1;-1;224040050;224040050;0;-1;-1;-1;0;
22404006;And make it yours. The precious treasure of Nokron.;0;224040060;224040060;-1;-1;-1;-1;0;-1;-1;224040060;224040060;0;-1;-1;-1;0;
22404100;Oh, Blaidd wanted me to tell you.;0;224041000;224041000;-1;-1;-1;-1;0;-1;-1;224041000;224041000;0;-1;-1;-1;0;
22404101;Not to bother waiting for him, and head straight to Nokron.;0;224041010;224041010;-1;-1;-1;-1;0;-1;-1;224041010;224041010;0;-1;-1;-1;0;
22404102;Blaidd has been given an important task.;0;224041020;224041020;-1;-1;-1;-1;0;-1;-1;224041020;224041020;0;-1;-1;-1;0;
22404103;Apparently, a matter of great urgency.;0;224041030;224041030;-1;-1;-1;-1;0;-1;-1;224041030;224041030;0;-1;-1;-1;0;
22404200;You need not await Blaidd.;0;224042000;224042000;-1;-1;-1;-1;0;-1;-1;224042000;224042000;0;-1;-1;-1;0;
22404201;Descend underground alone where the fallen star struck Limgrave.;0;224042010;224042010;-1;-1;-1;-1;0;-1;-1;224042010;224042010;0;-1;-1;-1;0;
22404202;And make it yours. The precious treasure of Nokron.;0;224042020;224042020;-1;-1;-1;-1;0;-1;-1;224042020;224042020;0;-1;-1;-1;0;
22404203;So that Lady Ranni may tread the dark path of the Empyrean.;0;224042030;224042030;-1;-1;-1;-1;0;-1;-1;224042030;224042030;0;-1;-1;-1;0;
22410000;Oh, so you were the one. Lady Ranni has explained everything.;0;224100000;224100000;-1;-1;-1;-1;0;-1;-1;224100000;224100000;0;-1;-1;-1;0;
22410001;You've defeated General Radahn, unlocking the stars.;0;224100010;224100010;-1;-1;-1;-1;0;-1;-1;224100010;224100010;0;-1;-1;-1;0;
22410002;A grand reward, justly procured by any measure.;0;224100020;224100020;-1;-1;-1;-1;0;-1;-1;224100020;224100020;0;-1;-1;-1;0;
22410003;Again, I am Iji.;0;224100030;224100030;-1;-1;-1;-1;0;-1;-1;224100030;224100030;0;-1;-1;-1;0;
22410004;The Carian royal family's dedicated blacksmith, and Lady Ranni's war counsellor.;0;224100040;224100040;-1;-1;-1;-1;0;-1;-1;224100040;224100040;0;-1;-1;-1;0;
22410005;I welcome one of your calibre. A fellow champion in service of Lady Ranni.;0;224100050;224100050;-1;-1;-1;-1;0;-1;-1;224100050;224100050;0;-1;-1;-1;0;
22410100;Thanks to you, Lady Ranni's fate once again stirs, and the path to Nokron has opened.;0;224101000;224101000;-1;-1;-1;-1;0;-1;-1;224101000;224101000;0;-1;-1;-1;0;
22410101;Descend underground where the fallen star struck Limgrave.;0;224101010;224101010;-1;-1;-1;-1;0;-1;-1;224101010;224101010;0;-1;-1;-1;0;
22410102;And make it yours. The precious treasure of Nokron.;0;224101020;224101020;-1;-1;-1;-1;0;-1;-1;224101020;224101020;0;-1;-1;-1;0;
22410103;So that Lady Ranni may tread the dark path of the Empyrean.;0;224101030;224101030;-1;-1;-1;-1;0;-1;-1;224101030;224101030;0;-1;-1;-1;0;
22410200;Oh, so you must be the one. Lady Ranni has explained everything.;0;224102000;224102000;-1;-1;-1;-1;0;-1;-1;224102000;224102000;0;-1;-1;-1;0;
22410201;You've defeated General Radahn, unlocking the stars.;0;224102010;224102010;-1;-1;-1;-1;0;-1;-1;224102010;224102010;0;-1;-1;-1;0;
22410202;A grand reward, justly procured by any measure.;0;224102020;224102020;-1;-1;-1;-1;0;-1;-1;224102020;224102020;0;-1;-1;-1;0;
22410203;The pleasure is mine. I am Iji.;0;224102030;224102030;-1;-1;-1;-1;0;-1;-1;224102030;224102030;0;-1;-1;-1;0;
22410204;The Carian royal family's dedicated blacksmith, and Lady Ranni's war counsellor.;0;224102040;224102040;-1;-1;-1;-1;0;-1;-1;224102040;224102040;0;-1;-1;-1;0;
22410205;I welcome one of your calibre. A fellow champion in service of Lady Ranni.;0;224102050;224102050;-1;-1;-1;-1;0;-1;-1;224102050;224102050;0;-1;-1;-1;0;
22405000;Now the festival is over, and General Radahn is defeated...;0;224050000;224050000;-1;-1;-1;-1;0;-1;-1;224050000;224050000;0;-1;-1;-1;0;
22405001;Jerren's duties are finally fulfilled.;0;224050010;224050010;-1;-1;-1;-1;0;-1;-1;224050010;224050010;0;-1;-1;-1;0;
22405002;Though we served different masters, I could see he was truly adept in his role.;0;224050020;224050020;-1;-1;-1;-1;0;-1;-1;224050020;224050020;0;-1;-1;-1;0;
22405003;Now the time has come to remind him of an old promise made.;0;224050030;224050030;-1;-1;-1;-1;0;-1;-1;224050030;224050030;0;-1;-1;-1;0;
22405004;With the stars of fate set into motion, a certain sorceress is dispossessed of her immortality...;0;224050040;224050040;-1;-1;-1;-1;0;-1;-1;224050040;224050040;0;-1;-1;-1;0;
22405005;Finally, we can be rid of a longstanding Carian weed...;0;224050050;224050050;-1;-1;-1;-1;0;-1;-1;224050050;224050050;0;-1;-1;-1;0;
22405100;Jerren. Now, that's a name I haven't heard for a while.;0;224051000;224051000;-1;-1;-1;-1;0;-1;-1;224051000;224051000;0;-1;-1;-1;0;
22405101;Before taking up the banner of General Radahn, he was a guest of the Carian royal family.;0;224051010;224051010;-1;-1;-1;-1;0;-1;-1;224051010;224051010;0;-1;-1;-1;0;
22405102;An expert swordsman, to be sure, but ever the eccentric.;0;224051020;224051020;-1;-1;-1;-1;0;-1;-1;224051020;224051020;0;-1;-1;-1;0;
22405103;It's funny how things happen.;0;224051030;224051030;-1;-1;-1;-1;0;-1;-1;224051030;224051030;0;-1;-1;-1;0;
22405104;Jerren and I parted ways long, long ago, yet here he is, playing his part in Lady Ranni's fate.;0;224051040;224051040;-1;-1;-1;-1;0;-1;-1;224051040;224051040;0;-1;-1;-1;0;
22405105;I'm afraid I never saw it coming. And I thought myself a capable war counsellor...;0;224051050;224051050;-1;-1;-1;-1;0;-1;-1;224051050;224051050;0;-1;-1;-1;0;
22406000;I presume you've spoken with Blaidd?;0;224060000;224060000;-1;-1;-1;-1;0;-1;-1;224060000;224060000;0;-1;-1;-1;0;
22406001;Very well. There is something you should know.;0;224060010;224060010;-1;-1;-1;-1;0;-1;-1;224060010;224060010;0;-1;-1;-1;0;
22406002;The Two Fingers gave Blaidd to Lady Ranni, as a faithful follower. Her very shadow, incapable of treachery.;0;224060020;224060020;-1;-1;-1;-1;0;-1;-1;224060020;224060020;0;-1;-1;-1;0;
22406003;But if Lady Ranni, as an Empyrean, resists being an instrument of the Two Fingers,;0;224060030;224060030;-1;-1;-1;-1;0;-1;-1;224060030;224060030;0;-1;-1;-1;0;
22406004;the shadow will go mad, transforming from a follower into a horrid curse.;0;224060040;224060040;-1;-1;-1;-1;0;-1;-1;224060040;224060040;0;-1;-1;-1;0;
22406005;But such is his destiny. In such matters, Blaidd's own thoughts hold no weight.;0;224060050;224060050;-1;-1;-1;-1;0;-1;-1;224060050;224060050;0;-1;-1;-1;0;
22406006;It pains me so, but he must be neutralised. For Lady Ranni's sake.;0;224060060;224060060;-1;-1;-1;-1;0;-1;-1;224060060;224060060;0;-1;-1;-1;0;
22407000;Unthinkable, how could Blaidd...;0;224070000;224070000;-1;-1;-1;-1;0;-1;-1;224070000;224070000;0;-1;-1;-1;0;
22407001;How did he break free from his cell?;0;224070010;224070010;-1;-1;-1;-1;0;-1;-1;224070010;224070010;0;-1;-1;-1;0;
22407002;No, more importantly...;0;224070020;224070020;-1;-1;-1;-1;0;-1;-1;224070020;224070020;0;-1;-1;-1;0;
22407003;Blaidd became a curse that plagued Lady Ranni, yet even in madness, gave himself to her.;0;224070030;224070030;-1;-1;-1;-1;0;-1;-1;224070030;224070030;0;-1;-1;-1;0;
22407004;I've made a grave misjudgment. And I thought myself a capable war counsellor...;0;224070040;224070040;-1;-1;-1;-1;0;-1;-1;224070040;224070040;0;-1;-1;-1;0;
22407005;I'll catch up with you soon enough, Blaidd.;0;224070050;224070050;-1;-1;-1;-1;0;-1;-1;224070050;224070050;0;-1;-1;-1;0;
22407006;When I do, I only hope you'll accept my apology.;0;224070060;224070060;-1;-1;-1;-1;0;-1;-1;224070060;224070060;0;-1;-1;-1;0;
22415000;Oh, there you are. Good of you to drop by.;0;224150000;224150000;-1;-1;-1;-1;0;-1;-1;224150000;224150000;0;-1;-1;-1;0;
22415001;Have you heard? Lady Ranni has departed on her journey.;0;224150010;224150010;-1;-1;-1;-1;0;-1;-1;224150010;224150010;0;-1;-1;-1;0;
22415002;Along the dark path of the Empyrean, from Renna's Rise, as she calls it.;0;224150020;224150020;-1;-1;-1;-1;0;-1;-1;224150020;224150020;0;-1;-1;-1;0;
22415003;It would not have been possible without you.;0;224150030;224150030;-1;-1;-1;-1;0;-1;-1;224150030;224150030;0;-1;-1;-1;0;
22415004;As Lady Ranni's war counsellor, and moreover, her childhood warden, I express my deepest gratitude.;0;224150040;224150040;-1;-1;-1;-1;0;-1;-1;224150040;224150040;0;-1;-1;-1;0;
22415005;You, and only you, were Lady Ranni's true champion.;0;224150050;224150050;-1;-1;-1;-1;0;-1;-1;224150050;224150050;0;-1;-1;-1;0;
22415100;My purpose is nearing its end.;0;224151000;224151000;-1;-1;-1;-1;0;-1;-1;224151000;224151000;0;-1;-1;-1;0;
22415101;I've served Lady Ranni for as long as I can remember...;0;224151010;224151010;-1;-1;-1;-1;0;-1;-1;224151010;224151010;0;-1;-1;-1;0;
