Row ID;Row Name;disableParam_NT;behaviorVariationId;sortId;wanderingEquipId;weight;weaponWeightRate;fixPrice;reinforcePrice;sellValue;correctStrength;correctAgility;correctMagic;correctFaith;physGuardCutRate;magGuardCutRate;fireGuardCutRate;thunGuardCutRate;spEffectBehaviorId0;spEffectBehaviorId1;spEffectBehaviorId2;residentSpEffectId;residentSpEffectId1;residentSpEffectId2;materialSetId;originEquipWep;originEquipWep1;originEquipWep2;originEquipWep3;originEquipWep4;originEquipWep5;originEquipWep6;originEquipWep7;originEquipWep8;originEquipWep9;originEquipWep10;originEquipWep11;originEquipWep12;originEquipWep13;originEquipWep14;originEquipWep15;weakA_DamageRate;weakB_DamageRate;weakC_DamageRate;weakD_DamageRate;sleepGuardResist_MaxCorrect;madnessGuardResist_MaxCorrect;saWeaponDamage;equipModelId;iconId;durability;durabilityMax;attackThrowEscape;parryDamageLife;attackBasePhysics;attackBaseMagic;attackBaseFire;attackBaseThunder;attackBaseStamina;guardAngle;saDurability;staminaGuardDef;reinforceTypeId;trophySGradeId;trophySeqId;throwAtkRate;bowDistRate;equipModelCategory;equipModelGender;weaponCategory;wepmotionCategory;guardmotionCategory;atkMaterial;defSeMaterial1;correctType_Physics;spAttribute;spAtkcategory;wepmotionOneHandId;wepmotionBothHandId;properStrength;properAgility;properMagic;properFaith;overStrength;attackBaseParry;defenseBaseParry;guardBaseRepel;attackBaseRepel;guardCutCancelRate;guardLevel;slashGuardCutRate;blowGuardCutRate;thrustGuardCutRate;poisonGuardResist;diseaseGuardResist;bloodGuardResist;curseGuardResist;atkAttribute;rightHandEquipable;leftHandEquipable;bothHandEquipable;arrowSlotEquipable;boltSlotEquipable;enableGuard;enableParry;enableMagic;enableSorcery;enableMiracle;enableVowMagic;isNormalAttackType;isBlowAttackType;isSlashAttackType;isThrustAttackType;isEnhance;isHeroPointCorrect;isCustom;disableBaseChangeReset;disableRepair;isDarkHand;simpleModelForDlc;lanternWep;isVersusGhostWep;baseChangeCategory;isDragonSlayer;isDeposit;disableMultiDropShare;isDiscard;isDrop;showLogCondType;enableThrow;showDialogCondType;disableGemAttr;defSfxMaterial1;wepCollidableType0;wepCollidableType1;postureControlId_Right;postureControlId_Left;traceSfxId0;traceDmyIdHead0;traceDmyIdTail0;traceSfxId1;traceDmyIdHead1;traceDmyIdTail1;traceSfxId2;traceDmyIdHead2;traceDmyIdTail2;traceSfxId3;traceDmyIdHead3;traceDmyIdTail3;traceSfxId4;traceDmyIdHead4;traceDmyIdTail4;traceSfxId5;traceDmyIdHead5;traceDmyIdTail5;traceSfxId6;traceDmyIdHead6;traceDmyIdTail6;traceSfxId7;traceDmyIdHead7;traceDmyIdTail7;defSfxMaterial2;defSeMaterial2;absorpParamId;toughnessCorrectRate;isValidTough_ProtSADmg;isDualBlade;isAutoEquip;isEnableEmergencyStep;invisibleOnRemo;correctType_Magic;correctType_Fire;correctType_Thunder;weakE_DamageRate;weakF_DamageRate;darkGuardCutRate;attackBaseDark;correctType_Dark;correctType_Poison;sortGroupId;atkAttribute2;sleepGuardResist;madnessGuardResist;correctType_Blood;properLuck;freezeGuardResist;autoReplenishType;swordArtsParamId;correctLuck;arrowBoltEquipId;DerivationLevelType;enchantSfxSize;wepType;physGuardCutRate_MaxCorrect;magGuardCutRate_MaxCorrect;fireGuardCutRate_MaxCorrect;thunGuardCutRate_MaxCorrect;darkGuardCutRate_MaxCorrect;poisonGuardResist_MaxCorrect;diseaseGuardResist_MaxCorrect;bloodGuardResist_MaxCorrect;curseGuardResist_MaxCorrect;freezeGuardResist_MaxCorrect;staminaGuardDef_MaxCorrect;residentSfxId_1;residentSfxId_2;residentSfxId_3;residentSfxId_4;residentSfx_DmyId_1;residentSfx_DmyId_2;residentSfx_DmyId_3;residentSfx_DmyId_4;staminaConsumptionRate;vsPlayerDmgCorrectRate_Physics;vsPlayerDmgCorrectRate_Magic;vsPlayerDmgCorrectRate_Fire;vsPlayerDmgCorrectRate_Thunder;vsPlayerDmgCorrectRate_Dark;vsPlayerDmgCorrectRate_Poison;vsPlayerDmgCorrectRate_Blood;vsPlayerDmgCorrectRate_Freeze;attainmentWepStatusStr;attainmentWepStatusDex;attainmentWepStatusMag;attainmentWepStatusFai;attainmentWepStatusLuc;attackElementCorrectId;saleValue;reinforceShopCategory;maxArrowQuantity;residentSfx_1_IsVisibleForHang;residentSfx_2_IsVisibleForHang;residentSfx_3_IsVisibleForHang;residentSfx_4_IsVisibleForHang;isSoulParamIdChange_model0;isSoulParamIdChange_model1;isSoulParamIdChange_model2;isSoulParamIdChange_model3;wepSeIdOffset;baseChangePrice;levelSyncCorrectId;correctType_Sleep;correctType_Madness;rarity;gemMountType;wepRegainHp;spEffectMsgId0;spEffectMsgId1;spEffectMsgId2;originEquipWep16;originEquipWep17;originEquipWep18;originEquipWep19;originEquipWep20;originEquipWep21;originEquipWep22;originEquipWep23;originEquipWep24;originEquipWep25;vsPlayerDmgCorrectRate_Sleep;vsPlayerDmgCorrectRate_Madness;saGuardCutRate;defMaterialVariationValue;spAttributeVariationValue;stealthAtkRate;vsPlayerDmgCorrectRate_Disease;vsPlayerDmgCorrectRate_Curse
12150000;Beastclaw Greathammer;1;1201;2412000;0;9;0;1400;590;500;40;36;0;25;62;33;33;33;-1;-1;-1;-1;-1;-1;2200;12150000;12150000;12150000;12150000;12150000;12150000;12150000;12150000;12150000;12150000;12150000;-1;-1;-1;-1;-1;1;1;1;1;15;15;6.5;862;10447;0;0;1;10;116;0;0;0;91;60;0;42;2200;-1;-1;0;-1;7;0;5;35;2;0;150;0;13;0;2;12;20;10;0;18;99;0;0;30;80;0;2;0;0;0;20;20;20;20;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;1;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;45;75;4;6;150;1;20;20;6;0;20;0;1044;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;5900;310;6;6;2;0;60;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
12160000;Envoy's Long Horn;1;1216;2410000;0;9.5;0;1000;650;100;36;25;0;50;58;31;31;31;-1;-1;-1;-1;-1;-1;2200;12160000;12160000;12160000;12160000;12160000;12160000;12160000;12160000;12160000;12160000;12160000;-1;-1;-1;-1;-1;1;1;1;1;15;15;6.5;4015;10448;0;0;1;10;120;0;0;0;77;60;0;39;2200;-1;-1;0;-1;7;0;5;35;2;0;151;0;13;0;2;12;23;11;0;18;99;0;0;30;80;0;2;0;0;0;19;19;19;19;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;1;106;2;2;7;7;401000;300;301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;42;78;4;6;150;1;19;19;6;0;19;0;1004;0;0;0;3;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.05;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6500;310;6;6;2;0;60;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
12170000;Cranial Vessel Candlestand;1;1217;2411000;0;12.5;0;1150;740;200;50;15;0;52;71;37;51;37;-1;-1;-1;-1;-1;-1;2200;12170000;12170000;12170000;12170000;12170000;12170000;12170000;12170000;12170000;12170000;12170000;-1;-1;-1;-1;-1;1;1;1;1;15;15;6.5;863;10449;0;0;1;10;98;0;98;0;95;60;0;48;2200;-1;-1;0;-1;7;0;5;35;2;0;151;0;11;0;2;12;26;8;0;22;99;0;0;30;80;0;2;0;0;0;23;23;23;23;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;1;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;4;0;1;1;37;0;0;6;150;1;23;23;6;0;23;0;1000;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.17;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;7400;310;6;6;2;0;60;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;0;0;0;0;1;1;
12180000;Great Stars;1;1200;2408000;0;10;0;1150;620;100;50;35;0;0;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;135;0;0;0;91;60;0;44;0;-1;-1;0;-1;7;0;5;35;2;0;151;0;0;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180100;Great Stars [Heavy];1;1200;2408001;0;10;0;1150;620;100;50;0;0;0;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;0;91;60;0;44;100;-1;-1;0;-1;7;0;5;35;2;0;151;1;0;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180200;Great Stars [Keen];1;1200;2408002;0;10;0;1150;620;100;17;44;0;0;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;0;91;60;0;44;200;-1;-1;0;-1;7;0;5;35;2;0;151;2;0;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180300;Great Stars [Quality];1;1200;2408003;0;10;0;1150;620;100;56;56;0;0;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;0;91;60;0;44;300;-1;-1;0;-1;7;0;5;35;2;0;151;8;0;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180400;Great Stars [Fire];1;1200;2408005;0;10;0;1150;620;100;36;8;0;0;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;130;0;91;60;0;44;400;-1;-1;0;-1;7;0;5;35;2;0;151;0;11;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;4;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10005;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180500;Great Stars [Flame Art];1;1200;2408006;0;10;0;1150;620;100;15;10;0;37;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;130;0;91;60;0;44;500;-1;-1;0;-1;7;0;5;35;2;0;151;0;11;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;4;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180600;Great Stars [Lightning];1;1200;2408007;0;10;0;1150;620;100;8;36;0;0;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;130;91;60;0;44;600;-1;-1;0;-1;7;0;5;35;2;0;151;0;12;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;4;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180700;Great Stars [Sacred];1;1200;2408008;0;10;0;1150;620;100;15;10;0;37;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;0;91;60;0;44;700;-1;-1;0;-1;7;0;5;35;2;0;151;0;13;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;130;4;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180800;Great Stars [Magic];1;1200;2408004;0;10;0;1150;620;100;15;10;39;0;68;36;36;36;6402;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;130;0;0;91;60;0;44;800;-1;-1;0;-1;7;0;5;35;2;0;151;0;10;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;4;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12180900;Great Stars [Cold];1;1200;2408011;0;10;0;1150;620;100;45;31;38;0;68;36;36;36;6401;107600;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;98;0;0;91;60;0;44;900;-1;-1;0;-1;7;0;5;35;2;0;151;0;10;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;4;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6601;6501;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12181000;Great Stars [Poison];1;1200;2408009;0;10;0;1150;620;100;47;33;0;0;68;36;36;36;6401;106100;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;0;91;60;0;44;1000;-1;-1;0;-1;7;0;5;35;2;0;151;0;0;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;30;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10013;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6401;6501;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12181100;Great Stars [Blood];1;1200;2408010;0;10;0;1150;620;100;47;33;0;0;68;36;36;36;105150;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;0;91;60;0;44;1100;-1;-1;0;-1;7;0;5;35;2;0;151;0;0;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;30;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10013;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12181200;Great Stars [Occult];1;1200;2408012;0;10;0;1150;620;100;20;14;0;0;68;36;36;36;6401;-1;5121800;5121801;-1;-1;0;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;1;1;15;15;6.5;864;10450;0;0;1;10;130;0;0;0;91;60;0;44;1200;-1;-1;0;-1;7;0;5;35;2;0;151;7;0;0;2;12;22;12;0;0;99;0;0;30;80;0;2;0;0;0;21;21;21;21;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;106;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;36;0;0;6;150;1;21;21;6;0;21;0;700;72;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.07;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10013;0;1;1;0;0;0;0;1;0;0;0;6;6200;310;6;6;2;2;60;6501;-1;-1;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;12180000;1;1;0;0;0;0;1;1;
12190000;Brick Hammer;1;1200;2404000;0;12.5;0;1450;770;100;94;0;0;0;74;40;40;40;-1;-1;-1;-1;-1;-1;0;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;1;1;1;1;15;15;6.5;865;10451;0;0;1;10;122;0;0;0;109;60;0;48;0;-1;-1;0;-1;7;0;5;35;2;4;102;0;0;0;2;12;31;0;0;0;99;0;0;30;80;0;2;0;0;0;23;23;23;23;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;0;128;2;2;7;7;401000;300;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;139;139;35;0.062;1;0;0;1;1;0;0;0;1;1;40;0;0;6;150;1;23;23;6;0;23;0;650;0;0;0;4;23;15;15;15;15;15;15;15;15;15;15;0;-1;-1;-1;-1;-1;-1;-1;-1;1.05;1;1;1;1;1;1;1;1;-1;-1;-1;-1;-1;10000;0;1;1;0;0;0;0;1;0;0;0;2;7700;310;6;6;1;2;60;-1;-1;-1;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;12190000;1;1;0;0;0;0;1;1;
