Row ID;Row Name;Unk1;Unk1;Unk1;Unknown
603840003;;-6320145;1609555823;-100750413;15
603840004;;-1224867881;-290131009;-671254657;15
603840005;;-277905473;-69222662;-1091043841;15
603840006;;-101188226;-176161315;2143018972;0
603840007;;-582726124;-2129197047;-1842390112;10
603840008;;548438242;1518868160;1213211723;4
603840009;;34287881;610328886;629178388;1
603840010;;1633927168;100798592;-1609951674;1
603840011;;-2139084727;426090530;67149953;12
603840012;;369103124;1620053585;292831496;0
603840013;;136054434;-2146942708;1249970224;2
603840014;;838915586;297988;642015765;6
603840015;;-1937667455;-1105068032;1477484896;1
603840016;;-2144861940;3301560;-2053635960;3
603840017;;537012248;1627396547;17413;4
603840018;;420216929;303563321;19729152;8
603840019;;1091904576;67208960;272766984;0
603840020;;72499362;29622340;1786807330;0
603840021;;1121980692;-926322686;-2145185582;8
603840022;;1940411480;-2006163440;2085677176;1
603840023;;-401399164;1150364836;-1568134269;0
603840024;;-2044428279;-1280272870;88970248;4
603840025;;12683601;302451529;1228013956;2
603840026;;274353698;164229;-2111420845;12
603840027;;218378662;1833455714;276893732;11
603840028;;1415070998;-1139273708;2560088;0
603840029;;-1484682428;134754305;807680691;0
603840030;;-670926510;5770284;759238688;5
603840031;;1091611185;1801504001;-499905927;11
603840032;;18235490;1090678900;-1278721834;9
603840033;;564469874;1381286673;45269475;10
603840034;;1213516060;-743821304;1180191748;0
603840035;;361777034;-1017633607;-402098173;11
603840036;;679117329;-1587460174;1948549636;5
603840037;;311756364;-1677319194;4915522;3
603840038;;-1595108343;1118144627;-2061234935;4
603840039;;2494540;178356228;31565448;4
603840040;;650838657;872517442;1350582293;6
603840041;;757073193;215401604;-1861087106;0
603840042;;235135776;807696648;204118061;4
603840043;;354945226;-1875426660;-863302912;3
603840044;;1543512212;-528477470;-2146879616;9
603840045;;-2008475514;343408643;697402052;8
603840046;;36215426;545531739;1518765352;12
603840047;;-1073664983;211176012;101717056;8
603840048;;-762285884;1636011008;-1789907051;2
603840049;;537731504;-1928652800;1237606672;2
603840050;;-94202847;54602113;168091818;0
603840051;;-2084154367;101224682;844882946;4
603841000;;-1380066969;1055357391;1316686825;10
603841001;;-220512292;-212142478;-1144654410;15
603841002;;1600579259;-843214915;-172032417;5
603841003;;1027307502;2012732885;-25188212;15
603841004;;-221782349;-1922074838;699791227;6
603841005;;-805525155;-90658049;-674603017;9
603841006;;619912974;-802950202;-1563749733;1
603841007;;-619912975;802950201;1563749732;14
603841008;;942702664;773916728;207145751;12
603841009;;1636536326;1713507040;70140452;8
603841010;;-1677448183;-2146401277;-1048378141;0
603841011;;281034786;1233847369;537000008;7
603841012;;542066818;35006994;549487754;2
603841013;;2098961;307298957;-1735446488;3
603841014;;-1919874495;606372272;193986576;9
603841015;;1430393121;-1073696494;239337730;0
603841016;;-2104720572;-1341894207;1074925824;2
603841017;;1108878360;340336640;304667457;5
603841018;;-2074041950;294145572;1929389288;0
603841019;;34605240;1104867332;287637652;4
603841020;;1074229444;140772620;-1608505855;8
603841021;;723539476;-1988079550;-1001388012;0
603841022;;-1498565548;1879081473;1001014812;11
603841023;;1426600970;620758316;421806345;6
603841024;;543409286;1280344454;-1396658170;2
603841025;;-1605877466;976851460;1142425156;8
603841026;;9079202;1213762736;302026957;3
603841027;;874784792;890808424;645925020;10
603841028;;1495552668;373760198;-939232960;1
603841029;;1175863842;51205128;178720768;0
603841030;;1879050572;123483683;-1174126568;0
603841031;;-1727766768;537920385;204540931;2
603841032;;2013468742;1101317272;142312468;9
603841033;;289440306;-106854063;626860272;4
603841034;;1083209025;545620528;-1834463356;8
603841035;;1261711625;-1063632184;1959808128;1
603841036;;-1965227823;-2136911536;1078495274;5
603841037;;4885028;-1685437201;-750460317;4
603841038;;126058889;4204824;17510834;8
603841039;;4263984;-660460038;-446665942;2
603841040;;769068066;136468483;-2113731951;13
603841041;;-2028911679;-2037769689;269911845;4
603841042;;-1467997991;119760900;92288161;9
603841043;;1182271080;-261868976;1079482688;0
603841044;;-1708609919;-2074787838;-2145179029;4
603841045;;-2135760891;172373253;1637388626;6
603841046;;557929072;139821763;572535493;6
603841047;;1738674692;918823184;-1981775711;2
603841048;;274799873;-2079374207;-1610296576;0
603841049;;47197354;-1719991768;-1688002560;0
603841050;;60351700;1202768258;-2037289845;12
603841051;;-569104240;672181763;107221248;12
603841052;;1141955880;-782618358;1365411986;13
603841053;;1077051412;21559528;274217994;2
603841054;;344359977;1097748556;268706060;5
603841055;;1713111449;1345934336;1926366241;0
603841056;;-899628854;1820467316;-2075505594;0
603841057;;287058245;264611753;1219305624;2
603841058;;956893745;543715981;1233848612;4
603841059;;604715778;43679746;1762705633;1
603841060;;614761057;-947908240;134380280;9
603841061;;-930278394;-268023286;67144534;8
603841062;;-1738452970;-1744793786;1569313834;0
603841063;;-1824161136;738198549;1879135696;3
603841064;;1250558538;572860455;672219653;0
603841065;;-2076171968;237372913;-2109987011;6
603841066;;945971397;-1602125672;-2038292870;9
603841067;;-1474811606;1376782912;-1491336944;2
603841068;;-2130291543;-2145365964;1971159621;13
603841069;;27510534;293674260;8814594;11
603841070;;17302529;2097166;2048;0
603842000;;893005449;-1723199264;285502818;12
603842001;;-1073472667;-2066388705;1553727600;1
603842002;;179933496;1778443816;-1593617267;9
603842003;;-1052416890;1630706897;1650559901;6
603842004;;1052950610;380437254;-1896173054;2
603842005;;-1459339062;1325597977;1612775425;0
603842006;;543263146;537296538;270392958;12
603842007;;1916940;744622280;-260041704;4
603842008;;106614805;1350658658;-1872755801;7
603842009;;1628185698;-2146918140;251705412;0
603842010;;-1574926622;-794033897;1218716289;10
603842011;;-2071852744;8400516;-2041626568;3
603842012;;80229697;706380352;588307904;0
603842013;;299993216;14782496;278529411;8
603842014;;-921696508;-2091564000;574900244;6
603842015;;1445147137;122945567;1304568320;0
603842016;;1519522324;405803136;201490722;9
603842017;;402941969;-183971487;-2126962616;1
603842018;;2049;12845184;71303232;0
603842019;;428610706;205535233;265670768;2
603842020;;37229154;269804813;93385860;9
603842021;;-1937750255;-1539112364;1073753665;6
603842022;;20013864;1946822989;2013947424;13
603842023;;-234746347;714344960;-1800730992;0
603842024;;580139546;-1860037470;946155723;13
603842025;;102467202;1986860128;-1597529839;0
603842026;;-2078783836;1429539240;169689124;0
603842027;;1619055690;1216987526;7504130;5
603842028;;1229076740;218202316;1229065064;1
603842029;;-2019226612;189846296;-2106317946;0
603842030;;1227456564;47751221;1283459467;0
603842031;;298461201;-231689208;1083211829;12
603842032;;574720289;8619745;973113441;6
603842033;;762449985;167854706;578835072;8
603842034;;-1054564120;-484169918;-1874329336;8
603842035;;-2147464886;828112899;-1791219570;2
603842036;;-1802272111;-2140780411;-737586040;10
603842037;;1381249313;135924028;1124338232;5
603842038;;443367814;578951554;-1526557652;3
603842039;;1412197701;-710850023;1568086545;0
603842040;;1011056844;-1995934526;570634582;2
603842041;;675475530;-2134326254;-2086124461;2
603842042;;-528219984;1151742512;539544902;13
603843000;;-1430797461;-1213097061;-2051539332;13
603843001;;1868512633;-1126449737;172732375;6
603843002;;-722793569;-379265457;-1148367;11
603843003;;-708969218;1459611646;-109191761;5
603843004;;2145711798;-604012951;1994024911;15
603843005;;-1151664187;1863213556;-4877830;10
603843006;;-1;-1;-1;15
603843007;;-1;-1;-1;15
603843008;;-1;-1;-1;15
603843009;;-1;-1;-1;15
603843010;;327960756;1083164457;1110485002;0
603843011;;987793194;174415936;1879140426;9
603843012;;-1558290036;889218118;1863356818;10
603843013;;1210258817;-2139604092;299958916;6
603843014;;1143392261;1862454425;-1936316852;4
603843015;;-1995919322;2076184885;159893043;0
603843016;;68178993;618793485;558767392;11
603843017;;844892746;-786679158;-2099736504;4
603843018;;341912152;-1845460782;-802854667;1
603843019;;-528280367;202838128;-1939335275;11
603843020;;-841899198;-2135325406;906641697;4
603843021;;572656644;-1441313534;-261043160;8
603843022;;-1962655404;694682368;1142435882;15
603843023;;-491517598;-511571571;107520;1
603843024;;1494524496;1090683977;17256644;1
603843025;;43188305;1512395811;268599888;0
603843026;;506511650;240549913;-1860354022;4
603843027;;-1605886528;-2043149038;1634732072;1
603843028;;73481729;869409326;461668930;3
603843029;;466301154;474560580;-2086395444;4
603843030;;-1539156783;-2142113768;1412485123;9
603843031;;1689460741;289720884;1793542001;14
603843032;;-1333517686;-2119491032;-1574956349;0
603843033;;1638437017;276841601;153651591;6
603843034;;293651114;1813021889;633415969;0
603843035;;-1937551956;118958929;-2043785204;8
603843036;;-1071614142;1277185220;-1408001004;10
603843037;;18350124;378049026;1335727744;0
603843038;;1480878218;1076037178;1883972065;12
603843039;;1292576809;214716644;-1903931848;0
603843040;;18748180;-1851258462;538576148;1
603843041;;-1839955930;1074049392;1212681079;7
603843042;;204247825;-1339770487;-2143264626;2
603843043;;575259660;1644786198;415380241;6
603843044;;1413582353;-1596981052;377498752;8
603843045;;268443649;-1811938301;-2143289344;8
603844000;;-2141580148;-1047285618;720166722;2
603844001;;1553477673;541344966;-1258083269;4
603844002;;207927632;2116702472;1199513554;7
603844003;;335636425;1658146323;592330829;0
603844004;;106188082;-1651881368;-1810857051;8
603844005;;992614630;-2096162495;147435522;11
603844006;;-1010694535;841558576;-132881916;9
603844007;;573416194;1282450903;-2103359352;0
603844008;;-373964667;160474672;1209172148;5
603844009;;-243021290;-1805348435;1436562809;14
603844010;;-1964555015;-131863277;-67507025;3
603844011;;-647334005;267563695;-1187872852;11
603844012;;2123156309;-1028663614;16160957;13
603844013;;-235685638;895376244;1192212288;14
603844014;;116763878;-1827919044;-39756429;5
603844015;;1025384198;-285901605;-296893485;4
603844016;;-417729731;2111407597;383656542;10
603844017;;-4194373;-40370691;-939787267;15
603844018;;-1627689474;-67141650;-4765734;13
603844019;;-136528169;-805337281;2111750135;15
603844020;;2105006063;-135726341;-1099039105;11
603844021;;-336594051;1048575959;-68158033;6
603844022;;818261061;-1672739051;970469551;4
603844023;;-452251227;577917035;1647196193;11
603844024;;1713672773;1333903148;841050630;1
603844025;;-1872158070;1628137682;-2106423999;0
603844026;;248907866;-2122973135;386780544;8
603844027;;-1346328038;1619039884;1144194682;4
603844028;;-2009840023;512475304;23021084;12
603844029;;1494893956;472670545;-926664041;14
603844030;;3824048;-493548734;-1652502152;3
603844031;;1401017650;-1854882682;-327122496;3
603844032;;2099216;2048;1280;0
603844033;;1028;144;262144;0
603844034;;-2147483519;1145045120;2109442;0
603844035;;67190784;544;33554432;0
603844036;;524288;5128;262416;6
603844037;;1074790432;66048;17368064;0
603844038;;16777217;37756992;67112960;0
603844039;;655364;3145728;134234146;0
603844040;;17039376;98305;1074790528;8
603844041;;1078071298;75497488;67239937;0
603844042;;33587328;33026;1114112;0
603844043;;536870920;-2147480576;12;1
603844044;;67126272;131328;-2144845696;2
603844045;;2162752;276824068;134251008;0
603844046;;142639136;2;2056;0
603844047;;269746176;671629312;2113;0
603844048;;33566722;8;536903776;1
603844049;;-1879048184;1073750017;536870912;0
603844050;;134220288;33554496;4;8
603844051;;8192;32;268435472;0
603844052;;536871424;151011328;12591616;0
603844053;;256;-2146172924;58720256;4
603844054;;256;287969280;1346502656;0
603844055;;12582976;537133056;-2147483648;0
603845000;;1476313037;-412090434;-277151937;9
603845001;;-1121454153;2145360857;-1212678405;14
603845002;;-270968449;-608471553;-16823300;7
603845003;;-83890438;-1124798873;1506653639;15
603845004;;-580273173;-206454879;-1614710893;9
603845005;;-6368162;-1369455266;-12595585;7
603845006;;417788391;-90571361;-1951992176;10
603845007;;689612653;1299633309;-270664842;11
603845008;;-11723174;1056680818;859770319;4
603845009;;-676111695;-749782166;1425235179;5
603845010;;-419566178;-1515960603;-62348483;15
603845011;;-1906025570;2123781240;1157246336;12
603845012;;224733673;-374491609;-1311397733;6
603845013;;-224733674;374491608;1311397732;9
603845014;;1;8388608;138413570;0
603845015;;924909633;2025029974;-1408555000;0
603845016;;587738213;-2101064696;1132467300;6
603845017;;1078241572;1091036192;276874003;13
603845018;;-1601476728;308287631;74241678;7
603845019;;-1742646254;211292257;-1272704463;8
603845020;;-1025375792;1744905096;1752180797;8
603845021;;269615753;-2046008490;56264768;3
603845022;;1289541658;-1589504991;-1726922368;0
603845023;;219451942;356027024;1116153282;0
603845024;;61171812;-2065427949;1820490310;2
603845025;;-1991177159;1168638036;-1053994360;2
603845026;;1112904905;954308357;1617045630;11
603845027;;673335356;1376913714;1409810757;9
603845028;;77829;-397146059;-1878273536;1
603845029;;1880163970;33697552;38601093;1
603845030;;1818248737;1094736003;5424131;8
603845031;;558647248;335779554;-1040112471;14
603845032;;-1877732668;1175718984;1770607792;4
603845033;;386573600;1642594317;-2000779374;10
603845034;;889985172;-1994817407;299175217;12
603845035;;1995448650;1389183756;581963938;2
603845036;;577373706;679899425;1360265736;5
603845037;;109744674;-736310872;570695713;1
603845038;;205259080;671222097;-1540346478;0
603845039;;-939325036;745042552;-1329560764;12
603845040;;310960650;623568644;226815754;6
603845041;;-1769852650;-1480142832;1011232800;0
603845042;;26314917;136381638;156420188;0
603845043;;-377450414;311533762;1174474783;1
603845044;;-1914691310;-2011909982;-1683905471;2
603845045;;-797777759;598028;303695956;8
603845046;;1074711113;-1825430326;-1927231104;5
603845047;;-2012914431;-1828631000;107483752;4
603846000;;-2113401530;1242716413;-513782217;4
603846001;;1133547829;-2079751104;1591516168;2
603846002;;-1870954454;-2074338806;-871459410;4
603846003;;136603409;1879477531;2171988;9
603846004;;1912891928;296290456;463153696;3
603846005;;29481994;-1537056380;550863246;1
603846006;;2013274960;1777550165;-1360510416;2
603846007;;899810498;871113315;1082306;10
603846008;;82522788;529540132;287322433;4
603846009;;-836955963;168072066;352811081;8
603846010;;-1386821463;-1073613792;-503168879;13
603846011;;-1;-1;-1;15
603846012;;-1;-1;-1;15
603846013;;-1;-1;-1;15
603846014;;-1;-1;-1;15
603846015;;69338256;1437597716;1073774724;12
603846016;;-1878781660;537413120;365051904;1
603846017;;570460224;268595401;672409634;0
603846018;;-1073540830;68421665;35652032;0
603846019;;138698760;-499115902;38347008;2
603846020;;680558612;-1962860480;-1927282112;8
603846021;;58720328;6553626;-2147479027;0
603846022;;275318273;134316544;1082215424;5
603846023;;16794242;8552736;1212473;0
603846024;;1142433793;525572;806097938;2
603846025;;537118981;1611764230;551555948;10
603846026;;236064928;291285034;8974094;9
603846027;;-1271102686;688801216;1494231728;5
603846028;;11291724;1594164241;-1572208189;1
603846029;;4534297;-1036500559;537990211;8
603846030;;1670516236;413280332;-1657545728;6
603846031;;-620739359;73539084;1118076949;0
603846032;;1212199122;-2105523501;1158045880;6
603846033;;-1779883246;-1530810080;-1639120896;0
603846034;;-1192836110;-1527931945;-12622409;6
603846035;;-559964891;-1113008398;2095028848;9
603846036;;-673317282;1385571087;-1645180181;15
603846037;;790773451;-883167812;-2088206500;3
603846038;;1635344829;2138537065;1650980239;12
603846039;;77405082;-2111209809;150802781;4
603846040;;1915397493;-308914872;-1895375614;10
