Row ID;Row Name;Random Slot [0];Random Slot [1];Random Slot [2];Random Slot [3];Random Slot [4];Random Slot [5];Random Slot [6];Random Slot [7];Random Slot [8];Random Slot [9];Random Slot [10];Random Slot [11];Random Slot [12]
603741021;;148;185;168;89;8;10;64;18;50;65;108;201;0
603741022;;33;0;18;162;50;85;169;41;77;10;131;36;5
603741023;;74;70;69;4;197;160;22;196;128;180;16;18;10
603741024;;10;49;141;80;138;1;2;158;166;1;224;5;8
603741025;;112;68;195;134;132;86;188;101;139;5;4;136;3
603741026;;1;162;18;5;34;3;201;168;32;192;11;30;10
603741027;;204;69;44;65;41;208;68;0;84;90;141;144;5
603741028;;145;136;80;42;84;44;2;67;25;160;114;97;0
603741029;;38;26;32;184;81;168;49;16;64;62;16;98;4
603741030;;100;145;104;38;68;48;168;58;4;52;157;130;5
603741031;;70;94;0;150;8;32;67;65;170;0;131;132;8
603741032;;8;164;135;8;39;15;24;162;70;81;80;125;6
603741033;;145;8;170;73;168;147;96;16;48;202;44;16;1
603741034;;137;64;20;81;83;192;7;205;17;6;34;75;2
603741035;;50;35;81;160;144;76;148;4;201;169;64;32;8
603741036;;2;0;5;64;0;0;32;33;0;64;0;0;1
603742000;;18;132;2;41;1;0;147;129;129;160;40;32;0
603742001;;148;64;82;32;9;9;129;8;96;224;66;9;0
603742002;;40;4;1;33;8;132;0;41;20;17;65;34;7
603742003;;81;18;35;64;98;96;32;171;2;33;98;1;9
603742004;;144;48;17;11;12;18;80;208;12;40;0;76;1
603742005;;36;228;8;4;16;18;36;56;1;1;137;0;0
603742006;;33;9;12;4;6;0;12;4;18;69;16;128;9
603742007;;68;32;128;180;144;17;0;146;11;132;66;14;0
603742008;;34;2;48;130;224;130;89;64;204;82;8;16;2
603742009;;132;26;128;0;80;2;0;84;32;18;129;194;8
603742010;;10;128;68;65;16;33;162;4;88;0;20;113;2
603742011;;66;9;2;146;194;173;16;0;34;218;176;148;0
603742012;;137;105;192;90;1;196;40;5;160;12;132;48;4
603742013;;64;1;97;8;32;76;131;32;5;2;14;68;8
603742014;;8;70;156;4;165;40;76;66;16;8;32;3;4
603742015;;1;144;44;208;14;80;70;2;192;4;21;136;6
603742016;;1;0;20;0;0;0;0;67;0;2;0;8;0
603743000;;64;178;164;24;6;0;182;129;136;136;177;0;0
603743001;;9;3;0;13;48;5;129;32;38;13;0;41;9
603743002;;18;128;129;96;159;194;68;128;9;2;65;192;0
603743003;;80;40;64;43;33;76;8;80;1;0;2;131;0
603743004;;138;0;0;129;82;128;1;4;155;64;132;45;9
603743005;;130;8;106;130;0;6;104;14;16;132;0;0;6
603743006;;33;80;10;0;96;128;20;1;65;97;18;113;0
603743007;;36;65;16;80;4;108;33;202;166;134;4;2;8
603743008;;4;22;35;8;160;17;130;56;12;40;16;0;0
603743009;;44;16;76;128;9;128;12;0;0;80;42;134;0
603743010;;65;44;129;34;128;25;209;1;0;65;185;208;2
603743011;;4;140;16;37;2;10;0;99;224;16;6;24;8
603743012;;18;192;232;20;0;98;42;22;48;6;69;72;3
603743013;;193;0;22;68;81;17;2;0;66;51;64;36;4
603743014;;160;37;4;66;76;32;80;28;0;184;40;22;6
603743015;;24;67;17;144;136;48;0;224;84;0;200;0;5
603743016;;177;4;121;10;56;128;37;33;64;4;64;188;8
603743017;;1;182;64;80;100;6;21;58;22;129;112;80;4
603743018;;26;138;69;0;16;227;181;33;0;132;130;64;0
603743019;;44;4;7;44;24;81;9;56;66;165;25;8;0
603743020;;38;132;32;12;191;129;82;33;64;123;8;192;1
603743021;;129;75;80;19;74;75;38;0;65;74;54;5;4
603743022;;4;68;209;65;42;68;88;156;2;36;161;34;11
603743023;;224;48;136;78;21;48;83;3;54;0;131;35;0
603743024;;134;17;98;5;64;68;70;198;232;112;143;7;10
603743025;;166;17;177;80;0;124;160;103;46;35;1;3;6
603743026;;74;210;2;40;128;156;10;128;29;218;152;144;0
603743027;;0;226;142;128;69;128;188;196;141;138;3;70;10
603743028;;152;26;24;114;124;1;0;80;0;206;8;229;1
603743029;;81;9;3;135;225;145;35;20;208;17;36;140;0
603743030;;18;224;36;134;6;42;2;204;46;24;4;16;2
603743031;;210;92;0;144;152;18;168;18;172;69;172;80;7
603743032;;68;45;8;133;160;85;88;240;144;6;10;203;8
603743033;;97;80;48;225;53;44;0;204;37;18;244;166;4
603743034;;60;5;229;59;67;155;128;8;163;32;98;91;13
603743035;;42;10;168;8;195;2;132;2;154;81;192;16;5
603743036;;9;160;142;208;2;40;205;7;0;8;83;40;1
603743037;;81;3;71;160;10;196;96;24;89;32;108;57;10
603743038;;65;96;28;40;132;32;9;65;1;189;17;164;11
603743039;;140;169;146;119;129;42;210;171;241;192;84;8;4
603744000;;211;124;186;119;182;238;216;203;17;88;79;55;11
603744001;;15;156;147;171;203;92;207;81;254;62;36;206;13
603744002;;114;243;29;80;46;49;171;31;23;247;220;77;4
603744003;;142;235;237;44;93;203;2;236;253;143;242;189;6
603744004;;233;37;230;233;212;115;117;247;234;193;255;115;15
603744005;;117;19;124;151;59;190;190;176;234;165;57;218;9
603744006;;188;206;67;222;225;133;117;46;5;122;131;160;2
603744007;;56;51;128;146;112;162;172;192;0;96;58;64;6
603744008;;6;58;132;0;34;2;2;4;2;187;154;106;2
603744009;;5;133;66;44;112;76;244;96;1;208;64;194;6
603744010;;149;5;3;36;10;0;210;21;170;58;59;112;14
603744011;;38;12;40;176;196;24;110;15;96;2;172;5;1
603744012;;88;41;248;133;72;131;149;162;58;66;1;156;5
603744013;;74;142;77;66;195;193;45;144;194;13;17;158;13
603744014;;6;178;16;8;33;22;129;113;1;133;36;97;2
603744015;;194;145;179;50;25;68;43;0;204;0;132;53;8
603744016;;16;66;145;39;142;32;0;10;197;1;4;146;9
603744017;;210;4;33;76;16;148;88;156;192;100;0;73;10
603744018;;129;69;136;77;10;144;209;10;17;107;4;57;0
603744019;;36;65;245;144;37;33;26;8;169;38;115;3;2
603744020;;104;16;22;64;53;104;2;130;123;8;68;134;4
603744021;;161;96;9;193;66;138;44;17;84;108;17;4;1
603744022;;41;130;2;168;136;97;165;97;67;80;129;222;1
603744023;;145;32;18;154;69;82;2;84;20;149;169;4;8
603744024;;180;202;116;81;156;55;19;119;62;135;202;160;5
603744025;;72;112;68;18;1;141;192;133;60;204;88;1;0
603744026;;69;200;238;16;36;35;12;204;48;0;104;49;0
603744027;;1;182;9;9;146;196;1;232;132;0;102;226;4
603744028;;224;8;96;239;0;12;96;16;132;144;87;8;8
603744029;;26;16;2;4;242;88;64;35;9;146;128;0;9
603744030;;10;77;12;99;141;57;16;42;2;57;130;8;2
603745000;;128;20;32;17;140;37;3;181;65;1;16;16;8
603745001;;33;8;1;2;37;194;2;168;64;72;137;136;4
603745002;;64;33;49;12;4;169;0;98;66;8;1;208;0
603745003;;65;32;0;2;145;64;142;8;140;214;0;3;4
603745004;;25;40;16;8;17;12;177;16;156;142;49;2;9
603745005;;8;134;34;97;97;1;0;0;48;101;0;76;6
603745006;;4;65;166;112;162;2;116;0;0;16;68;65;2
603745007;;18;64;201;4;64;0;8;128;67;32;206;16;11
603745008;;36;204;0;48;0;38;68;104;9;2;35;12;0
603745009;;12;2;0;195;20;20;1;13;37;33;38;2;2
603745010;;70;144;135;32;202;200;4;1;128;0;72;176;9
603745011;;162;17;8;72;24;18;224;130;22;128;16;164;0
603745012;;16;162;84;0;2;65;144;86;42;12;132;32;0
603745013;;8;19;132;135;64;136;35;64;16;18;48;78;4
603745014;;194;12;74;140;40;48;88;6;32;0;2;1;0
603745015;;177;64;88;144;2;16;8;17;128;241;200;33;1
603745016;;145;20;146;5;26;162;224;32;4;89;3;64;1
603745017;;224;211;4;64;17;136;1;18;240;6;81;128;8
603745018;;105;0;213;0;34;30;137;143;40;96;208;65;15
603745019;;73;66;132;14;5;194;44;210;130;1;40;73;5
603745020;;145;204;0;8;42;181;164;105;84;160;152;146;2
603745021;;164;142;132;32;33;34;17;50;73;144;6;0;1
603745022;;17;2;52;65;146;175;69;12;128;14;160;16;6
603745023;;34;29;0;150;136;86;2;4;27;64;78;106;6
603745024;;156;64;10;205;192;64;21;37;161;8;3;1;4
603745025;;4;168;17;50;92;185;168;212;99;1;17;163;0
603745026;;194;139;39;20;22;1;16;161;12;18;97;168;1
603745027;;58;149;114;116;129;193;99;0;193;41;180;29;10
603745028;;1;34;73;130;73;128;22;97;5;60;44;56;10
603745029;;165;96;13;162;128;16;72;129;224;209;8;246;12
603745030;;132;65;9;240;64;72;154;146;17;130;210;4;11
603745031;;38;224;136;180;133;32;140;18;74;199;102;10;0
603745032;;106;37;162;129;57;74;62;90;86;164;166;43;13
603745033;;74;152;225;67;96;76;194;200;2;107;64;210;0
603745034;;4;67;122;17;44;34;80;100;3;116;9;172;12
603745035;;26;24;88;72;180;49;103;0;184;136;168;150;2
603745036;;72;56;73;201;106;4;130;62;44;66;197;4;0
603745037;;18;4;102;9;64;93;32;77;60;48;24;68;1
603745038;;81;33;18;62;214;0;80;8;150;156;21;17;0
603745039;;4;54;160;42;7;21;9;129;0;7;2;101;0
603746000;;10;3;20;204;6;91;204;160;128;162;141;29;6
603746001;;188;34;17;84;5;184;1;167;104;169;8;162;11
603746002;;229;208;142;227;179;4;25;17;150;197;211;163;9
603746003;;81;49;179;130;4;6;48;128;33;66;226;74;9
603746004;;66;168;8;58;72;179;118;73;2;24;97;196;6
603746005;;162;206;8;37;96;1;28;52;214;134;21;31;10
603746006;;145;157;194;65;211;213;165;90;13;53;144;80;4
603746007;;13;69;247;134;14;232;226;206;33;88;44;17;0
603746008;;100;12;101;56;249;64;202;58;124;66;26;232;1
603746009;;26;114;104;25;184;46;3;69;219;61;102;36;4
603746010;;41;185;191;240;251;226;255;4;137;243;119;44;3
603746011;;182;92;206;205;159;151;53;254;60;17;130;232;11
603746012;;55;99;215;175;130;125;104;28;228;191;125;83;12
603746013;;217;229;241;230;172;141;149;203;91;220;249;30;13
603746014;;238;154;19;52;116;54;239;243;199;105;187;243;7
603746015;;93;158;104;91;101;249;146;111;178;110;70;157;0
603746016;;194;103;44;27;91;74;74;177;127;134;140;231;14
603746017;;97;146;80;224;10;8;130;66;8;10;178;44;5
603746018;;10;73;10;25;49;246;33;141;64;84;76;195;10
603746019;;148;36;165;6;196;1;92;48;183;161;1;16;0
603746020;;138;9;161;8;17;21;5;76;94;17;10;64;9
603746021;;36;183;86;16;4;38;20;34;128;156;80;49;0
603746022;;225;4;25;98;34;129;170;2;66;110;10;128;0
603746023;;66;50;34;76;0;243;219;33;132;17;144;50;0
603746024;;9;82;136;184;244;78;128;8;52;64;85;9;13
603746025;;145;8;64;132;206;200;104;213;64;0;37;14;6
603746026;;44;96;4;193;80;8;80;19;171;230;72;92;10
603746027;;82;137;135;35;41;48;37;200;41;136;161;196;5
603746028;;20;196;120;23;139;0;2;180;17;35;166;163;2
603747000;;81;132;165;45;160;202;72;43;22;136;82;118;3
603747001;;60;48;66;65;26;125;66;136;162;158;57;42;0
603747002;;134;163;145;18;130;80;147;98;22;37;108;129;8
603747003;;25;41;0;132;213;132;0;112;52;66;223;66;4
603747004;;104;8;92;132;116;2;35;18;209;241;0;200;12
603747005;;64;72;25;96;194;175;12;162;8;64;66;27;1
603747006;;48;226;133;58;56;0;20;208;65;22;134;20;12
603747007;;134;0;106;105;9;8;240;133;72;8;16;48;6
603747008;;130;75;110;18;4;1;41;76;168;79;32;168;0
603747009;;133;21;32;16;7;192;158;9;0;16;128;5;0
603747010;;98;212;144;199;65;52;65;21;193;33;129;197;11
603747011;;9;22;2;136;40;51;164;4;47;160;45;0;3
603747012;;61;179;25;90;189;212;53;60;253;227;2;172;4
603747013;;238;142;193;160;230;171;202;227;55;140;223;116;2
603747014;;106;100;247;76;35;94;126;187;136;155;92;27;15
603747015;;41;254;86;231;192;43;163;255;126;255;161;212;9
603747016;;214;93;170;155;95;253;213;83;155;71;234;99;13
603747017;;147;179;111;61;250;49;152;196;194;112;119;239;2
603747018;;213;73;188;247;29;198;111;12;101;60;189;155;15
603747019;;145;153;103;70;114;5;37;113;96;85;21;63;8
603747020;;70;130;144;90;1;154;216;138;198;78;90;120;10
603747021;;105;118;76;145;76;100;38;196;25;160;160;64;5
603747022;;38;44;48;169;172;57;2;22;15;138;9;135;7
603747023;;152;65;139;36;147;194;217;41;176;49;230;128;0
603747024;;85;51;188;83;134;96;139;217;162;107;121;13;6
603747025;;170;204;67;172;121;159;116;38;93;148;134;242;9
603747026;;42;8;81;64;81;108;121;177;0;4;37;33;14
603747027;;129;183;160;14;32;0;132;78;65;178;152;222;0
603747028;;84;64;14;177;142;147;2;0;190;73;66;0;1
603747029;;0;1;33;8;8;128;128;0;128;64;0;0;1
603748000;;251;47;247;255;255;255;31;125;190;237;91;86;15
603748001;;190;247;253;239;236;246;255;223;215;255;189;191;13
603748002;;253;218;239;158;183;255;230;255;255;123;231;251;10
603748003;;79;253;222;121;255;77;255;243;251;191;254;239;15
603748004;;247;255;59;247;91;187;249;174;109;214;255;253;7
603748005;;197;201;116;136;80;49;5;255;146;7;2;158;9
603748006;;14;39;136;16;105;67;184;72;193;40;73;193;14
603748007;;102;74;25;71;5;89;132;35;81;225;132;239;3
603748008;;128;39;198;193;182;38;110;18;41;149;237;11;0
603748009;;146;19;108;60;0;61;94;52;102;184;25;38;0
603748010;;226;128;67;15;75;142;48;180;168;85;16;32;8
603748011;;40;104;163;208;181;138;19;78;150;66;106;112;4
603748012;;57;144;17;162;234;112;201;1;57;42;118;0;15
603748013;;85;116;18;40;12;196;96;201;68;78;134;21;6
603748014;;25;156;172;119;146;128;131;128;14;144;177;216;1
603748015;;32;24;9;0;195;1;4;32;67;59;136;128;1
603748016;;200;4;66;32;0;6;17;16;160;0;5;65;2
603748017;;17;65;128;131;32;224;32;130;12;0;98;8;4
603748018;;4;32;48;28;20;0;8;69;0;196;0;6;0
603748019;;2;130;4;64;8;24;194;8;16;0;16;48;8
603748020;;132;34;21;98;214;73;73;131;219;129;67;210;4
603748021;;228;204;160;73;131;129;210;44;30;223;176;38;0
603748022;;66;158;203;132;92;106;36;81;0;6;171;65;11
603748023;;41;38;5;133;178;20;151;100;236;210;236;132;2
603748024;;74;209;70;113;5;99;232;52;177;44;84;109;4
603748025;;154;41;115;64;128;167;56;75;2;2;13;120;5
603748026;;57;197;172;60;41;22;20;142;241;104;0;163;1
603748027;;37;16;122;43;100;180;11;160;74;104;37;156;9
603748028;;145;43;0;158;27;152;129;90;36;145;218;10;14
603748029;;86;80;152;146;104;72;102;145;5;53;18;17;10
603748030;;38;1;135;12;0;3;52;237;8;224;109;3;11
603748031;;144;188;104;64;178;12;1;2;149;7;2;172;4
603748032;;73;66;16;179;77;240;202;16;98;24;144;80;0
603749000;;138;87;98;102;64;147;212;212;104;60;42;66;0
603749001;;201;240;0;103;161;33;12;11;90;65;54;141;3
603749002;;20;46;229;136;30;172;42;102;133;98;193;112;6
603749003;;50;136;28;17;159;74;225;33;21;138;157;37;8
603749004;;101;1;155;152;96;84;19;152;162;149;64;154;13
603749005;;17;70;160;75;130;12;6;16;29;57;0;6;12
603749006;;162;25;78;176;104;3;233;192;64;66;152;217;2
603749007;;76;160;17;4;21;240;16;47;162;132;103;32;1
603749008;;138;152;24;3;16;39;4;195;90;60;64;19;2
603749009;;1;39;65;64;43;128;91;44;160;193;28;132;13
603749010;;116;64;166;188;196;88;160;16;5;2;163;104;0
603749011;;65;12;80;129;150;48;117;56;16;0;151;5;8
603749012;;50;130;147;28;200;41;101;147;66;254;0;145;3
603749013;;42;208;24;18;168;209;64;66;42;16;113;7;5
603749014;;36;5;100;13;7;131;60;20;5;8;2;8;4
603749015;;130;65;195;3;19;32;130;1;112;114;248;26;12
603749016;;50;231;0;72;28;128;3;32;196;47;34;196;0
603749017;;12;26;13;44;97;84;194;69;31;129;96;120;10
603749018;;153;138;50;240;128;98;40;189;130;146;24;46;0
603749019;;81;112;138;4;105;9;129;106;17;68;138;178;8
603749020;;9;17;36;193;16;84;26;140;161;33;141;65;0
603749021;;196;32;137;162;68;142;28;192;232;141;4;224;3
603749022;;196;44;100;114;34;14;128;2;12;64;69;0;7
603749023;;221;181;251;221;238;62;123;189;184;94;31;118;13
603749024;;83;242;252;255;82;175;141;250;34;239;249;109;0
603749025;;230;238;205;94;197;245;230;120;223;248;198;203;11
603749026;;187;235;127;160;255;209;245;199;127;23;63;191;14
603749027;;189;93;178;255;63;223;94;167;229;225;237;157;7
603749028;;110;31;7;35;185;106;187;95;223;191;242;242;15
603749029;;209;136;200;0;167;33;13;34;164;80;74;32;6
603749030;;10;68;0;204;8;46;8;144;1;76;69;1;4
603749031;;33;100;40;80;0;8;96;16;139;144;134;18;10
603749032;;66;33;16;32;164;129;33;102;65;170;2;5;0
603749033;;4;16;133;68;16;48;8;73;52;3;112;9;1
603749034;;145;56;18;0;0;142;133;48;110;17;20;16;2
603749035;;2;67;44;130;64;128;22;128;16;4;160;0;0
603749036;;40;0;34;147;18;68;194;12;0;96;0;16;9
603749037;;4;136;67;35;210;0;0;136;10;12;1;200;0
603749038;;136;19;16;8;73;1;18;67;192;34;24;234;5
603749039;;4;134;193;41;8;80;48;0;16;129;128;230;8
603749040;;112;0;4;20;37;82;192;5;0;0;41;4;0
603750000;;40;25;98;136;91;67;4;15;146;68;196;234;6
603750001;;145;192;13;117;160;132;225;224;76;51;32;0;0
603750002;;70;38;144;2;4;56;26;16;33;136;27;21;9
603750003;;8;39;148;22;38;22;8;98;140;86;162;48;14
603750004;;133;80;96;73;16;41;83;128;65;169;4;204;1
603750005;;114;136;11;160;201;192;164;29;50;0;89;3;0
603750006;;6;83;68;112;169;69;34;9;184;10;0;178;10
603750007;;232;32;18;142;66;48;137;2;2;161;157;13;1
603750008;;17;140;169;1;20;138;84;244;69;84;98;64;4
603750009;;97;160;105;12;5;193;0;0;35;45;170;85;15
603750010;;148;80;18;224;82;32;38;60;132;66;85;34;0
603750011;;10;15;132;19;168;30;217;195;88;144;0;136;0
603751000;;221;81;135;225;150;204;17;114;254;122;96;198;4
603751001;;90;172;198;121;193;61;174;202;6;49;109;185;13
603751002;;146;59;177;214;246;52;162;185;191;135;107;54;7
603751003;;53;70;138;30;9;131;68;245;3;150;156;236;8
603751004;;165;15;100;35;165;137;15;101;177;148;147;73;9
603751005;;97;201;125;72;94;114;250;149;72;72;150;83;10
603751006;;42;244;122;141;41;111;113;10;73;239;24;187;7
603751007;;206;178;25;182;122;210;221;14;244;105;231;4;2
603751008;;4;204;1;68;198;144;205;196;214;14;18;194;8
603751009;;18;0;38;163;37;35;50;0;1;104;161;249;0
603751010;;200;19;198;20;0;8;1;176;73;212;16;5;5
603751011;;41;176;80;1;154;22;128;42;38;129;206;2;15
603751012;;18;7;153;104;40;73;6;19;56;19;9;16;2
603751013;;229;104;40;154;81;228;120;77;128;32;100;44;0
603751014;;196;88;5;7;1;56;12;65;5;97;4;96;0
603751015;;17;129;152;96;184;197;193;52;18;6;35;141;3
603751016;;42;38;98;152;70;2;50;138;232;152;216;18;12
603752000;;68;66;99;184;128;66;75;2;105;15;253;17;4
603752001;;25;168;16;5;55;32;128;173;2;96;0;206;11
603752002;;162;21;140;66;72;157;52;80;148;144;2;32;0
603752003;;66;7;146;129;74;0;130;18;132;132;12;57;9
603752004;;44;32;77;20;145;123;49;169;41;48;99;128;4
603752005;;145;216;32;106;36;132;76;68;82;75;144;70;2
603752006;;198;57;6;131;74;140;91;251;107;53;154;56;10
603752007;;57;198;249;124;181;115;164;4;148;202;101;199;5
603752008;;72;54;169;1;80;16;130;100;196;4;97;44;4
603752009;;37;96;144;78;96;195;52;18;0;194;161;128;4
603752010;;18;17;24;245;134;96;138;8;243;33;22;209;9
603752011;;1;135;36;0;41;142;37;227;4;222;70;18;2
603752012;;178;8;71;146;151;25;64;148;10;9;136;68;2
603752013;;204;200;66;40;8;36;89;9;57;48;24;43;9
603752014;;82;92;96;101;153;22;33;1;70;66;35;51;13
603752015;;40;35;24;24;0;33;222;146;129;177;140;68;2
603752016;;133;128;135;130;102;200;0;108;56;12;80;136;0
603752017;;202;190;188;211;40;8;242;130;4;171;148;201;11
603752018;;166;217;51;104;214;135;41;250;114;4;128;141;4
603752019;;37;30;169;110;236;63;216;68;136;255;158;94;9
603752020;;89;103;78;184;109;74;7;116;199;77;43;120;3
603752021;;161;181;175;85;150;81;200;210;219;216;250;4;4
603752022;;61;170;114;164;3;233;247;47;57;212;120;22;15
603752023;;242;70;5;48;215;240;29;61;212;103;101;249;0
603752024;;206;97;197;135;153;182;242;13;61;176;195;55;14
603752025;;85;145;216;95;41;164;14;217;171;18;45;162;3
603752026;;26;72;82;139;114;95;37;163;102;43;87;227;12
603752027;;77;167;246;188;175;46;79;252;248;255;105;127;7
603752028;;245;126;101;215;250;255;178;19;241;141;123;202;15
603752029;;219;245;171;250;24;219;253;189;31;210;239;61;9
603752030;;187;206;218;247;247;148;149;254;222;55;158;178;15
603752031;;62;187;63;75;229;127;127;75;103;108;215;197;0
603752032;;230;89;221;45;95;225;234;231;175;251;180;255;14
603752033;;125;232;123;52;215;255;232;155;63;247;254;221;5
603752034;;190;151;135;207;60;217;151;253;252;223;41;119;11
603752035;;195;127;252;251;235;38;127;102;195;40;215;170;14
603753000;;173;88;20;23;148;167;214;174;107;88;73;52;0
603753001;;82;167;235;232;107;88;41;81;148;167;182;203;15
603753002;;130;130;43;146;48;32;20;64;16;12;167;160;1
603753003;;168;17;64;108;135;42;34;91;153;65;112;0;14
603753004;;10;37;86;19;1;84;135;160;104;3;2;92;5
603753005;;37;124;160;192;2;196;104;5;160;164;137;157;0
603753006;;81;72;25;13;76;3;24;156;70;56;0;3;0
603753007;;84;130;132;32;248;153;193;34;7;210;92;98;10
603753008;;17;113;128;0;107;132;86;24;72;39;160;116;0
603753009;;194;141;10;68;6;17;164;195;170;80;48;138;8
603753010;;194;16;200;54;183;192;9;57;96;0;2;129;8
603753011;;40;6;20;128;192;163;57;13;0;149;77;0;4
603753012;;81;3;196;113;85;90;128;4;177;123;104;122;9
603753013;;200;193;85;138;160;29;67;74;68;76;63;5;6
603753014;;4;152;32;67;163;96;2;144;82;8;80;200;2
603753015;;42;164;53;205;4;22;68;160;134;132;6;147;0
603753016;;44;106;17;0;8;37;60;68;139;168;145;36;5
603753017;;38;22;162;160;88;72;192;102;5;130;139;32;11
603753018;;17;32;43;58;24;138;10;48;25;66;192;6;4
603753019;;149;72;74;29;0;32;177;131;52;49;4;89;3
603754000;;38;18;11;64;82;85;5;212;59;75;224;69;8
603754001;;6;42;122;127;20;36;4;235;64;84;146;46;4
603754002;;57;84;192;135;36;160;248;40;180;131;61;24;2
603754003;;208;229;165;16;169;11;75;19;4;36;65;240;13
603754004;;201;137;20;168;203;218;178;4;203;184;14;131;3
603754005;;154;79;237;209;159;252;231;177;167;111;167;221;15
603754006;;109;187;114;175;121;39;126;95;126;189;121;50;1
603754007;;247;244;159;126;230;219;153;238;217;210;222;239;14
603754008;;16;0;4;0;8;32;128;32;0;8;0;0;0
603754009;;9;88;2;30;24;24;80;217;24;166;3;4;0
603754010;;82;33;228;129;162;161;6;34;197;24;108;193;13
603754011;;164;134;25;96;69;70;169;4;34;65;144;58;2
603754012;;0;203;164;246;33;64;69;12;145;240;113;64;0
603754013;;41;9;6;160;76;89;162;88;228;4;38;160;8
603754014;;68;97;200;57;235;6;12;32;48;18;132;100;2
603754015;;28;48;59;5;132;12;36;162;64;12;89;68;15
603754016;;98;192;82;2;24;135;88;30;19;130;54;148;4
603754017;;209;18;1;212;16;24;59;145;12;235;66;1;1
603754018;;169;44;0;2;3;163;194;97;139;16;128;27;14
603754019;;18;6;37;8;50;240;144;3;100;109;9;11;0
603754020;;134;148;216;73;196;32;1;196;10;1;136;186;1
603755000;;170;163;91;98;18;95;217;78;243;4;131;199;4
603755001;;249;20;100;123;5;109;99;145;248;84;130;50;5
603755002;;6;235;155;132;250;146;156;110;7;171;125;205;10
603840000;;198;82;168;97;252;205;78;243;49;156;13;252;0
603840001;;57;173;87;158;3;50;177;12;206;99;242;3;15
603840002;;249;242;250;95;247;111;251;191;239;254;79;239;15
603840003;;239;143;159;255;111;223;239;95;179;171;254;249;15
603840004;;215;255;253;182;191;243;180;238;127;119;253;215;15
603840005;;191;127;111;239;250;190;223;251;255;253;247;190;15
603840006;;126;253;247;249;221;253;127;245;220;223;187;127;0
603840007;;20;78;68;221;9;8;23;129;160;91;47;146;10
603840008;;226;128;176;32;192;22;136;90;75;36;80;72;4
603840009;;9;49;11;2;54;225;96;36;20;128;128;37;1
603840010;;0;192;99;97;128;16;2;6;70;22;10;160;1
603840011;;73;40;128;128;34;160;101;25;129;160;0;4;12
603840012;;20;17;0;22;81;14;144;96;8;65;116;17;0
603840013;;162;6;28;8;12;65;8;128;48;8;129;74;2
603840014;;2;214;0;50;4;140;4;0;21;98;68;38;6
603840015;;129;138;129;140;0;0;34;190;96;161;16;88;1
603840016;;12;1;40;128;184;96;50;0;136;0;152;133;3
603840017;;24;40;2;32;195;25;0;97;5;68;0;0;4
603840018;;97;0;12;25;57;2;24;18;0;11;45;1;8
603840019;;64;36;21;65;0;135;1;4;8;24;66;16;0
603840020;;162;64;82;4;68;0;196;1;34;132;128;106;0
