Row ID,Row Name,Damage %: Physical,Damage %: Magic,Damage %: Fire,Damage %: Lightning,Damage %: Stamina,Damage %: Poise,Damage %: Poise Durability,Scaling %: STR,Scaling %: DEX,Scaling %: INT,Scaling %: FTH,Guard %: Physical,Guard %: Magic,Guard %: Fire,Guard %: Lightning,Guard %: Poison,Guard %: Blight,Guard %: Hemorrhage,Guard %: Curse,Guard %: Stability,Behavior Effect 1 Offset,Behavior Effect 2 Offset,Behavior Effect 3 Offset,Resident Effect 1 Offset,Resident Effect 2 Offset,Resident Effect 3 Offset,Material Set ID,Damage %: Dark,Guard %: Dark,Scaling %: LCK,Guard %: Stamina,Guard %: Frostbite,Infusion Cost %
6204,,1.31,1.4,1.4,1.4,1.4,1,1,2.03,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.4,1,1,1,2.25,1
6205,,1.4,1.5,1.5,1.5,1.5,1,1,2.09,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.5,1,1,1,2.5,1
6206,,1.49,1.6,1.6,1.6,1.6,1,1,2.15,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.6,1,1,1,2.75,1
6207,,1.58,1.7,1.7,1.7,1.7,1,1,2.21,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.7,1,1,1,3,1
6208,,1.67,1.8,1.8,1.8,1.8,1,1,2.27,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.8,1,1,1,3.25,1
6209,,1.76,1.9,1.9,1.9,1.9,1,1,2.33,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.9,1,1,1,3.5,1
6210,,1.85,2,2,2,2,1,1,2.4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2,1,1,1,4,1
6300,,0.95,1,1,1,1,1,1,0.95,1.5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1.5,1
6301,,1.04,1.1,1.1,1.1,1.1,1,1,0.98,1.61,1.07,1.07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.1,1,1,1,1.5,1
6302,,1.13,1.2,1.2,1.2,1.2,1,1,1.01,1.72,1.14,1.14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.2,1,1,1,1.75,1
6303,,1.22,1.3,1.3,1.3,1.3,1,1,1.04,1.83,1.21,1.21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.3,1,1,1,2,1
6304,,1.31,1.4,1.4,1.4,1.4,1,1,1.06,1.93,1.29,1.29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.4,1,1,1,2.25,1
6305,,1.4,1.5,1.5,1.5,1.5,1,1,1.07,1.96,1.31,1.31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.5,1,1,1,2.5,1
6306,,1.49,1.6,1.6,1.6,1.6,1,1,1.08,1.99,1.33,1.33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.6,1,1,1,2.75,1
6307,,1.58,1.7,1.7,1.7,1.7,1,1,1.09,2.02,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.7,1,1,1,3,1
6308,,1.67,1.8,1.8,1.8,1.8,1,1,1.1,2.05,1.37,1.37,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.8,1,1,1,3.25,1
6309,,1.76,1.9,1.9,1.9,1.9,1,1,1.11,2.08,1.39,1.39,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.9,1,1,1,3.5,1
6310,,1.85,2,2,2,2,1,1,1.1,2.1,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2,1,1,1,4,1
7000,,0.98,1,1,1,1,1,1,1.6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1.5,1
7001,,1.067,1.1,1.1,1.1,1.1,1,1,1.66,0,1.05,1.05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.1,1,1,1,1.5,1
7002,,1.154,1.2,1.2,1.2,1.2,1,1,1.72,0,1.1,1.1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.2,1,1,1,1.75,1
7003,,1.241,1.3,1.3,1.3,1.3,1,1,1.78,0,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.3,1,1,1,2,1
7004,,1.328,1.4,1.4,1.4,1.4,1,1,1.85,0,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.4,1,1,1,2.25,1
7005,,1.415,1.5,1.5,1.5,1.5,1,1,1.89,0,1.23,1.23,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.5,1,1,1,2.5,1
7006,,1.502,1.6,1.6,1.6,1.6,1,1,1.93,0,1.26,1.26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.6,1,1,1,2.75,1
7007,,1.589,1.7,1.7,1.7,1.7,1,1,1.97,0,1.29,1.29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.7,1,1,1,3,1
7008,,1.676,1.8,1.8,1.8,1.8,1,1,2.01,0,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.8,1,1,1,3.25,1
7009,,1.763,1.9,1.9,1.9,1.9,1,1,2.05,0,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.9,1,1,1,3.5,1
7010,,1.85,2,2,2,2,1,1,2.1,0,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2,1,1,1,4,1
8000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
8001,,1.058,1.058,1.058,1.058,1.04,1,1,1.04,1.04,1.04,1.04,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,1,1.058,1,1.04,1,1,1
8002,,1.116,1.116,1.116,1.116,1.08,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,2,1.116,1,1.08,1,1.2,1
8003,,1.174,1.174,1.174,1.174,1.12,1,1,1.12,1.12,1.12,1.12,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,3,1.174,1,1.12,1,1.4,1
8004,,1.232,1.232,1.232,1.232,1.16,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,4,1.232,1,1.16,1,1.6,1
8005,,1.29,1.29,1.29,1.29,1.2,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,5,1.29,1,1.2,1,1.8,1
8006,,1.348,1.348,1.348,1.348,1.24,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1.12,0,0,0,0,0,0,6,1.348,1,1.24,1,2,1
8007,,1.406,1.406,1.406,1.406,1.28,1,1,1.28,1.28,1.28,1.28,1,1,1,1,1,1,1,1,1.14,0,0,0,0,0,0,7,1.406,1,1.28,1,2.2,1
8008,,1.464,1.464,1.464,1.464,1.32,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.15,0,0,0,0,0,0,8,1.464,1,1.32,1,2.4,1
8009,,1.522,1.522,1.522,1.522,1.36,1,1,1.36,1.36,1.36,1.36,1,1,1,1,1,1,1,1,1.16,0,0,0,0,0,0,9,1.522,1,1.36,1,2.6,1
8010,,1.58,1.58,1.58,1.58,1.4,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.17,0,0,0,0,0,0,10,1.58,1,1.4,1,2.8,1
8011,,1.638,1.638,1.638,1.638,1.44,1,1,1.43,1.43,1.43,1.43,1,1,1,1,1,1,1,1,1.18,0,0,0,0,0,0,11,1.638,1,1.43,1,3,1
8012,,1.696,1.696,1.696,1.696,1.48,1,1,1.46,1.46,1.46,1.46,1,1,1,1,1,1,1,1,1.19,0,0,0,0,0,0,12,1.696,1,1.46,1,3.2,1
8013,,1.754,1.754,1.754,1.754,1.52,1,1,1.49,1.49,1.49,1.49,1,1,1,1,1,1,1,1,1.2,0,0,0,0,0,0,13,1.754,1,1.49,1,3.4,1
8014,,1.812,1.812,1.812,1.812,1.56,1,1,1.52,1.52,1.52,1.52,1,1,1,1,1,1,1,1,1.21,0,0,0,0,0,0,14,1.812,1,1.52,1,3.6,1
8015,,1.87,1.87,1.87,1.87,1.6,1,1,1.55,1.55,1.55,1.55,1,1,1,1,1,1,1,1,1.22,0,0,0,0,0,0,15,1.87,1,1.55,1,3.8,1
8016,,1.928,1.928,1.928,1.928,1.64,1,1,1.58,1.58,1.58,1.58,1,1,1,1,1,1,1,1,1.23,0,0,0,0,0,0,16,1.928,1,1.58,1,4,1
8017,,1.986,1.986,1.986,1.986,1.68,1,1,1.61,1.61,1.61,1.61,1,1,1,1,1,1,1,1,1.24,0,0,0,0,0,0,17,1.986,1,1.61,1,4.2,1
8018,,2.044,2.044,2.044,2.044,1.72,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1.25,0,0,0,0,0,0,18,2.044,1,1.64,1,4.4,1
8019,,2.102,2.102,2.102,2.102,1.76,1,1,1.67,1.67,1.67,1.67,1,1,1,1,1,1,1,1,1.26,0,0,0,0,0,0,19,2.102,1,1.67,1,4.6,1
8020,,2.16,2.16,2.16,2.16,1.8,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1,1.27,0,0,0,0,0,0,20,2.16,1,1.7,1,4.8,1
8021,,2.218,2.218,2.218,2.218,1.84,1,1,1.72,1.72,1.72,1.72,1,1,1,1,1,1,1,1,1.28,0,0,0,0,0,0,21,2.218,1,1.72,1,5,1
8022,,2.276,2.276,2.276,2.276,1.88,1,1,1.74,1.74,1.74,1.74,1,1,1,1,1,1,1,1,1.29,0,0,0,0,0,0,22,2.276,1,1.74,1,5.2,1
8023,,2.334,2.334,2.334,2.334,1.92,1,1,1.76,1.76,1.76,1.76,1,1,1,1,1,1,1,1,1.3,0,0,0,0,0,0,23,2.334,1,1.76,1,5.4,1
8024,,2.392,2.392,2.392,2.392,1.96,1,1,1.78,1.78,1.78,1.78,1,1,1,1,1,1,1,1,1.31,0,0,0,0,0,0,24,2.392,1,1.78,1,5.6,1
8025,,2.45,2.45,2.45,2.45,2,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1.32,0,0,0,0,0,0,25,2.45,1,1.8,1,5.8,1
8100,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
8101,,1.058,1.058,1.058,1.058,1.04,1,1,1.04,1.04,1.04,1.04,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.058,1,1.04,1,1,1
8102,,1.116,1.116,1.116,1.116,1.08,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,2,1.116,1,1.08,1,1.2,1
8103,,1.174,1.174,1.174,1.174,1.12,1,1,1.12,1.12,1.12,1.12,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,3,1.174,1,1.12,1,1.4,1
8104,,1.232,1.232,1.232,1.232,1.16,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,4,1.232,1,1.16,1,1.6,1
8105,,1.29,1.29,1.29,1.29,1.2,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,5,1.29,1,1.2,1,1.8,1
8106,,1.348,1.348,1.348,1.348,1.24,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,6,1.348,1,1.24,1,2,1
8107,,1.406,1.406,1.406,1.406,1.28,1,1,1.28,1.28,1.28,1.28,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,7,1.406,1,1.28,1,2.2,1
8108,,1.464,1.464,1.464,1.464,1.32,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,8,1.464,1,1.32,1,2.4,1
8109,,1.522,1.522,1.522,1.522,1.36,1,1,1.36,1.36,1.36,1.36,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,9,1.522,1,1.36,1,2.6,1
8110,,1.58,1.58,1.58,1.58,1.4,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,10,1.58,1,1.4,1,2.8,1
8111,,1.638,1.638,1.638,1.638,1.44,1,1,1.43,1.43,1.43,1.43,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,11,1.638,1,1.43,1,3,1
8112,,1.696,1.696,1.696,1.696,1.48,1,1,1.46,1.46,1.46,1.46,1,1,1,1,1,1,1,1,1.11,0,0,0,0,0,0,12,1.696,1,1.46,1,3.2,1
8113,,1.754,1.754,1.754,1.754,1.52,1,1,1.49,1.49,1.49,1.49,1,1,1,1,1,1,1,1,1.12,0,0,0,0,0,0,13,1.754,1,1.49,1,3.4,1
8114,,1.812,1.812,1.812,1.812,1.56,1,1,1.52,1.52,1.52,1.52,1,1,1,1,1,1,1,1,1.13,0,0,0,0,0,0,14,1.812,1,1.52,1,3.6,1
8115,,1.87,1.87,1.87,1.87,1.6,1,1,1.55,1.55,1.55,1.55,1,1,1,1,1,1,1,1,1.14,0,0,0,0,0,0,15,1.87,1,1.55,1,3.8,1
8116,,1.928,1.928,1.928,1.928,1.64,1,1,1.58,1.58,1.58,1.58,1,1,1,1,1,1,1,1,1.15,0,0,0,0,0,0,16,1.928,1,1.58,1,4,1
8117,,1.986,1.986,1.986,1.986,1.68,1,1,1.61,1.61,1.61,1.61,1,1,1,1,1,1,1,1,1.16,0,0,0,0,0,0,17,1.986,1,1.61,1,4.2,1
8118,,2.044,2.044,2.044,2.044,1.72,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1.17,0,0,0,0,0,0,18,2.044,1,1.64,1,4.4,1
8119,,2.102,2.102,2.102,2.102,1.76,1,1,1.67,1.67,1.67,1.67,1,1,1,1,1,1,1,1,1.18,0,0,0,0,0,0,19,2.102,1,1.67,1,4.6,1
8120,,2.16,2.16,2.16,2.16,1.8,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1,1.19,0,0,0,0,0,0,20,2.16,1,1.7,1,4.8,1
8121,,2.218,2.218,2.218,2.218,1.84,1,1,1.72,1.72,1.72,1.72,1,1,1,1,1,1,1,1,1.2,0,0,0,0,0,0,21,2.218,1,1.72,1,5,1
8122,,2.276,2.276,2.276,2.276,1.88,1,1,1.74,1.74,1.74,1.74,1,1,1,1,1,1,1,1,1.21,0,0,0,0,0,0,22,2.276,1,1.74,1,5.2,1
8123,,2.334,2.334,2.334,2.334,1.92,1,1,1.76,1.76,1.76,1.76,1,1,1,1,1,1,1,1,1.22,0,0,0,0,0,0,23,2.334,1,1.76,1,5.4,1
8124,,2.392,2.392,2.392,2.392,1.96,1,1,1.78,1.78,1.78,1.78,1,1,1,1,1,1,1,1,1.23,0,0,0,0,0,0,24,2.392,1,1.78,1,5.6,1
8125,,2.45,2.45,2.45,2.45,2,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1.24,0,0,0,0,0,0,25,2.45,1,1.8,1,5.8,1
8200,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
8201,,1.058,1.058,1.058,1.058,1.04,1,1,1.04,1.04,1.04,1.04,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1.058,1,1.04,1,1,1
8202,,1.116,1.116,1.116,1.116,1.08,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,2,1.116,1,1.08,1,1.2,1
8203,,1.174,1.174,1.174,1.174,1.12,1,1,1.12,1.12,1.12,1.12,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,3,1.174,1,1.12,1,1.4,1
8204,,1.232,1.232,1.232,1.232,1.16,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,4,1.232,1,1.16,1,1.6,1
8205,,1.29,1.29,1.29,1.29,1.2,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,5,1.29,1,1.2,1,1.8,1
8206,,1.348,1.348,1.348,1.348,1.24,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,6,1.348,1,1.24,1,2,1
8207,,1.406,1.406,1.406,1.406,1.28,1,1,1.28,1.28,1.28,1.28,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,7,1.406,1,1.28,1,2.2,1
8208,,1.464,1.464,1.464,1.464,1.32,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,8,1.464,1,1.32,1,2.4,1
8209,,1.522,1.522,1.522,1.522,1.36,1,1,1.36,1.36,1.36,1.36,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,9,1.522,1,1.36,1,2.6,1
8210,,1.58,1.58,1.58,1.58,1.4,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,10,1.58,1,1.4,1,2.8,1
8211,,1.638,1.638,1.638,1.638,1.44,1,1,1.43,1.43,1.43,1.43,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,11,1.638,1,1.43,1,3,1
8212,,1.696,1.696,1.696,1.696,1.48,1,1,1.46,1.46,1.46,1.46,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,12,1.696,1,1.46,1,3.2,1
8213,,1.754,1.754,1.754,1.754,1.52,1,1,1.49,1.49,1.49,1.49,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,13,1.754,1,1.49,1,3.4,1
8214,,1.812,1.812,1.812,1.812,1.56,1,1,1.52,1.52,1.52,1.52,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,14,1.812,1,1.52,1,3.6,1
8215,,1.87,1.87,1.87,1.87,1.6,1,1,1.55,1.55,1.55,1.55,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,15,1.87,1,1.55,1,3.8,1
8216,,1.928,1.928,1.928,1.928,1.64,1,1,1.58,1.58,1.58,1.58,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,16,1.928,1,1.58,1,4,1
8217,,1.986,1.986,1.986,1.986,1.68,1,1,1.61,1.61,1.61,1.61,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,17,1.986,1,1.61,1,4.2,1
8218,,2.044,2.044,2.044,2.044,1.72,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,18,2.044,1,1.64,1,4.4,1
8219,,2.102,2.102,2.102,2.102,1.76,1,1,1.67,1.67,1.67,1.67,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,19,2.102,1,1.67,1,4.6,1
8220,,2.16,2.16,2.16,2.16,1.8,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,20,2.16,1,1.7,1,4.8,1
8221,,2.218,2.218,2.218,2.218,1.84,1,1,1.72,1.72,1.72,1.72,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,21,2.218,1,1.72,1,5,1
8222,,2.276,2.276,2.276,2.276,1.88,1,1,1.74,1.74,1.74,1.74,1,1,1,1,1,1,1,1,1.11,0,0,0,0,0,0,22,2.276,1,1.74,1,5.2,1
8223,,2.334,2.334,2.334,2.334,1.92,1,1,1.76,1.76,1.76,1.76,1,1,1,1,1,1,1,1,1.11,0,0,0,0,0,0,23,2.334,1,1.76,1,5.4,1
8224,,2.392,2.392,2.392,2.392,1.96,1,1,1.78,1.78,1.78,1.78,1,1,1,1,1,1,1,1,1.11,0,0,0,0,0,0,24,2.392,1,1.78,1,5.6,1
8225,,2.45,2.45,2.45,2.45,2,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1.12,0,0,0,0,0,0,25,2.45,1,1.8,1,5.8,1
8300,,1.2,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.2,1,1,1,1,1
8301,,1.31,1.31,1.31,1.31,1.28,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,1.31,1,1.08,1,1,1
8302,,1.42,1.42,1.42,1.42,1.36,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,2,1.42,1,1.16,1,1.5,1
8303,,1.53,1.53,1.53,1.53,1.44,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,3,1.53,1,1.24,1,2,1
8304,,1.64,1.64,1.64,1.64,1.52,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,4,1.64,1,1.32,1,2.5,1
8305,,1.75,1.75,1.75,1.75,1.6,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,5,1.75,1,1.4,1,3,1
8306,,1.86,1.86,1.86,1.86,1.68,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,6,1.86,1,1.48,1,3.5,1
8307,,1.97,1.97,1.97,1.97,1.76,1,1,1.56,1.56,1.56,1.56,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,7,1.97,1,1.56,1,4,1
8308,,2.08,2.08,2.08,2.08,1.84,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,8,2.08,1,1.64,1,4.5,1
8309,,2.19,2.19,2.19,2.19,1.92,1,1,1.72,1.72,1.72,1.72,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,9,2.19,1,1.72,1,5,1
8310,,2.3,2.3,2.3,2.3,2,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,10,2.3,1,1.8,1,6,1
8500,,1.2,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1.2,1,1,1,1,1
8501,,1.178,1.178,1.178,1.178,1.184,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,1,1.178,1,1.08,1,1,1
8502,,1.156,1.156,1.156,1.156,1.168,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,2,1.156,1,1.16,1,1.5,1
8503,,1.134,1.134,1.134,1.134,1.152,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,3,1.134,1,1.24,1,2,1
8504,,1.112,1.112,1.112,1.112,1.136,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,4,1.112,1,1.32,1,2.5,1
8505,,1.09,1.09,1.09,1.09,1.12,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,5,1.09,1,1.4,1,3,1
8506,,1.068,1.068,1.068,1.068,1.104,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1.11,0,0,0,0,0,0,6,1.068,1,1.48,1,3.5,1
8507,,1.046,1.046,1.046,1.046,1.088,1,1,1.56,1.56,1.56,1.56,1,1,1,1,1,1,1,1,1.12,0,0,0,0,0,0,7,1.046,1,1.56,1,4,1
8508,,1.024,1.024,1.024,1.024,1.072,1,1,1.64,1.64,1.64,1.64,1,1,1,1,1,1,1,1,1.13,0,0,0,0,0,0,8,1.024,1,1.64,1,4.5,1
8509,,1.002,1.002,1.002,1.002,1.056,1,1,1.72,1.72,1.72,1.72,1,1,1,1,1,1,1,1,1.14,0,0,0,0,0,0,9,1.002,1,1.72,1,5,1
8510,,2.55,2.55,2.55,2.55,2,1,1,1.8,1.8,1.8,1.8,1,1,1,1,1,1,1,1,1.15,0,0,0,0,0,0,10,2.55,1,1.8,1,6,1
9000,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
9001,,1.1,1.1,1.1,1.1,1.1,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.1,1,1.05,1,1,1
9002,,1.2,1.2,1.2,1.2,1.2,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.2,1,1.1,1,1.2,1
9003,,1.3,1.3,1.3,1.3,1.3,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.3,1,1.15,1,1.4,1
9004,,1.4,1.4,1.4,1.4,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.4,1,1.2,1,1.6,1
9005,,1.5,1.5,1.5,1.5,1.5,1,1,1.23,1.23,1.23,1.23,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.5,1,1.23,1,1.8,1
9006,,1.6,1.6,1.6,1.6,1.6,1,1,1.26,1.26,1.26,1.26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.6,1,1.26,1,2,1
9007,,1.7,1.7,1.7,1.7,1.7,1,1,1.29,1.29,1.29,1.29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.7,1,1.29,1,2.2,1
9008,,1.8,1.8,1.8,1.8,1.8,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.8,1,1.32,1,2.4,1
9009,,1.9,1.9,1.9,1.9,1.9,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.9,1,1.35,1,2.6,1
9010,,2,2,2,2,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,2,1,1.4,1,3,1
