Row ID,Row Name,Unk0,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,Unk26,Unk27,Unk28,Unk29,Unk30,Unk31,Unk32,Unk33,Unk34,Unk35,Unk36,Unk37,Unk38,Unk39,Unk40,Unk41,Unk42,Unk43,Unk44,Unk45,Unk46,Unk47,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,Unk61,Unk62,Unk63,Unk64,Unk65,Unk66,Unk67,Unk68,Unk69,Unk70,Unk71,Unk72,Unk73,Unk74,Unk75,Unk76,Unk77,Unk78,Unk79
8054,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8055,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8056,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8057,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8058,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8059,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8061,,-1,-1,100,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8062,,-1,-1,100,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8063,,-1,-1,100,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8064,,-1,-1,100,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8066,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8067,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8068,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8069,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8070,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8071,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8072,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8073,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8074,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8075,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8076,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8077,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8078,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8079,,-1,-1,2923,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8080,,-1,-1,100,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8081,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8082,,-1,-1,126,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8083,,-1,-1,122,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8084,,-1,-1,122,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8085,,-1,-1,122,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8086,,-1,-1,122,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8087,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8088,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8089,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8090,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8091,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8092,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8093,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8094,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8095,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8096,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8097,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8098,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8099,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8100,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8101,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8102,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8103,,-1,-1,124,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8104,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8105,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8106,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8107,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8108,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8109,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8110,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8111,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8112,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8113,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8114,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8115,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8116,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8117,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
8118,,-1,-1,128,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
