Row ID,Row Name,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
603742014,,8,70,-100,4,-91,40,76,66,16,8,32,3
603742015,,1,-112,44,-48,14,80,70,2,-64,4,21,-120
603742016,,1,0,20,0,0,0,0,67,0,2,0,8
603743000,,64,-78,-92,24,6,0,-74,-127,-120,-120,-79,0
603743001,,9,3,0,13,48,5,-127,32,38,13,0,41
603743002,,18,-128,-127,96,-97,-62,68,-128,9,2,65,-64
603743003,,80,40,64,43,33,76,8,80,1,0,2,-125
603743004,,-118,0,0,-127,82,-128,1,4,-101,64,-124,45
603743005,,-126,8,106,-126,0,6,104,14,16,-124,0,0
603743006,,33,80,10,0,96,-128,20,1,65,97,18,113
603743007,,36,65,16,80,4,108,33,-54,-90,-122,4,2
603743008,,4,22,35,8,-96,17,-126,56,12,40,16,0
603743009,,44,16,76,-128,9,-128,12,0,0,80,42,-122
603743010,,65,44,-127,34,-128,25,-47,1,0,65,-71,-48
603743011,,4,-116,16,37,2,10,0,99,-32,16,6,24
603743012,,18,-64,-24,20,0,98,42,22,48,6,69,72
603743013,,-63,0,22,68,81,17,2,0,66,51,64,36
603743014,,-96,37,4,66,76,32,80,28,0,-72,40,22
603743015,,24,67,17,-112,-120,48,0,-32,84,0,-56,0
603743016,,-79,4,121,10,56,-128,37,33,64,4,64,-68
603743017,,1,-74,64,80,100,6,21,58,22,-127,112,80
603743018,,26,-118,69,0,16,-29,-75,33,0,-124,-126,64
603743019,,44,4,7,44,24,81,9,56,66,-91,25,8
603743020,,38,-124,32,12,-65,-127,82,33,64,123,8,-64
603743021,,-127,75,80,19,74,75,38,0,65,74,54,5
603743022,,4,68,-47,65,42,68,88,-100,2,36,-95,34
603743023,,-32,48,-120,78,21,48,83,3,54,0,-125,35
603743024,,-122,17,98,5,64,68,70,-58,-24,112,-113,7
603743025,,-90,17,-79,80,0,124,-96,103,46,35,1,3
603743026,,74,-46,2,40,-128,-100,10,-128,29,-38,-104,-112
603743027,,0,-30,-114,-128,69,-128,-68,-60,-115,-118,3,70
603743028,,-104,26,24,114,124,1,0,80,0,-50,8,-27
603743029,,81,9,3,-121,-31,-111,35,20,-48,17,36,-116
603743030,,18,-32,36,-122,6,42,2,-52,46,24,4,16
603743031,,-46,92,0,-112,-104,18,-88,18,-84,69,-84,80
603743032,,68,45,8,-123,-96,85,88,-16,-112,6,10,-53
603743033,,97,80,48,-31,53,44,0,-52,37,18,-12,-90
603743034,,60,5,-27,59,67,-101,-128,8,-93,32,98,91
603743035,,42,10,-88,8,-61,2,-124,2,-102,81,-64,16
603743036,,9,-96,-114,-48,2,40,-51,7,0,8,83,40
603743037,,81,3,71,-96,10,-60,96,24,89,32,108,57
603743038,,65,96,28,40,-124,32,9,65,1,-67,17,-92
603743039,,-116,-87,-110,119,-127,42,-46,-85,-15,-64,84,8
603744000,,-45,124,-70,119,-74,-18,-40,-53,17,88,79,55
603744001,,15,-100,-109,-85,-53,92,-49,81,-2,62,36,-50
603744002,,114,-13,29,80,46,49,-85,31,23,-9,-36,77
603744003,,-114,-21,-19,44,93,-53,2,-20,-3,-113,-14,-67
603744004,,-23,37,-26,-23,-44,115,117,-9,-22,-63,-1,115
603744005,,117,19,124,-105,59,-66,-66,-80,-22,-91,57,-38
603744006,,-68,-50,67,-34,-31,-123,117,46,5,122,-125,-96
603744007,,56,51,-128,-110,112,-94,-84,-64,0,96,58,64
603744008,,6,58,-124,0,34,2,2,4,2,-69,-102,106
603744009,,5,-123,66,44,112,76,-12,96,1,-48,64,-62
603744010,,-107,5,3,36,10,0,-46,21,-86,58,59,112
603744011,,38,12,40,-80,-60,24,110,15,96,2,-84,5
603744012,,88,41,-8,-123,72,-125,-107,-94,58,66,1,-100
603744013,,74,-114,77,66,-61,-63,45,-112,-62,13,17,-98
603744014,,6,-78,16,8,33,22,-127,113,1,-123,36,97
603744015,,-62,-111,-77,50,25,68,43,0,-52,0,-124,53
603744016,,16,66,-111,39,-114,32,0,10,-59,1,4,-110
603744017,,-46,4,33,76,16,-108,88,-100,-64,100,0,73
603744018,,-127,69,-120,77,10,-112,-47,10,17,107,4,57
603744019,,36,65,-11,-112,37,33,26,8,-87,38,115,3
603744020,,104,16,22,64,53,104,2,-126,123,8,68,-122
603744021,,-95,96,9,-63,66,-118,44,17,84,108,17,4
603744022,,41,-126,2,-88,-120,97,-91,97,67,80,-127,-34
603744023,,-111,32,18,-102,69,82,2,84,20,-107,-87,4
603744024,,-76,-54,116,81,-100,55,19,119,62,-121,-54,-96
603744025,,72,112,68,18,1,-115,-64,-123,60,-52,88,1
603744026,,69,-56,-18,16,36,35,12,-52,48,0,104,49
603744027,,1,-74,9,9,-110,-60,1,-24,-124,0,102,-30
603744028,,-32,8,96,-17,0,12,96,16,-124,-112,87,8
603744029,,26,16,2,4,-14,88,64,35,9,-110,-128,0
603744030,,10,77,12,99,-115,57,16,42,2,57,-126,8
603745000,,-128,20,32,17,-116,37,3,-75,65,1,16,16
603745001,,33,8,1,2,37,-62,2,-88,64,72,-119,-120
603745002,,64,33,49,12,4,-87,0,98,66,8,1,-48
603745003,,65,32,0,2,-111,64,-114,8,-116,-42,0,3
603745004,,25,40,16,8,17,12,-79,16,-100,-114,49,2
603745005,,8,-122,34,97,97,1,0,0,48,101,0,76
603745006,,4,65,-90,112,-94,2,116,0,0,16,68,65
603745007,,18,64,-55,4,64,0,8,-128,67,32,-50,16
603745008,,36,-52,0,48,0,38,68,104,9,2,35,12
603745009,,12,2,0,-61,20,20,1,13,37,33,38,2
603745010,,70,-112,-121,32,-54,-56,4,1,-128,0,72,-80
603745011,,-94,17,8,72,24,18,-32,-126,22,-128,16,-92
603745012,,16,-94,84,0,2,65,-112,86,42,12,-124,32
603745013,,8,19,-124,-121,64,-120,35,64,16,18,48,78
603745014,,-62,12,74,-116,40,48,88,6,32,0,2,1
603745015,,-79,64,88,-112,2,16,8,17,-128,-15,-56,33
603745016,,-111,20,-110,5,26,-94,-32,32,4,89,3,64
603745017,,-32,-45,4,64,17,-120,1,18,-16,6,81,-128
603745018,,105,0,-43,0,34,30,-119,-113,40,96,-48,65
603745019,,73,66,-124,14,5,-62,44,-46,-126,1,40,73
603745020,,-111,-52,0,8,42,-75,-92,105,84,-96,-104,-110
603745021,,-92,-114,-124,32,33,34,17,50,73,-112,6,0
603745022,,17,2,52,65,-110,-81,69,12,-128,14,-96,16
603745023,,34,29,0,-106,-120,86,2,4,27,64,78,106
603745024,,-100,64,10,-51,-64,64,21,37,-95,8,3,1
603745025,,4,-88,17,50,92,-71,-88,-44,99,1,17,-93
603745026,,-62,-117,39,20,22,1,16,-95,12,18,97,-88
603745027,,58,-107,114,116,-127,-63,99,0,-63,41,-76,29
603745028,,1,34,73,-126,73,-128,22,97,5,60,44,56
603745029,,-91,96,13,-94,-128,16,72,-127,-32,-47,8,-10
603745030,,-124,65,9,-16,64,72,-102,-110,17,-126,-46,4
603745031,,38,-32,-120,-76,-123,32,-116,18,74,-57,102,10
603745032,,106,37,-94,-127,57,74,62,90,86,-92,-90,43
603745033,,74,-104,-31,67,96,76,-62,-56,2,107,64,-46
603745034,,4,67,122,17,44,34,80,100,3,116,9,-84
603745035,,26,24,88,72,-76,49,103,0,-72,-120,-88,-106
603745036,,72,56,73,-55,106,4,-126,62,44,66,-59,4
603745037,,18,4,102,9,64,93,32,77,60,48,24,68
603745038,,81,33,18,62,-42,0,80,8,-106,-100,21,17
603745039,,4,54,-96,42,7,21,9,-127,0,7,2,101
603746000,,10,3,20,-52,6,91,-52,-96,-128,-94,-115,29
603746001,,-68,34,17,84,5,-72,1,-89,104,-87,8,-94
603746002,,-27,-48,-114,-29,-77,4,25,17,-106,-59,-45,-93
603746003,,81,49,-77,-126,4,6,48,-128,33,66,-30,74
603746004,,66,-88,8,58,72,-77,118,73,2,24,97,-60
603746005,,-94,-50,8,37,96,1,28,52,-42,-122,21,31
603746006,,-111,-99,-62,65,-45,-43,-91,90,13,53,-112,80
603746007,,13,69,-9,-122,14,-24,-30,-50,33,88,44,17
603746008,,100,12,101,56,-7,64,-54,58,124,66,26,-24
603746009,,26,114,104,25,-72,46,3,69,-37,61,102,36
603746010,,41,-71,-65,-16,-5,-30,-1,4,-119,-13,119,44
603746011,,-74,92,-50,-51,-97,-105,53,-2,60,17,-126,-24
603746012,,55,99,-41,-81,-126,125,104,28,-28,-65,125,83
603746013,,-39,-27,-15,-26,-84,-115,-107,-53,91,-36,-7,30
603746014,,-18,-102,19,52,116,54,-17,-13,-57,105,-69,-13
603746015,,93,-98,104,91,101,-7,-110,111,-78,110,70,-99
603746016,,-62,103,44,27,91,74,74,-79,127,-122,-116,-25
603746017,,97,-110,80,-32,10,8,-126,66,8,10,-78,44
603746018,,10,73,10,25,49,-10,33,-115,64,84,76,-61
603746019,,-108,36,-91,6,-60,1,92,48,-73,-95,1,16
603746020,,-118,9,-95,8,17,21,5,76,94,17,10,64
603746021,,36,-73,86,16,4,38,20,34,-128,-100,80,49
603746022,,-31,4,25,98,34,-127,-86,2,66,110,10,-128
603746023,,66,50,34,76,0,-13,-37,33,-124,17,-112,50
603746024,,9,82,-120,-72,-12,78,-128,8,52,64,85,9
603746025,,-111,8,64,-124,-50,-56,104,-43,64,0,37,14
603746026,,44,96,4,-63,80,8,80,19,-85,-26,72,92
603746027,,82,-119,-121,35,41,48,37,-56,41,-120,-95,-60
603746028,,20,-60,120,23,-117,0,2,-76,17,35,-90,-93
603747000,,81,-124,-91,45,-96,-54,72,43,22,-120,82,118
603747001,,60,48,66,65,26,125,66,-120,-94,-98,57,42
603747002,,-122,-93,-111,18,-126,80,-109,98,22,37,108,-127
603747003,,25,41,0,-124,-43,-124,0,112,52,66,-33,66
603747004,,104,8,92,-124,116,2,35,18,-47,-15,0,-56
603747005,,64,72,25,96,-62,-81,12,-94,8,64,66,27
603747006,,48,-30,-123,58,56,0,20,-48,65,22,-122,20
603747007,,-122,0,106,105,9,8,-16,-123,72,8,16,48
603747008,,-126,75,110,18,4,1,41,76,-88,79,32,-88
603747009,,-123,21,32,16,7,-64,-98,9,0,16,-128,5
603747010,,98,-44,-112,-57,65,52,65,21,-63,33,-127,-59
603747011,,9,22,2,-120,40,51,-92,4,47,-96,45,0
603747012,,61,-77,25,90,-67,-44,53,60,-3,-29,2,-84
603747013,,-18,-114,-63,-96,-26,-85,-54,-29,55,-116,-33,116
603747014,,106,100,-9,76,35,94,126,-69,-120,-101,92,27
603747015,,41,-2,86,-25,-64,43,-93,-1,126,-1,-95,-44
603747016,,-42,93,-86,-101,95,-3,-43,83,-101,71,-22,99
603747017,,-109,-77,111,61,-6,49,-104,-60,-62,112,119,-17
603747018,,-43,73,-68,-9,29,-58,111,12,101,60,-67,-101
603747019,,-111,-103,103,70,114,5,37,113,96,85,21,63
603747020,,70,-126,-112,90,1,-102,-40,-118,-58,78,90,120
603747021,,105,118,76,-111,76,100,38,-60,25,-96,-96,64
603747022,,38,44,48,-87,-84,57,2,22,15,-118,9,-121
603747023,,-104,65,-117,36,-109,-62,-39,41,-80,49,-26,-128
603747024,,85,51,-68,83,-122,96,-117,-39,-94,107,121,13
603747025,,-86,-52,67,-84,121,-97,116,38,93,-108,-122,-14
603747026,,42,8,81,64,81,108,121,-79,0,4,37,33
603747027,,-127,-73,-96,14,32,0,-124,78,65,-78,-104,-34
603747028,,84,64,14,-79,-114,-109,2,0,-66,73,66,0
603747029,,0,1,33,8,8,-128,-128,0,-128,64,0,0
603748000,,-5,47,-9,-1,-1,-1,31,125,-66,-19,91,86
603748001,,-66,-9,-3,-17,-20,-10,-1,-33,-41,-1,-67,-65
603748002,,-3,-38,-17,-98,-73,-1,-26,-1,-1,123,-25,-5
603748003,,79,-3,-34,121,-1,77,-1,-13,-5,-65,-2,-17
603748004,,-9,-1,59,-9,91,-69,-7,-82,109,-42,-1,-3
603748005,,-59,-55,116,-120,80,49,5,-1,-110,7,2,-98
603748006,,14,39,-120,16,105,67,-72,72,-63,40,73,-63
603748007,,102,74,25,71,5,89,-124,35,81,-31,-124,-17
603748008,,-128,39,-58,-63,-74,38,110,18,41,-107,-19,11
603748009,,-110,19,108,60,0,61,94,52,102,-72,25,38
603748010,,-30,-128,67,15,75,-114,48,-76,-88,85,16,32
603748011,,40,104,-93,-48,-75,-118,19,78,-106,66,106,112
603748012,,57,-112,17,-94,-22,112,-55,1,57,42,118,0
603748013,,85,116,18,40,12,-60,96,-55,68,78,-122,21
603748014,,25,-100,-84,119,-110,-128,-125,-128,14,-112,-79,-40
603748015,,32,24,9,0,-61,1,4,32,67,59,-120,-128
603748016,,-56,4,66,32,0,6,17,16,-96,0,5,65
603748017,,17,65,-128,-125,32,-32,32,-126,12,0,98,8
603748018,,4,32,48,28,20,0,8,69,0,-60,0,6
603748019,,2,-126,4,64,8,24,-62,8,16,0,16,48
603748020,,-124,34,21,98,-42,73,73,-125,-37,-127,67,-46
603748021,,-28,-52,-96,73,-125,-127,-46,44,30,-33,-80,38
603748022,,66,-98,-53,-124,92,106,36,81,0,6,-85,65
603748023,,41,38,5,-123,-78,20,-105,100,-20,-46,-20,-124
603748024,,74,-47,70,113,5,99,-24,52,-79,44,84,109
603748025,,-102,41,115,64,-128,-89,56,75,2,2,13,120
603748026,,57,-59,-84,60,41,22,20,-114,-15,104,0,-93
603748027,,37,16,122,43,100,-76,11,-96,74,104,37,-100
603748028,,-111,43,0,-98,27,-104,-127,90,36,-111,-38,10
603748029,,86,80,-104,-110,104,72,102,-111,5,53,18,17
603748030,,38,1,-121,12,0,3,52,-19,8,-32,109,3
603748031,,-112,-68,104,64,-78,12,1,2,-107,7,2,-84
603748032,,73,66,16,-77,77,-16,-54,16,98,24,-112,80
603749000,,-118,87,98,102,64,-109,-44,-44,104,60,42,66
603749001,,-55,-16,0,103,-95,33,12,11,90,65,54,-115
603749002,,20,46,-27,-120,30,-84,42,102,-123,98,-63,112
603749003,,50,-120,28,17,-97,74,-31,33,21,-118,-99,37
603749004,,101,1,-101,-104,96,84,19,-104,-94,-107,64,-102
603749005,,17,70,-96,75,-126,12,6,16,29,57,0,6
603749006,,-94,25,78,-80,104,3,-23,-64,64,66,-104,-39
603749007,,76,-96,17,4,21,-16,16,47,-94,-124,103,32
603749008,,-118,-104,24,3,16,39,4,-61,90,60,64,19
603749009,,1,39,65,64,43,-128,91,44,-96,-63,28,-124
603749010,,116,64,-90,-68,-60,88,-96,16,5,2,-93,104
603749011,,65,12,80,-127,-106,48,117,56,16,0,-105,5
603749012,,50,-126,-109,28,-56,41,101,-109,66,-2,0,-111
603749013,,42,-48,24,18,-88,-47,64,66,42,16,113,7
603749014,,36,5,100,13,7,-125,60,20,5,8,2,8
603749015,,-126,65,-61,3,19,32,-126,1,112,114,-8,26
603749016,,50,-25,0,72,28,-128,3,32,-60,47,34,-60
603749017,,12,26,13,44,97,84,-62,69,31,-127,96,120
603749018,,-103,-118,50,-16,-128,98,40,-67,-126,-110,24,46
603749019,,81,112,-118,4,105,9,-127,106,17,68,-118,-78
603749020,,9,17,36,-63,16,84,26,-116,-95,33,-115,65
603749021,,-60,32,-119,-94,68,-114,28,-64,-24,-115,4,-32
603749022,,-60,44,100,114,34,14,-128,2,12,64,69,0
603749023,,-35,-75,-5,-35,-18,62,123,-67,-72,94,31,118
603749024,,83,-14,-4,-1,82,-81,-115,-6,34,-17,-7,109
603749025,,-26,-18,-51,94,-59,-11,-26,120,-33,-8,-58,-53
603749026,,-69,-21,127,-96,-1,-47,-11,-57,127,23,63,-65
603749027,,-67,93,-78,-1,63,-33,94,-89,-27,-31,-19,-99
603749028,,110,31,7,35,-71,106,-69,95,-33,-65,-14,-14
603749029,,-47,-120,-56,0,-89,33,13,34,-92,80,74,32
603749030,,10,68,0,-52,8,46,8,-112,1,76,69,1
603749031,,33,100,40,80,0,8,96,16,-117,-112,-122,18
603749032,,66,33,16,32,-92,-127,33,102,65,-86,2,5
603749033,,4,16,-123,68,16,48,8,73,52,3,112,9
603749034,,-111,56,18,0,0,-114,-123,48,110,17,20,16
603749035,,2,67,44,-126,64,-128,22,-128,16,4,-96,0
603749036,,40,0,34,-109,18,68,-62,12,0,96,0,16
603749037,,4,-120,67,35,-46,0,0,-120,10,12,1,-56
603749038,,-120,19,16,8,73,1,18,67,-64,34,24,-22
603749039,,4,-122,-63,41,8,80,48,0,16,-127,-128,-26
603749040,,112,0,4,20,37,82,-64,5,0,0,41,4
603750000,,40,25,98,-120,91,67,4,15,-110,68,-60,-22
603750001,,-111,-64,13,117,-96,-124,-31,-32,76,51,32,0
603750002,,70,38,-112,2,4,56,26,16,33,-120,27,21
603750003,,8,39,-108,22,38,22,8,98,-116,86,-94,48
603750004,,-123,80,96,73,16,41,83,-128,65,-87,4,-52
603750005,,114,-120,11,-96,-55,-64,-92,29,50,0,89,3
603750006,,6,83,68,112,-87,69,34,9,-72,10,0,-78
603750007,,-24,32,18,-114,66,48,-119,2,2,-95,-99,13
603750008,,17,-116,-87,1,20,-118,84,-12,69,84,98,64
603750009,,97,-96,105,12,5,-63,0,0,35,45,-86,85
603750010,,-108,80,18,-32,82,32,38,60,-124,66,85,34
603750011,,10,15,-124,19,-88,30,-39,-61,88,-112,0,-120
603751000,,-35,81,-121,-31,-106,-52,17,114,-2,122,96,-58
603751001,,90,-84,-58,121,-63,61,-82,-54,6,49,109,-71
603751002,,-110,59,-79,-42,-10,52,-94,-71,-65,-121,107,54
603751003,,53,70,-118,30,9,-125,68,-11,3,-106,-100,-20
603751004,,-91,15,100,35,-91,-119,15,101,-79,-108,-109,73
603751005,,97,-55,125,72,94,114,-6,-107,72,72,-106,83
603751006,,42,-12,122,-115,41,111,113,10,73,-17,24,-69
603751007,,-50,-78,25,-74,122,-46,-35,14,-12,105,-25,4
603751008,,4,-52,1,68,-58,-112,-51,-60,-42,14,18,-62
603751009,,18,0,38,-93,37,35,50,0,1,104,-95,-7
603751010,,-56,19,-58,20,0,8,1,-80,73,-44,16,5
603751011,,41,-80,80,1,-102,22,-128,42,38,-127,-50,2
603751012,,18,7,-103,104,40,73,6,19,56,19,9,16
603751013,,-27,104,40,-102,81,-28,120,77,-128,32,100,44
603751014,,-60,88,5,7,1,56,12,65,5,97,4,96
603751015,,17,-127,-104,96,-72,-59,-63,52,18,6,35,-115
603751016,,42,38,98,-104,70,2,50,-118,-24,-104,-40,18
603752000,,68,66,99,-72,-128,66,75,2,105,15,-3,17
603752001,,25,-88,16,5,55,32,-128,-83,2,96,0,-50
603752002,,-94,21,-116,66,72,-99,52,80,-108,-112,2,32
603752003,,66,7,-110,-127,74,0,-126,18,-124,-124,12,57
603752004,,44,32,77,20,-111,123,49,-87,41,48,99,-128
603752005,,-111,-40,32,106,36,-124,76,68,82,75,-112,70
603752006,,-58,57,6,-125,74,-116,91,-5,107,53,-102,56
603752007,,57,-58,-7,124,-75,115,-92,4,-108,-54,101,-57
603752008,,72,54,-87,1,80,16,-126,100,-60,4,97,44
603752009,,37,96,-112,78,96,-61,52,18,0,-62,-95,-128
603752010,,18,17,24,-11,-122,96,-118,8,-13,33,22,-47
603752011,,1,-121,36,0,41,-114,37,-29,4,-34,70,18
603752012,,-78,8,71,-110,-105,25,64,-108,10,9,-120,68
603752013,,-52,-56,66,40,8,36,89,9,57,48,24,43
603752014,,82,92,96,101,-103,22,33,1,70,66,35,51
603752015,,40,35,24,24,0,33,-34,-110,-127,-79,-116,68
603752016,,-123,-128,-121,-126,102,-56,0,108,56,12,80,-120
603752017,,-54,-66,-68,-45,40,8,-14,-126,4,-85,-108,-55
603752018,,-90,-39,51,104,-42,-121,41,-6,114,4,-128,-115
603752019,,37,30,-87,110,-20,63,-40,68,-120,-1,-98,94
603752020,,89,103,78,-72,109,74,7,116,-57,77,43,120
603752021,,-95,-75,-81,85,-106,81,-56,-46,-37,-40,-6,4
603752022,,61,-86,114,-92,3,-23,-9,47,57,-44,120,22
603752023,,-14,70,5,48,-41,-16,29,61,-44,103,101,-7
603752024,,-50,97,-59,-121,-103,-74,-14,13,61,-80,-61,55
603752025,,85,-111,-40,95,41,-92,14,-39,-85,18,45,-94
603752026,,26,72,82,-117,114,95,37,-93,102,43,87,-29
603752027,,77,-89,-10,-68,-81,46,79,-4,-8,-1,105,127
603752028,,-11,126,101,-41,-6,-1,-78,19,-15,-115,123,-54
603752029,,-37,-11,-85,-6,24,-37,-3,-67,31,-46,-17,61
603752030,,-69,-50,-38,-9,-9,-108,-107,-2,-34,55,-98,-78
603752031,,62,-69,63,75,-27,127,127,75,103,108,-41,-59
603752032,,-26,89,-35,45,95,-31,-22,-25,-81,-5,-76,-1
603752033,,125,-24,123,52,-41,-1,-24,-101,63,-9,-2,-35
603752034,,-66,-105,-121,-49,60,-39,-105,-3,-4,-33,41,119
603752035,,-61,127,-4,-5,-21,38,127,102,-61,40,-41,-86
603753000,,-83,88,20,23,-108,-89,-42,-82,107,88,73,52
603753001,,82,-89,-21,-24,107,88,41,81,-108,-89,-74,-53
603753002,,-126,-126,43,-110,48,32,20,64,16,12,-89,-96
603753003,,-88,17,64,108,-121,42,34,91,-103,65,112,0
603753004,,10,37,86,19,1,84,-121,-96,104,3,2,92
603753005,,37,124,-96,-64,2,-60,104,5,-96,-92,-119,-99
603753006,,81,72,25,13,76,3,24,-100,70,56,0,3
603753007,,84,-126,-124,32,-8,-103,-63,34,7,-46,92,98
603753008,,17,113,-128,0,107,-124,86,24,72,39,-96,116
603753009,,-62,-115,10,68,6,17,-92,-61,-86,80,48,-118
603753010,,-62,16,-56,54,-73,-64,9,57,96,0,2,-127
603753011,,40,6,20,-128,-64,-93,57,13,0,-107,77,0
603753012,,81,3,-60,113,85,90,-128,4,-79,123,104,122
603753013,,-56,-63,85,-118,-96,29,67,74,68,76,63,5
603753014,,4,-104,32,67,-93,96,2,-112,82,8,80,-56
603753015,,42,-92,53,-51,4,22,68,-96,-122,-124,6,-109
603753016,,44,106,17,0,8,37,60,68,-117,-88,-111,36
603753017,,38,22,-94,-96,88,72,-64,102,5,-126,-117,32
603753018,,17,32,43,58,24,-118,10,48,25,66,-64,6
603753019,,-107,72,74,29,0,32,-79,-125,52,49,4,89
603754000,,38,18,11,64,82,85,5,-44,59,75,-32,69
603754001,,6,42,122,127,20,36,4,-21,64,84,-110,46
603754002,,57,84,-64,-121,36,-96,-8,40,-76,-125,61,24
603754003,,-48,-27,-91,16,-87,11,75,19,4,36,65,-16
603754004,,-55,-119,20,-88,-53,-38,-78,4,-53,-72,14,-125
603754005,,-102,79,-19,-47,-97,-4,-25,-79,-89,111,-89,-35
603754006,,109,-69,114,-81,121,39,126,95,126,-67,121,50
603754007,,-9,-12,-97,126,-26,-37,-103,-18,-39,-46,-34,-17
603754008,,16,0,4,0,8,32,-128,32,0,8,0,0
603754009,,9,88,2,30,24,24,80,-39,24,-90,3,4
603754010,,82,33,-28,-127,-94,-95,6,34,-59,24,108,-63
603754011,,-92,-122,25,96,69,70,-87,4,34,65,-112,58
603754012,,0,-53,-92,-10,33,64,69,12,-111,-16,113,64
603754013,,41,9,6,-96,76,89,-94,88,-28,4,38,-96
603754014,,68,97,-56,57,-21,6,12,32,48,18,-124,100
603754015,,28,48,59,5,-124,12,36,-94,64,12,89,68
603754016,,98,-64,82,2,24,-121,88,30,19,-126,54,-108
603754017,,-47,18,1,-44,16,24,59,-111,12,-21,66,1
603754018,,-87,44,0,2,3,-93,-62,97,-117,16,-128,27
603754019,,18,6,37,8,50,-16,-112,3,100,109,9,11
603754020,,-122,-108,-40,73,-60,32,1,-60,10,1,-120,-70
603755000,,-86,-93,91,98,18,95,-39,78,-13,4,-125,-57
603755001,,-7,20,100,123,5,109,99,-111,-8,84,-126,50
603755002,,6,-21,-101,-124,-6,-110,-100,110,7,-85,125,-51
603840000,,-58,82,-88,97,-4,-51,78,-13,49,-100,13,-4
603840001,,57,-83,87,-98,3,50,-79,12,-50,99,-14,3
603840002,,-7,-14,-6,95,-9,111,-5,-65,-17,-2,79,-17
603840003,,-17,-113,-97,-1,111,-33,-17,95,-77,-85,-2,-7
603840004,,-41,-1,-3,-74,-65,-13,-76,-18,127,119,-3,-41
603840005,,-65,127,111,-17,-6,-66,-33,-5,-1,-3,-9,-66
603840006,,126,-3,-9,-7,-35,-3,127,-11,-36,-33,-69,127
603840007,,20,78,68,-35,9,8,23,-127,-96,91,47,-110
603840008,,-30,-128,-80,32,-64,22,-120,90,75,36,80,72
603840009,,9,49,11,2,54,-31,96,36,20,-128,-128,37
603840010,,0,-64,99,97,-128,16,2,6,70,22,10,-96
603840011,,73,40,-128,-128,34,-96,101,25,-127,-96,0,4
603840012,,20,17,0,22,81,14,-112,96,8,65,116,17
603840013,,-94,6,28,8,12,65,8,-128,48,8,-127,74
603840014,,2,-42,0,50,4,-116,4,0,21,98,68,38
603840015,,-127,-118,-127,-116,0,0,34,-66,96,-95,16,88
603840016,,12,1,40,-128,-72,96,50,0,-120,0,-104,-123
603840017,,24,40,2,32,-61,25,0,97,5,68,0,0
603840018,,97,0,12,25,57,2,24,18,0,11,45,1
603840019,,64,36,21,65,0,-121,1,4,8,24,66,16
603840020,,-94,64,82,4,68,0,-60,1,34,-124,-128,106
603840021,,20,17,-32,66,2,112,-55,-56,-46,16,35,-128
603840022,,88,84,-88,115,16,96,108,-120,120,-24,80,124
603840023,,-124,34,19,-24,-92,44,-111,68,-125,43,-120,-94
603840024,,9,-128,36,-122,26,-106,-80,-77,8,-108,77,5
603840025,,81,-119,-63,0,73,11,7,18,-124,1,50,73
603840026,,34,78,90,16,-123,-127,2,0,83,70,38,-126
603840027,,-90,49,4,13,98,80,72,109,36,16,-127,16
603840028,,22,69,88,84,20,16,24,-68,88,16,39,0
603840029,,68,-117,-127,-89,1,48,8,8,-77,58,36,48
603840030,,82,121,2,-40,44,12,88,0,32,16,65,45
603840031,,49,-86,16,65,1,-59,96,107,121,10,52,-30
603840032,,98,64,22,1,116,112,2,65,-42,64,-56,-77
603840033,,114,32,-91,33,17,-61,84,82,-29,-63,-78,2
603840034,,28,-55,84,72,8,48,-86,-45,4,76,88,70
603840035,,-118,71,-112,21,-71,36,88,-61,3,120,8,-24
603840036,,17,-126,122,40,-78,71,97,-95,4,-126,36,116
603840037,,76,6,-107,18,-26,35,6,-100,66,1,75,0
603840038,,9,-108,-20,-96,115,-120,-91,66,9,13,36,-123
603840039,,76,16,38,0,4,-128,-95,10,-120,-90,-31,1
603840040,,-127,2,-53,38,66,-113,1,52,21,64,-128,80
603840041,,41,5,32,45,-124,-60,-42,12,126,16,18,-111
603840042,,32,-29,3,14,8,121,36,48,45,-104,42,12
603840043,,-54,8,40,21,-100,66,55,-112,0,11,-117,-52
603840044,,-108,32,0,92,-30,18,-128,-32,-128,55,9,-128
603840045,,-122,24,73,-120,3,0,120,20,-60,-126,-111,41
603840046,,-126,-102,40,2,91,39,-124,32,40,-123,-122,90
603840047,,41,44,1,-64,76,74,-106,12,64,20,16,6
603840048,,-60,112,-112,-46,0,-116,-125,97,-107,47,80,-107
603840049,,-80,33,13,32,0,24,11,-115,16,97,-60,73
603840050,,33,-108,98,-6,-127,41,65,3,-86,-32,4,10
603840051,,1,84,-58,-125,-22,-112,8,6,2,-28,91,50
603841000,,103,-39,-67,-83,-49,121,-25,62,-23,11,123,78
603841001,,-36,63,-37,-14,114,-10,90,-13,-74,-11,-59,-69
603841002,,-69,-26,102,95,-67,-113,-67,-51,95,-2,-66,-11
603841003,,-18,119,59,61,-43,-35,-9,119,-116,-88,127,-2
603841004,,-77,-34,-57,-14,42,119,111,-115,123,-9,-75,41
603841005,,93,-87,-4,-49,-1,-86,-104,-6,-9,95,-54,-41
603841006,,14,31,-13,36,-58,-13,35,-48,-101,18,-53,-94
