Row ID;Row Name;correctStrength
31010400;Marred Leather Shield [Fire];28
31010500;Marred Leather Shield [Flame Art];14
31010600;Marred Leather Shield [Lightning];8
31010700;Marred Leather Shield [Sacred];18
31010800;Marred Leather Shield [Magic];16
31010900;Marred Leather Shield [Cold];36
31011000;Marred Leather Shield [Poison];38
31011100;Marred Leather Shield [Blood];38
31011200;Marred Leather Shield [Occult];38
31020000;Marred Wooden Shield;40
31020100;Marred Wooden Shield [Heavy];36
31020200;Marred Wooden Shield [Keen];8
31020300;Marred Wooden Shield [Quality];40
31020400;Marred Wooden Shield [Fire];28
31020500;Marred Wooden Shield [Flame Art];14
31020600;Marred Wooden Shield [Lightning];8
31020700;Marred Wooden Shield [Sacred];18
31020800;Marred Wooden Shield [Magic];16
31020900;Marred Wooden Shield [Cold];36
31021000;Marred Wooden Shield [Poison];38
31021100;Marred Wooden Shield [Blood];38
31021200;Marred Wooden Shield [Occult];38
31030000;Banished Knight's Shield;40
31030100;Banished Knight's Shield [Heavy];36
31030200;Banished Knight's Shield [Keen];8
31030300;Banished Knight's Shield [Quality];40
31030400;Banished Knight's Shield [Fire];28
31030500;Banished Knight's Shield [Flame Art];14
31030600;Banished Knight's Shield [Lightning];8
31030700;Banished Knight's Shield [Sacred];18
31030800;Banished Knight's Shield [Magic];16
31030900;Banished Knight's Shield [Cold];36
31031000;Banished Knight's Shield [Poison];38
31031100;Banished Knight's Shield [Blood];38
31031200;Banished Knight's Shield [Occult];38
31040000;Albinauric Shield;40
31040100;Albinauric Shield [Heavy];36
31040200;Albinauric Shield [Keen];8
31040300;Albinauric Shield [Quality];40
31040400;Albinauric Shield [Fire];28
31040500;Albinauric Shield [Flame Art];14
31040600;Albinauric Shield [Lightning];8
31040700;Albinauric Shield [Sacred];18
31040800;Albinauric Shield [Magic];16
31040900;Albinauric Shield [Cold];36
31041000;Albinauric Shield [Poison];38
31041100;Albinauric Shield [Blood];38
31041200;Albinauric Shield [Occult];38
31050000;Sun Realm Shield;40
31050100;Sun Realm Shield [Heavy];36
31050200;Sun Realm Shield [Keen];8
31050300;Sun Realm Shield [Quality];40
31050400;Sun Realm Shield [Fire];28
31050500;Sun Realm Shield [Flame Art];14
31050600;Sun Realm Shield [Lightning];8
31050700;Sun Realm Shield [Sacred];18
31050800;Sun Realm Shield [Magic];16
31050900;Sun Realm Shield [Cold];36
31051000;Sun Realm Shield [Poison];38
31051100;Sun Realm Shield [Blood];38
31051200;Sun Realm Shield [Occult];38
31060000;Silver Mirrorshield;40
31060100;Silver Mirrorshield [Heavy];48
31060200;Silver Mirrorshield [Keen];20
31060300;Silver Mirrorshield [Quality];52
31060400;Silver Mirrorshield [Fire];30
31060500;Silver Mirrorshield [Flame Art];10
31060600;Silver Mirrorshield [Lightning];10
31060700;Silver Mirrorshield [Sacred];10
31060800;Silver Mirrorshield [Magic];10
31060900;Silver Mirrorshield [Cold];38
31061000;Silver Mirrorshield [Poison];38
31061100;Silver Mirrorshield [Blood];38
31061200;Silver Mirrorshield [Occult];16
31070000;Round Shield;40
31070100;Round Shield [Heavy];36
31070200;Round Shield [Keen];8
31070300;Round Shield [Quality];40
31070400;Round Shield [Fire];28
31070500;Round Shield [Flame Art];14
31070600;Round Shield [Lightning];8
31070700;Round Shield [Sacred];18
31070800;Round Shield [Magic];16
31070900;Round Shield [Cold];36
31071000;Round Shield [Poison];38
31071100;Round Shield [Blood];38
31071200;Round Shield [Occult];38
31080000;Scorpion Kite Shield;40
31080100;Scorpion Kite Shield [Heavy];36
31080200;Scorpion Kite Shield [Keen];8
31080300;Scorpion Kite Shield [Quality];40
31080400;Scorpion Kite Shield [Fire];28
31080500;Scorpion Kite Shield [Flame Art];14
31080600;Scorpion Kite Shield [Lightning];8
31080700;Scorpion Kite Shield [Sacred];18
31080800;Scorpion Kite Shield [Magic];16
31080900;Scorpion Kite Shield [Cold];36
31081000;Scorpion Kite Shield [Poison];38
31081100;Scorpion Kite Shield [Blood];38
31081200;Scorpion Kite Shield [Occult];38
31090000;Twinbird Kite Shield;40
31090100;Twinbird Kite Shield [Heavy];36
31090200;Twinbird Kite Shield [Keen];8
31090300;Twinbird Kite Shield [Quality];40
31090400;Twinbird Kite Shield [Fire];28
31090500;Twinbird Kite Shield [Flame Art];14
31090600;Twinbird Kite Shield [Lightning];8
31090700;Twinbird Kite Shield [Sacred];18
31090800;Twinbird Kite Shield [Magic];16
31090900;Twinbird Kite Shield [Cold];36
31091000;Twinbird Kite Shield [Poison];38
31091100;Twinbird Kite Shield [Blood];38
31091200;Twinbird Kite Shield [Occult];38
31100000;Blue-Gold Kite Shield;40
31100100;Blue-Gold Kite Shield [Heavy];36
31100200;Blue-Gold Kite Shield [Keen];8
31100300;Blue-Gold Kite Shield [Quality];40
31100400;Blue-Gold Kite Shield [Fire];28
31100500;Blue-Gold Kite Shield [Flame Art];14
31100600;Blue-Gold Kite Shield [Lightning];8
31100700;Blue-Gold Kite Shield [Sacred];18
31100800;Blue-Gold Kite Shield [Magic];16
31100900;Blue-Gold Kite Shield [Cold];36
31101000;Blue-Gold Kite Shield [Poison];38
31101100;Blue-Gold Kite Shield [Blood];38
31101200;Blue-Gold Kite Shield [Occult];38
31130000;Brass Shield;40
31130100;Brass Shield [Heavy];36
31130200;Brass Shield [Keen];8
31130300;Brass Shield [Quality];40
31130400;Brass Shield [Fire];28
31130500;Brass Shield [Flame Art];14
31130600;Brass Shield [Lightning];8
31130700;Brass Shield [Sacred];18
31130800;Brass Shield [Magic];16
31130900;Brass Shield [Cold];36
31131000;Brass Shield [Poison];38
31131100;Brass Shield [Blood];38
31131200;Brass Shield [Occult];38
31140000;Great Turtle Shell;40
31140100;Great Turtle Shell [Heavy];36
31140200;Great Turtle Shell [Keen];8
31140300;Great Turtle Shell [Quality];40
31140400;Great Turtle Shell [Fire];28
31140500;Great Turtle Shell [Flame Art];14
31140600;Great Turtle Shell [Lightning];8
31140700;Great Turtle Shell [Sacred];18
31140800;Great Turtle Shell [Magic];16
31140900;Great Turtle Shell [Cold];36
31141000;Great Turtle Shell [Poison];38
31141100;Great Turtle Shell [Blood];38
31141200;Great Turtle Shell [Occult];38
31170000;Shield of the Guilty;40
31170100;Shield of the Guilty [Heavy];36
31170200;Shield of the Guilty [Keen];8
31170300;Shield of the Guilty [Quality];40
31170400;Shield of the Guilty [Fire];28
31170500;Shield of the Guilty [Flame Art];14
31170600;Shield of the Guilty [Lightning];8
31170700;Shield of the Guilty [Sacred];18
31170800;Shield of the Guilty [Magic];16
31170900;Shield of the Guilty [Cold];36
31171000;Shield of the Guilty [Poison];38
31171100;Shield of the Guilty [Blood];38
31171200;Shield of the Guilty [Occult];38
31190000;Carian Knight's Shield;40
31190100;Carian Knight's Shield [Heavy];38
31190200;Carian Knight's Shield [Keen];14
31190300;Carian Knight's Shield [Quality];44
31190400;Carian Knight's Shield [Fire];35
31190500;Carian Knight's Shield [Flame Art];8
31190600;Carian Knight's Shield [Lightning];14
31190700;Carian Knight's Shield [Sacred];8
31190800;Carian Knight's Shield [Magic];4
31190900;Carian Knight's Shield [Cold];36
31191000;Carian Knight's Shield [Poison];38
31191100;Carian Knight's Shield [Blood];38
31191200;Carian Knight's Shield [Occult];38
31230000;Large Leather Shield;40
31230100;Large Leather Shield [Heavy];36
31230200;Large Leather Shield [Keen];8
31230300;Large Leather Shield [Quality];40
31230400;Large Leather Shield [Fire];28
31230500;Large Leather Shield [Flame Art];14
31230600;Large Leather Shield [Lightning];8
31230700;Large Leather Shield [Sacred];18
31230800;Large Leather Shield [Magic];16
31230900;Large Leather Shield [Cold];36
31231000;Large Leather Shield [Poison];38
31231100;Large Leather Shield [Blood];38
31231200;Large Leather Shield [Occult];38
31240000;Horse Crest Wooden Shield;40
31240100;Horse Crest Wooden Shield [Heavy];36
31240200;Horse Crest Wooden Shield [Keen];8
31240300;Horse Crest Wooden Shield [Quality];40
31240400;Horse Crest Wooden Shield [Fire];28
31240500;Horse Crest Wooden Shield [Flame Art];14
31240600;Horse Crest Wooden Shield [Lightning];8
31240700;Horse Crest Wooden Shield [Sacred];18
31240800;Horse Crest Wooden Shield [Magic];16
31240900;Horse Crest Wooden Shield [Cold];36
31241000;Horse Crest Wooden Shield [Poison];38
31241100;Horse Crest Wooden Shield [Blood];38
31241200;Horse Crest Wooden Shield [Occult];38
31250000;Candletree Wooden Shield;40
31250100;Candletree Wooden Shield [Heavy];36
31250200;Candletree Wooden Shield [Keen];8
31250300;Candletree Wooden Shield [Quality];40
31250400;Candletree Wooden Shield [Fire];28
31250500;Candletree Wooden Shield [Flame Art];14
31250600;Candletree Wooden Shield [Lightning];8
31250700;Candletree Wooden Shield [Sacred];18
31250800;Candletree Wooden Shield [Magic];16
31250900;Candletree Wooden Shield [Cold];36
31251000;Candletree Wooden Shield [Poison];38
31251100;Candletree Wooden Shield [Blood];38
31251200;Candletree Wooden Shield [Occult];38
31260000;Flame Crest Wooden Shield;40
31260100;Flame Crest Wooden Shield [Heavy];36
31260200;Flame Crest Wooden Shield [Keen];8
31260300;Flame Crest Wooden Shield [Quality];40
31260400;Flame Crest Wooden Shield [Fire];28
31260500;Flame Crest Wooden Shield [Flame Art];14
31260600;Flame Crest Wooden Shield [Lightning];8
31260700;Flame Crest Wooden Shield [Sacred];18
31260800;Flame Crest Wooden Shield [Magic];16
31260900;Flame Crest Wooden Shield [Cold];36
31261000;Flame Crest Wooden Shield [Poison];38
31261100;Flame Crest Wooden Shield [Blood];38
31261200;Flame Crest Wooden Shield [Occult];38
31270000;Hawk Crest Wooden Shield;40
31270100;Hawk Crest Wooden Shield [Heavy];36
31270200;Hawk Crest Wooden Shield [Keen];8
31270300;Hawk Crest Wooden Shield [Quality];40
31270400;Hawk Crest Wooden Shield [Fire];28
31270500;Hawk Crest Wooden Shield [Flame Art];14
31270600;Hawk Crest Wooden Shield [Lightning];8
31270700;Hawk Crest Wooden Shield [Sacred];18
31270800;Hawk Crest Wooden Shield [Magic];16
31270900;Hawk Crest Wooden Shield [Cold];36
31271000;Hawk Crest Wooden Shield [Poison];38
31271100;Hawk Crest Wooden Shield [Blood];38
31271200;Hawk Crest Wooden Shield [Occult];38
31280000;Beast Crest Heater Shield;40
31280100;Beast Crest Heater Shield [Heavy];36
31280200;Beast Crest Heater Shield [Keen];8
31280300;Beast Crest Heater Shield [Quality];40
31280400;Beast Crest Heater Shield [Fire];28
31280500;Beast Crest Heater Shield [Flame Art];14
31280600;Beast Crest Heater Shield [Lightning];8
31280700;Beast Crest Heater Shield [Sacred];18
31280800;Beast Crest Heater Shield [Magic];16
31280900;Beast Crest Heater Shield [Cold];36
31281000;Beast Crest Heater Shield [Poison];38
31281100;Beast Crest Heater Shield [Blood];38
31281200;Beast Crest Heater Shield [Occult];38
31290000;Red Crest Heater Shield;40
31290100;Red Crest Heater Shield [Heavy];36
31290200;Red Crest Heater Shield [Keen];8
31290300;Red Crest Heater Shield [Quality];40
31290400;Red Crest Heater Shield [Fire];28
31290500;Red Crest Heater Shield [Flame Art];14
31290600;Red Crest Heater Shield [Lightning];8
31290700;Red Crest Heater Shield [Sacred];18
31290800;Red Crest Heater Shield [Magic];16
31290900;Red Crest Heater Shield [Cold];36
31291000;Red Crest Heater Shield [Poison];38
31291100;Red Crest Heater Shield [Blood];38
31291200;Red Crest Heater Shield [Occult];38
31300000;Blue Crest Heater Shield;40
31300100;Blue Crest Heater Shield [Heavy];36
31300200;Blue Crest Heater Shield [Keen];8
31300300;Blue Crest Heater Shield [Quality];40
31300400;Blue Crest Heater Shield [Fire];28
31300500;Blue Crest Heater Shield [Flame Art];14
31300600;Blue Crest Heater Shield [Lightning];8
31300700;Blue Crest Heater Shield [Sacred];18
31300800;Blue Crest Heater Shield [Magic];16
31300900;Blue Crest Heater Shield [Cold];36
31301000;Blue Crest Heater Shield [Poison];38
31301100;Blue Crest Heater Shield [Blood];38
31301200;Blue Crest Heater Shield [Occult];38
31310000;Eclipse Crest Heater Shield;40
31310100;Eclipse Crest Heater Shield [Heavy];36
31310200;Eclipse Crest Heater Shield [Keen];8
31310300;Eclipse Crest Heater Shield [Quality];40
31310400;Eclipse Crest Heater Shield [Fire];28
31310500;Eclipse Crest Heater Shield [Flame Art];14
31310600;Eclipse Crest Heater Shield [Lightning];8
31310700;Eclipse Crest Heater Shield [Sacred];18
31310800;Eclipse Crest Heater Shield [Magic];16
31310900;Eclipse Crest Heater Shield [Cold];36
31311000;Eclipse Crest Heater Shield [Poison];38
31311100;Eclipse Crest Heater Shield [Blood];38
31311200;Eclipse Crest Heater Shield [Occult];38
31320000;Inverted Hawk Heater Shield;40
31320100;Inverted Hawk Heater Shield [Heavy];36
31320200;Inverted Hawk Heater Shield [Keen];8
31320300;Inverted Hawk Heater Shield [Quality];40
31320400;Inverted Hawk Heater Shield [Fire];28
31320500;Inverted Hawk Heater Shield [Flame Art];14
31320600;Inverted Hawk Heater Shield [Lightning];8
31320700;Inverted Hawk Heater Shield [Sacred];18
31320800;Inverted Hawk Heater Shield [Magic];16
31320900;Inverted Hawk Heater Shield [Cold];36
31321000;Inverted Hawk Heater Shield [Poison];38
31321100;Inverted Hawk Heater Shield [Blood];38
31321200;Inverted Hawk Heater Shield [Occult];38
31330000;Heater Shield;40
31330100;Heater Shield [Heavy];36
31330200;Heater Shield [Keen];8
31330300;Heater Shield [Quality];40
31330400;Heater Shield [Fire];28
31330500;Heater Shield [Flame Art];14
31330600;Heater Shield [Lightning];8
31330700;Heater Shield [Sacred];18
31330800;Heater Shield [Magic];16
31330900;Heater Shield [Cold];36
31331000;Heater Shield [Poison];38
31331100;Heater Shield [Blood];38
31331200;Heater Shield [Occult];38
31340000;Black Leather Shield;40
31340100;Black Leather Shield [Heavy];36
31340200;Black Leather Shield [Keen];8
31340300;Black Leather Shield [Quality];40
31340400;Black Leather Shield [Fire];28
31340500;Black Leather Shield [Flame Art];14
31340600;Black Leather Shield [Lightning];8
31340700;Black Leather Shield [Sacred];18
31340800;Black Leather Shield [Magic];16
31340900;Black Leather Shield [Cold];36
31341000;Black Leather Shield [Poison];38
31341100;Black Leather Shield [Blood];38
31341200;Black Leather Shield [Occult];38
32000000;Dragon Towershield;50
32000100;Dragon Towershield [Heavy];42
32000200;Dragon Towershield [Keen];10
32000300;Dragon Towershield [Quality];47
32000400;Dragon Towershield [Fire];27
32000500;Dragon Towershield [Flame Art];20
32000600;Dragon Towershield [Lightning];10
32000700;Dragon Towershield [Sacred];20
32000800;Dragon Towershield [Magic];15
32000900;Dragon Towershield [Cold];45
32001000;Dragon Towershield [Poison];47
32001100;Dragon Towershield [Blood];47
32001200;Dragon Towershield [Occult];47
32020000;Distinguished Greatshield;50
32020100;Distinguished Greatshield [Heavy];42
32020200;Distinguished Greatshield [Keen];10
32020300;Distinguished Greatshield [Quality];47
32020400;Distinguished Greatshield [Fire];27
32020500;Distinguished Greatshield [Flame Art];20
32020600;Distinguished Greatshield [Lightning];10
32020700;Distinguished Greatshield [Sacred];20
32020800;Distinguished Greatshield [Magic];15
32020900;Distinguished Greatshield [Cold];45
32021000;Distinguished Greatshield [Poison];47
32021100;Distinguished Greatshield [Blood];47
32021200;Distinguished Greatshield [Occult];47
32030000;Crucible Hornshield;50
32030100;Crucible Hornshield [Heavy];60
32030200;Crucible Hornshield [Keen];25
32030300;Crucible Hornshield [Quality];65
32030400;Crucible Hornshield [Fire];37
32030500;Crucible Hornshield [Flame Art];12
32030600;Crucible Hornshield [Lightning];12
32030700;Crucible Hornshield [Sacred];12
32030800;Crucible Hornshield [Magic];12
32030900;Crucible Hornshield [Cold];47
32031000;Crucible Hornshield [Poison];47
32031100;Crucible Hornshield [Blood];47
32031200;Crucible Hornshield [Occult];20
32040000;Dragonclaw Shield;40
32040100;Dragonclaw Shield [Heavy];48
32040200;Dragonclaw Shield [Keen];20
32040300;Dragonclaw Shield [Quality];52
32040400;Dragonclaw Shield [Fire];30
32040500;Dragonclaw Shield [Flame Art];10
32040600;Dragonclaw Shield [Lightning];10
32040700;Dragonclaw Shield [Sacred];10
32040800;Dragonclaw Shield [Magic];10
32040900;Dragonclaw Shield [Cold];38
32041000;Dragonclaw Shield [Poison];38
32041100;Dragonclaw Shield [Blood];38
32041200;Dragonclaw Shield [Occult];16
32050000;Briar Greatshield;50
32050100;Briar Greatshield [Heavy];42
32050200;Briar Greatshield [Keen];10
32050300;Briar Greatshield [Quality];47
32050400;Briar Greatshield [Fire];27
32050500;Briar Greatshield [Flame Art];20
32050600;Briar Greatshield [Lightning];10
32050700;Briar Greatshield [Sacred];20
32050800;Briar Greatshield [Magic];15
32050900;Briar Greatshield [Cold];45
32051000;Briar Greatshield [Poison];47
32051100;Briar Greatshield [Blood];47
32051200;Briar Greatshield [Occult];47
32080000;Erdtree Greatshield;50
32080100;Erdtree Greatshield [Heavy];60
32080200;Erdtree Greatshield [Keen];25
32080300;Erdtree Greatshield [Quality];65
32080400;Erdtree Greatshield [Fire];37
32080500;Erdtree Greatshield [Flame Art];12
32080600;Erdtree Greatshield [Lightning];12
32080700;Erdtree Greatshield [Sacred];12
32080800;Erdtree Greatshield [Magic];12
32080900;Erdtree Greatshield [Cold];47
32081000;Erdtree Greatshield [Poison];47
32081100;Erdtree Greatshield [Blood];47
32081200;Erdtree Greatshield [Occult];20
32090000;Golden Beast Crest Shield;50
32090100;Golden Beast Crest Shield [Heavy];42
32090200;Golden Beast Crest Shield [Keen];10
32090300;Golden Beast Crest Shield [Quality];47
32090400;Golden Beast Crest Shield [Fire];27
32090500;Golden Beast Crest Shield [Flame Art];20
32090600;Golden Beast Crest Shield [Lightning];10
32090700;Golden Beast Crest Shield [Sacred];20
32090800;Golden Beast Crest Shield [Magic];15
32090900;Golden Beast Crest Shield [Cold];45
32091000;Golden Beast Crest Shield [Poison];47
32091100;Golden Beast Crest Shield [Blood];47
32091200;Golden Beast Crest Shield [Occult];47
32120000;Jellyfish Shield;50
32120100;Jellyfish Shield [Heavy];60
32120200;Jellyfish Shield [Keen];25
32120300;Jellyfish Shield [Quality];65
32120400;Jellyfish Shield [Fire];37
32120500;Jellyfish Shield [Flame Art];12
32120600;Jellyfish Shield [Lightning];12
32120700;Jellyfish Shield [Sacred];12
32120800;Jellyfish Shield [Magic];12
32120900;Jellyfish Shield [Cold];47
32121000;Jellyfish Shield [Poison];47
32121100;Jellyfish Shield [Blood];47
32121200;Jellyfish Shield [Occult];20
32130000;Fingerprint Stone Shield;50
32130100;Fingerprint Stone Shield [Heavy];42
32130200;Fingerprint Stone Shield [Keen];10
32130300;Fingerprint Stone Shield [Quality];47
32130400;Fingerprint Stone Shield [Fire];27
32130500;Fingerprint Stone Shield [Flame Art];20
32130600;Fingerprint Stone Shield [Lightning];10
32130700;Fingerprint Stone Shield [Sacred];20
32130800;Fingerprint Stone Shield [Magic];15
32130900;Fingerprint Stone Shield [Cold];45
32131000;Fingerprint Stone Shield [Poison];47
32131100;Fingerprint Stone Shield [Blood];47
32131200;Fingerprint Stone Shield [Occult];47
32140000;Icon Shield;50
32140100;Icon Shield [Heavy];60
32140200;Icon Shield [Keen];25
32140300;Icon Shield [Quality];65
32140400;Icon Shield [Fire];37
32140500;Icon Shield [Flame Art];12
32140600;Icon Shield [Lightning];12
32140700;Icon Shield [Sacred];12
32140800;Icon Shield [Magic];12
32140900;Icon Shield [Cold];47
32141000;Icon Shield [Poison];47
32141100;Icon Shield [Blood];47
32141200;Icon Shield [Occult];20
32150000;One-Eyed Shield;50
32150100;One-Eyed Shield [Heavy];60
32150200;One-Eyed Shield [Keen];25
32150300;One-Eyed Shield [Quality];65
32150400;One-Eyed Shield [Fire];37
32150500;One-Eyed Shield [Flame Art];12
32150600;One-Eyed Shield [Lightning];12
32150700;One-Eyed Shield [Sacred];12
32150800;One-Eyed Shield [Magic];12
32150900;One-Eyed Shield [Cold];47
32151000;One-Eyed Shield [Poison];47
32151100;One-Eyed Shield [Blood];47
32151200;One-Eyed Shield [Occult];20
32160000;Visage Shield;50
32160100;Visage Shield [Heavy];60
32160200;Visage Shield [Keen];25
32160300;Visage Shield [Quality];65
32160400;Visage Shield [Fire];37
32160500;Visage Shield [Flame Art];12
32160600;Visage Shield [Lightning];12
32160700;Visage Shield [Sacred];12
32160800;Visage Shield [Magic];12
32160900;Visage Shield [Cold];47
32161000;Visage Shield [Poison];47
32161100;Visage Shield [Blood];47
32161200;Visage Shield [Occult];20
32170000;Spiked Palisade Shield;50
32170100;Spiked Palisade Shield [Heavy];42
32170200;Spiked Palisade Shield [Keen];10
32170300;Spiked Palisade Shield [Quality];47
32170400;Spiked Palisade Shield [Fire];27
32170500;Spiked Palisade Shield [Flame Art];20
32170600;Spiked Palisade Shield [Lightning];10
32170700;Spiked Palisade Shield [Sacred];20
32170800;Spiked Palisade Shield [Magic];15
32170900;Spiked Palisade Shield [Cold];45
32171000;Spiked Palisade Shield [Poison];47
32171100;Spiked Palisade Shield [Blood];47
32171200;Spiked Palisade Shield [Occult];47
32190000;Manor Towershield;50
32190100;Manor Towershield [Heavy];42
32190200;Manor Towershield [Keen];10
32190300;Manor Towershield [Quality];47
32190400;Manor Towershield [Fire];27
32190500;Manor Towershield [Flame Art];20
32190600;Manor Towershield [Lightning];10
32190700;Manor Towershield [Sacred];20
32190800;Manor Towershield [Magic];15
32190900;Manor Towershield [Cold];45
32191000;Manor Towershield [Poison];47
32191100;Manor Towershield [Blood];47
32191200;Manor Towershield [Occult];47
32200000;Crossed-Tree Towershield;50
32200100;Crossed-Tree Towershield [Heavy];42
32200200;Crossed-Tree Towershield [Keen];10
32200300;Crossed-Tree Towershield [Quality];47
32200400;Crossed-Tree Towershield [Fire];27
32200500;Crossed-Tree Towershield [Flame Art];20
32200600;Crossed-Tree Towershield [Lightning];10
32200700;Crossed-Tree Towershield [Sacred];20
32200800;Crossed-Tree Towershield [Magic];15
32200900;Crossed-Tree Towershield [Cold];45
32201000;Crossed-Tree Towershield [Poison];47
32201100;Crossed-Tree Towershield [Blood];47
32201200;Crossed-Tree Towershield [Occult];47
32210000;Inverted Hawk Towershield;50
32210100;Inverted Hawk Towershield [Heavy];42
32210200;Inverted Hawk Towershield [Keen];10
32210300;Inverted Hawk Towershield [Quality];47
32210400;Inverted Hawk Towershield [Fire];27
32210500;Inverted Hawk Towershield [Flame Art];20
32210600;Inverted Hawk Towershield [Lightning];10
32210700;Inverted Hawk Towershield [Sacred];20
32210800;Inverted Hawk Towershield [Magic];15
32210900;Inverted Hawk Towershield [Cold];45
32211000;Inverted Hawk Towershield [Poison];47
32211100;Inverted Hawk Towershield [Blood];47
32211200;Inverted Hawk Towershield [Occult];47
32220000;Ant's Skull Plate;50
32220100;Ant's Skull Plate [Heavy];60
32220200;Ant's Skull Plate [Keen];25
32220300;Ant's Skull Plate [Quality];65
32220400;Ant's Skull Plate [Fire];37
32220500;Ant's Skull Plate [Flame Art];12
32220600;Ant's Skull Plate [Lightning];12
32220700;Ant's Skull Plate [Sacred];12
32220800;Ant's Skull Plate [Magic];12
32220900;Ant's Skull Plate [Cold];47
32221000;Ant's Skull Plate [Poison];47
32221100;Ant's Skull Plate [Blood];47
32221200;Ant's Skull Plate [Occult];20
32230000;Redmane Greatshield;50
32230100;Redmane Greatshield [Heavy];42
32230200;Redmane Greatshield [Keen];10
32230300;Redmane Greatshield [Quality];47
32230400;Redmane Greatshield [Fire];27
32230500;Redmane Greatshield [Flame Art];20
32230600;Redmane Greatshield [Lightning];10
32230700;Redmane Greatshield [Sacred];20
32230800;Redmane Greatshield [Magic];15
32230900;Redmane Greatshield [Cold];45
32231000;Redmane Greatshield [Poison];47
32231100;Redmane Greatshield [Blood];47
32231200;Redmane Greatshield [Occult];47
32240000;Eclipse Crest Greatshield;50
32240100;Eclipse Crest Greatshield [Heavy];42
32240200;Eclipse Crest Greatshield [Keen];10
32240300;Eclipse Crest Greatshield [Quality];47
32240400;Eclipse Crest Greatshield [Fire];27
32240500;Eclipse Crest Greatshield [Flame Art];20
32240600;Eclipse Crest Greatshield [Lightning];10
32240700;Eclipse Crest Greatshield [Sacred];20
32240800;Eclipse Crest Greatshield [Magic];15
32240900;Eclipse Crest Greatshield [Cold];45
32241000;Eclipse Crest Greatshield [Poison];47
32241100;Eclipse Crest Greatshield [Blood];47
32241200;Eclipse Crest Greatshield [Occult];47
32250000;Cuckoo Greatshield;50
32250100;Cuckoo Greatshield [Heavy];42
32250200;Cuckoo Greatshield [Keen];10
32250300;Cuckoo Greatshield [Quality];47
32250400;Cuckoo Greatshield [Fire];27
32250500;Cuckoo Greatshield [Flame Art];20
32250600;Cuckoo Greatshield [Lightning];10
32250700;Cuckoo Greatshield [Sacred];20
32250800;Cuckoo Greatshield [Magic];15
32250900;Cuckoo Greatshield [Cold];45
32251000;Cuckoo Greatshield [Poison];47
32251100;Cuckoo Greatshield [Blood];47
32251200;Cuckoo Greatshield [Occult];47
32260000;Golden Greatshield;50
32260100;Golden Greatshield [Heavy];42
32260200;Golden Greatshield [Keen];10
32260300;Golden Greatshield [Quality];47
32260400;Golden Greatshield [Fire];27
32260500;Golden Greatshield [Flame Art];20
32260600;Golden Greatshield [Lightning];10
32260700;Golden Greatshield [Sacred];20
32260800;Golden Greatshield [Magic];15
32260900;Golden Greatshield [Cold];45
32261000;Golden Greatshield [Poison];47
32261100;Golden Greatshield [Blood];47
32261200;Golden Greatshield [Occult];47
32270000;Gilded Greatshield;50
32270100;Gilded Greatshield [Heavy];42
32270200;Gilded Greatshield [Keen];10
32270300;Gilded Greatshield [Quality];47
32270400;Gilded Greatshield [Fire];27
32270500;Gilded Greatshield [Flame Art];20
32270600;Gilded Greatshield [Lightning];10
32270700;Gilded Greatshield [Sacred];20
32270800;Gilded Greatshield [Magic];15
32270900;Gilded Greatshield [Cold];45
32271000;Gilded Greatshield [Poison];47
32271100;Gilded Greatshield [Blood];47
32271200;Gilded Greatshield [Occult];47
32280000;Haligtree Crest Greatshield;50
32280100;Haligtree Crest Greatshield [Heavy];42
32280200;Haligtree Crest Greatshield [Keen];10
32280300;Haligtree Crest Greatshield [Quality];47
32280400;Haligtree Crest Greatshield [Fire];27
32280500;Haligtree Crest Greatshield [Flame Art];20
32280600;Haligtree Crest Greatshield [Lightning];10
32280700;Haligtree Crest Greatshield [Sacred];20
32280800;Haligtree Crest Greatshield [Magic];15
32280900;Haligtree Crest Greatshield [Cold];45
32281000;Haligtree Crest Greatshield [Poison];47
32281100;Haligtree Crest Greatshield [Blood];47
32281200;Haligtree Crest Greatshield [Occult];47
32290000;Wooden Greatshield;50
32290100;Wooden Greatshield [Heavy];42
32290200;Wooden Greatshield [Keen];10
32290300;Wooden Greatshield [Quality];47
32290400;Wooden Greatshield [Fire];27
32290500;Wooden Greatshield [Flame Art];20
32290600;Wooden Greatshield [Lightning];10
32290700;Wooden Greatshield [Sacred];20
32290800;Wooden Greatshield [Magic];15
32290900;Wooden Greatshield [Cold];45
32291000;Wooden Greatshield [Poison];47
32291100;Wooden Greatshield [Blood];47
32291200;Wooden Greatshield [Occult];47
32300000;Lordsworn's Shield;50
32300100;Lordsworn's Shield [Heavy];42
32300200;Lordsworn's Shield [Keen];10
32300300;Lordsworn's Shield [Quality];47
32300400;Lordsworn's Shield [Fire];27
32300500;Lordsworn's Shield [Flame Art];20
32300600;Lordsworn's Shield [Lightning];10
32300700;Lordsworn's Shield [Sacred];20
32300800;Lordsworn's Shield [Magic];15
32300900;Lordsworn's Shield [Cold];45
32301000;Lordsworn's Shield [Poison];47
32301100;Lordsworn's Shield [Blood];47
32301200;Lordsworn's Shield [Occult];47
32900000;;35
32910000;;35
32920000;;35
33000000;Glintstone Staff;12
33040000;Crystal Staff;25
33050000;Gelmir Glintstone Staff;12
33060000;Demi-Human Queen's Staff;25
